run,seed,iteration,loss
A_deep_opt,0,31,-8.692812546986612
A_deep_opt,0,32,-8.712076773287874
A_deep_opt,0,33,-8.720370239498129
A_deep_opt,0,34,-8.749418613828055
A_deep_opt,0,35,-8.767504016696288
A_deep_opt,0,36,-8.774221495033792
A_deep_opt,0,37,-8.795305136752985
A_deep_opt,0,38,-8.806277534235859
A_deep_opt,0,39,-8.81911353731482
A_deep_opt,1,0,-1.427955265239442
A_deep_opt,1,1,-2.3216916596600288
A_deep_opt,1,2,-4.702934179775258
A_deep_opt,1,3,-5.350079865809885
A_deep_opt,1,4,-5.696261337679956
A_deep_opt,1,5,-6.0696974126506955
A_deep_opt,1,6,-7.005377087628033
A_deep_opt,1,7,-7.227923023248327
A_deep_opt,1,8,-7.242859565287365
A_deep_opt,1,9,-7.2698416353829876
A_deep_opt,1,10,-7.444224790859189
A_deep_opt,1,11,-7.681659306397247
A_deep_opt,1,12,-7.694520138005932
A_deep_opt,1,13,-7.751951267477908
A_deep_opt,1,14,-7.967805515156637
A_deep_opt,1,15,-8.068148552535408
A_deep_opt,1,16,-8.079112122172848
A_deep_opt,1,17,-8.118949773944536
A_deep_opt,1,18,-8.155750569164901
A_deep_opt,1,19,-8.231470852928085
A_deep_opt,1,20,-8.321329153073624
A_deep_opt,1,21,-8.398231500968052
A_deep_opt,1,22,-8.475665612602553
A_deep_opt,1,23,-8.498131646141472
A_deep_opt,1,24,-8.507804402981646
A_deep_opt,1,25,-8.539874855932181
A_deep_opt,1,26,-8.602673874786012
A_deep_opt,1,27,-8.678149394945619
A_deep_opt,1,28,-8.719304866881513
A_deep_opt,1,29,-8.743225942867788
A_deep_opt,1,30,-8.781170957951671
A_deep_opt,1,31,-8.814048012844248
A_deep_opt,1,32,-8.838673382083824
A_deep_opt,1,33,-8.877597936529488
A_deep_opt,1,34,-8.90776993546958
A_deep_opt,1,35,-8.939560756952439
A_deep_opt,1,36,-8.973783469857894
A_deep_opt,1,37,-8.991750310255597
A_deep_opt,1,38,-9.004623142198689
A_deep_opt,1,39,-9.030369826987542
A_deep_opt,2,0,-0.19633606186552222
A_deep_opt,2,1,-1.4849332656629346
A_deep_opt,2,2,-3.729812567877386
A_deep_opt,2,3,-4.41889383041836
A_deep_opt,2,4,-5.267209167607838
A_deep_opt,2,5,-5.669059917268338
A_deep_opt,2,6,-6.396506849344475
A_deep_opt,2,7,-6.7026279091169805
A_deep_opt,2,8,-6.779387627654691
A_deep_opt,2,9,-6.943853457542481
A_deep_opt,2,10,-7.0522505006164184
A_deep_opt,2,11,-7.282200804142355
A_deep_opt,2,12,-7.415380291057672
A_deep_opt,2,13,-7.42009420417797
A_deep_opt,2,14,-7.420144731050835
A_deep_opt,2,15,-7.597804073281145
A_deep_opt,2,16,-7.703420797311086
A_deep_opt,2,17,-7.790814377882391
A_deep_opt,2,18,-7.9775291420226155
A_deep_opt,2,19,-8.04868209066123
A_deep_opt,2,20,-8.09890449118929
A_deep_opt,2,21,-8.15209404324819
A_deep_opt,2,22,-8.216140873974798
A_deep_opt,2,23,-8.260398086012144
A_deep_opt,2,24,-8.320668306713177
A_deep_opt,2,25,-8.362593901309095
A_deep_opt,2,26,-8.399394142091698
A_deep_opt,2,27,-8.461993067993422
A_deep_opt,2,28,-8.487088962221268
A_deep_opt,2,29,-8.476961944166158
A_deep_opt,2,30,-8.49908187042539
A_deep_opt,2,31,-8.54246686432518
A_deep_opt,2,32,-8.5508842713462
A_deep_opt,2,33,-8.565183019318335
A_deep_opt,2,34,-8.583079260204666
A_deep_opt,2,35,-8.621720767139506
A_deep_opt,2,36,-8.652702767424453
A_deep_opt,2,37,-8.67011644279062
A_deep_opt,2,38,-8.686503263523413
A_deep_opt,2,39,-8.717216581137409
A_shallow_opt,0,0,-0.7797900694937059
A_shallow_opt,0,1,-3.9271358128141145
A_shallow_opt,0,2,-4.984859082448353
A_shallow_opt,0,3,-6.141388014822644
A_shallow_opt,0,4,-6.960794958865173
A_shallow_opt,0,5,-7.419141555622245
A_shallow_opt,0,6,-7.677736172882615
A_shallow_opt,0,7,-7.702945553339687
A_shallow_opt,0,8,-7.6967903294874045
A_shallow_opt,0,9,-7.913522075101141
A_shallow_opt,0,10,-8.166497675297869
A_shallow_opt,0,11,-8.26632177963068
A_shallow_opt,0,12,-8.277764278977541
A_shallow_opt,0,13,-8.299981314335596
A_shallow_opt,0,14,-8.366792258321713
A_shallow_opt,0,15,-8.505143913223549
A_shallow_opt,0,16,-8.68349504323008
A_shallow_opt,0,17,-8.803795592031952
A_shallow_opt,0,18,-8.874983527475916
A_shallow_opt,0,19,-8.994332403425002
A_shallow_opt,0,20,-9.11909416152082
A_shallow_opt,0,21,-9.170330536810777
A_shallow_opt,0,22,-9.181615614824445
A_shallow_opt,0,23,-9.2185496671258
A_shallow_opt,0,24,-9.287394170975086
A_shallow_opt,0,25,-9.345177120939974
A_shallow_opt,0,26,-9.368433975286973
A_shallow_opt,0,27,-9.363891992319235
A_shallow_opt,0,28,-9.346606541635794
A_shallow_opt,0,29,-9.347120594384167
A_shallow_opt,0,30,-9.359606808035542
A_shallow_opt,0,31,-9.36123082804597
A_shallow_opt,0,32,-9.367503173356818
A_shallow_opt,0,33,-9.384262060675692
A_shallow_opt,0,34,-9.39251469714153
A_shallow_opt,0,35,-9.3896677419697
A_shallow_opt,0,36,-9.390127313425864
A_shallow_opt,0,37,-9.401527914602656
A_shallow_opt,0,38,-9.408841196716185
A_shallow_opt,0,39,-9.414627329056975
A_shallow_opt,1,0,0.11891777065258347
A_shallow_opt,1,1,-1.8753483560661046
A_shallow_opt,1,2,-3.915072750587691
A_shallow_opt,1,3,-5.890160994831497
A_shallow_opt,1,4,-7.116734188304749
A_shallow_opt,1,5,-7.672743171446514
A_shallow_opt,1,6,-7.884990720451389
A_shallow_opt,1,7,-8.1361378289054
A_shallow_opt,1,8,-8.254279804041882
A_shallow_opt,1,9,-8.355968542434823
A_shallow_opt,1,10,-8.515535281719867
A_shallow_opt,1,11,-8.656114347535091
A_shallow_opt,1,12,-8.751101040261425
A_shallow_opt,1,13,-8.810200852283963
A_shallow_opt,1,14,-8.895420432504894
A_shallow_opt,1,15,-9.01591696036349
A_shallow_opt,1,16,-9.16262662301401
A_shallow_opt,1,17,-9.29811322275423
A_shallow_opt,1,18,-9.373464331321971
A_shallow_opt,1,19,-9.417952144591636
A_shallow_opt,1,20,-9.441167542940413
A_shallow_opt,1,21,-9.414898136873582
A_shallow_opt,1,22,-9.38019168281357
A_shallow_opt,1,23,-9.409770299856467
A_shallow_opt,1,24,-9.486020355052478
A_shallow_opt,1,25,-9.52933634247492
A_shallow_opt,1,26,-9.526042590341829
A_shallow_opt,1,27,-9.527262250343133
A_shallow_opt,1,28,-9.539118726089026
A_shallow_opt,1,29,-9.549771462781106
A_shallow_opt,1,30,-9.567756806461556
A_shallow_opt,1,31,-9.597101657587256
A_shallow_opt,1,32,-9.633533136441683
A_shallow_opt,1,33,-9.671310733775849
A_shallow_opt,1,34,-9.704565625488598
A_shallow_opt,1,35,-9.734304671773756
A_shallow_opt,1,36,-9.76918465148589
A_shallow_opt,1,37,-9.807709262076381
A_shallow_opt,1,38,-9.838243676861635
A_shallow_opt,1,39,-9.858979342222282
A_shallow_opt,2,0,-0.4734310650972555
A_shallow_opt,2,1,-2.9210060667734807
A_shallow_opt,2,2,-5.471774876254053
A_shallow_opt,2,3,-7.343493313318172
A_shallow_opt,2,4,-7.546741421790139
A_shallow_opt,2,5,-7.695056128110368
A_shallow_opt,2,6,-7.764273796516795
A_shallow_opt,2,7,-7.630104559902375
A_shallow_opt,2,8,-7.783923514499387
A_shallow_opt,2,9,-8.053452227964002
A_shallow_opt,2,10,-8.186479308442664
A_shallow_opt,2,11,-8.34732540429399
A_shallow_opt,2,12,-8.511045911133873
A_shallow_opt,2,13,-8.532076506536477
A_shallow_opt,2,14,-8.516062782337407
A_shallow_opt,2,15,-8.602654520834044
A_shallow_opt,2,16,-8.75593600724438
A_shallow_opt,2,17,-8.872218564014963
A_shallow_opt,2,18,-8.924531641483329
A_shallow_opt,2,19,-8.973439274286958
A_shallow_opt,2,20,-9.044218729815503
A_shallow_opt,2,21,-9.114425380294234
A_shallow_opt,2,22,-9.204417571283399
A_shallow_opt,2,23,-9.301418427031619
A_shallow_opt,2,24,-9.353147649776291
A_shallow_opt,2,25,-9.382738265103717
A_shallow_opt,2,26,-9.429610452083578
A_shallow_opt,2,27,-9.473325217813418
A_shallow_opt,2,28,-9.488661558803567
A_shallow_opt,2,29,-9.501609837824368
A_shallow_opt,2,30,-9.55015555605989
A_shallow_opt,2,31,-9.622669258840055
A_shallow_opt,2,32,-9.680191989144554
A_shallow_opt,2,33,-9.709685712833892
A_shallow_opt,2,34,-9.721144979771584
A_shallow_opt,2,35,-9.729261469219278
A_shallow_opt,2,36,-9.749069602373142
A_shallow_opt,2,37,-9.783919693588544
A_shallow_opt,2,38,-9.823755009648258
A_shallow_opt,2,39,-9.8598110037654
