p2,seed,iteration,loss
0.01,3,191,0.0015526758349728499
0.01,3,192,0.0015526757626316123
0.01,3,193,0.0015526756924661266
0.01,3,194,0.001552675627947884
0.01,3,195,0.001552675570338513
0.01,3,196,0.0015526755187732005
0.01,3,197,0.0015526754714403695
0.01,3,198,0.0015526754269191414
0.01,3,199,0.0015526753848388902
0.01,4,0,1.3564303385780594
0.01,4,1,1.152325375022286
0.01,4,2,0.9336861350596274
0.01,4,3,0.7235531778818183
0.01,4,4,0.5317270445312745
0.01,4,5,0.3657870953885474
0.01,4,6,0.23583201056303477
0.01,4,7,0.14487815147472335
0.01,4,8,0.08710641728833975
0.01,4,9,0.052296694527538275
0.01,4,10,0.03178545529949174
0.01,4,11,0.019767027407851592
0.01,4,12,0.012828193108053762
0.01,4,13,0.00912931406858355
0.01,4,14,0.007743263950977913
0.01,4,15,0.008237808926294067
0.01,4,16,0.01038933926659695
0.01,4,17,0.01396351531016373
0.01,4,18,0.018563933241049387
0.01,4,19,0.023576030805422032
0.01,4,20,0.028231496466061334
0.01,4,21,0.031784481796172326
0.01,4,22,0.03372511730364418
0.01,4,23,0.033912712348120454
0.01,4,24,0.03255901987697768
0.01,4,25,0.030093693843746237
0.01,4,26,0.026999904071501768
0.01,4,27,0.023692710753858013
0.01,4,28,0.020465807348576028
0.01,4,29,0.017492265587822874
0.01,4,30,0.014851008184945768
0.01,4,31,0.012558703942757755
0.01,4,32,0.010597750810553617
0.01,4,33,0.008935978583400095
0.01,4,34,0.0075371407534823125
0.01,4,35,0.006365152467344379
0.01,4,36,0.005386185316301851
0.01,4,37,0.004570584698613085
0.01,4,38,0.0038941562925616196
0.01,4,39,0.0033379123933147863
0.01,4,40,0.002886418602736655
0.01,4,41,0.0025258040823473143
0.01,4,42,0.0022424441287232887
0.01,4,43,0.0020226383429383424
0.01,4,44,0.0018530111610610617
0.01,4,45,0.0017211869943110395
0.01,4,46,0.0016164183913725308
0.01,4,47,0.0015300241618998718
0.01,4,48,0.0014555953496902415
0.01,4,49,0.0013889591789914516
0.01,4,50,0.001327911060357539
0.01,4,51,0.0012717617046239292
0.01,4,52,0.0012207879979041223
0.01,4,53,0.0011756950555273774
0.01,4,54,0.0011371799559958232
0.01,4,55,0.0011056455606908893
0.01,4,56,0.0010810676084786123
0.01,4,57,0.00106298713707479
0.01,4,58,0.001050587880877897
0.01,4,59,0.0010428195215133613
0.01,4,60,0.0010385347592748856
0.01,4,61,0.0010366159531488629
0.01,4,62,0.0010360741468398633
0.01,4,63,0.001036110385522462
0.01,4,64,0.0010361369532908735
0.01,4,65,0.0010357638660936429
0.01,4,66,0.001034761972397668
0.01,4,67,0.0010330167514291909
0.01,4,68,0.0010304857957771233
0.01,4,69,0.00102716875088063
0.01,4,70,0.0010230927690577278
0.01,4,71,0.0010183111313281786
0.01,4,72,0.0010129090293351478
0.01,4,73,0.001007009313784504
0.01,4,74,0.0010007722532967527
0.01,4,75,0.0009943862860334045
0.01,4,76,0.0009880502678544217
0.01,4,77,0.0009819506879935108
0.01,4,78,0.0009762389358804413
0.01,4,79,0.0009710136951475658
0.01,4,80,0.0009663121598420979
0.01,4,81,0.0009621115824271348
0.01,4,82,0.0009583403273916987
0.01,4,83,0.0009548956771662165
0.01,4,84,0.0009516644921194798
0.01,4,85,0.0009485426257969798
0.01,4,86,0.000945449693384483
0.01,4,87,0.0009423371503541239
0.01,4,88,0.0009391892873401226
0.01,4,89,0.0009360182689453231
0.01,4,90,0.0009328553883120527
0.01,4,91,0.0009297410876378994
0.01,4,92,0.0009267160190282668
0.01,4,93,0.000923814671918544
0.01,4,94,0.0009210621462794427
0.01,4,95,0.0009184737787133312
0.01,4,96,0.0009160567326182045
0.01,4,97,0.0009138124349564618
0.01,4,98,0.000911738860355809
0.01,4,99,0.0009098320226757993
0.01,4,100,0.0009080864864381968
0.01,4,101,0.0009064951104335059
0.01,4,102,0.0009050484791662722
0.01,4,103,0.0009037345226415435
0.01,4,104,0.0009025386929433426
0.01,4,105,0.000901444825997129
0.01,4,106,0.0009004365583682436
0.01,4,107,0.0008994989738167812
0.01,4,108,0.0008986200749105386
0.01,4,109,0.000897791723214318
0.01,4,110,0.0008970098407790735
0.01,4,111,0.0008962738630024828
0.01,4,112,0.0008955856177435665
0.01,4,113,0.0008949479277106851
0.01,4,114,0.0008943632661535612
0.01,4,115,0.0008938327414881638
0.01,4,116,0.0008933555703567817
0.01,4,117,0.0008929290598601146
0.01,4,118,0.000892548997968086
0.01,4,119,0.00089221027556814
0.01,4,120,0.0008919075463775845
0.01,4,121,0.0008916357663569139
0.01,4,122,0.0008913905231658855
0.01,4,123,0.0008911681434617927
0.01,4,124,0.0008909656283909646
0.01,4,125,0.0008907805007717226
0.01,4,126,0.0008906106477445101
0.01,4,127,0.0008904542169807959
0.01,4,128,0.0008903095863287852
0.01,4,129,0.0008901753908386754
0.01,4,130,0.000890050568826409
0.01,4,131,0.0008899343850138775
0.01,4,132,0.0008898264018942764
0.01,4,133,0.0008897263932125997
0.01,4,134,0.0008896342165632768
0.01,4,135,0.0008895496775411494
0.01,4,136,0.0008894724211898038
0.01,4,137,0.0008894018777879193
0.01,4,138,0.0008893372733146541
0.01,4,139,0.0008892776963595495
0.01,4,140,0.0008892221987499035
0.01,4,141,0.0008891699007421347
0.01,4,142,0.0008891200742033281
0.01,4,143,0.0008890721868734849
0.01,4,144,0.0008890259037084361
0.01,4,145,0.000888981053192701
0.01,4,146,0.0008889375740757626
0.01,4,147,0.000888895459749145
0.01,4,148,0.0008888547139950677
0.01,4,149,0.0008888153251540934
0.01,4,150,0.0008887772585596507
0.01,4,151,0.0008887404617106785
0.01,4,152,0.0008887048744106512
0.01,4,153,0.0008886704370324525
0.01,4,154,0.0008886370931629984
0.01,4,155,0.0008886047865812442
0.01,4,156,0.0008885734553823257
0.01,4,157,0.0008885430271683017
0.01,4,158,0.0008885134184912037
0.01,4,159,0.0008884845397221914
0.01,4,160,0.000888456304188742
0.01,4,161,0.000888428638704743
0.01,4,162,0.0008884014920878877
0.01,4,163,0.000888374838996481
0.01,4,164,0.0008883486780291483
0.01,4,165,0.0008883230248691482
0.01,4,166,0.0008882979026694567
0.01,4,167,0.0008882733324417786
0.01,4,168,0.0008882493258576683
0.01,4,169,0.0008882258818266733
0.01,4,170,0.0008882029869252888
0.01,4,171,0.0008881806186618834
0.01,4,172,0.0008881587499858096
0.01,4,173,0.0008881373534801434
0.01,4,174,0.000888116404181138
0.01,4,175,0.0008880958806917061
0.01,4,176,0.0008880757649020053
0.01,4,177,0.000888056041003531
0.01,4,178,0.0008880366945111736
0.01,4,179,0.0008880177117560298
0.01,4,180,0.0008879990799471099
0.01,4,181,0.0008879807875763731
0.01,4,182,0.0008879628247914151
0.01,4,183,0.0008879451834051021
0.01,4,184,0.0008879278564041858
0.01,4,185,0.0008879108370585503
0.01,4,186,0.0008878941179118572
0.01,4,187,0.0008878776899879275
0.01,4,188,0.0008878615424680108
0.01,4,189,0.0008878456629223923
0.01,4,190,0.0008878300379929333
0.01,4,191,0.0008878146542900652
0.01,4,192,0.0008877994992273381
0.01,4,193,0.000887784561575039
0.01,4,194,0.0008877698316350168
0.01,4,195,0.0008877553010700586
0.01,4,196,0.000887740962518607
0.01,4,197,0.0008877268091610632
0.01,4,198,0.0008877128343740108
0.01,4,199,0.0008876990315451769
0.02,0,0,1.0915981781904684
0.02,0,1,0.8651003782815707
0.02,0,2,0.6965990077181924
0.02,0,3,0.5490456880177784
0.02,0,4,0.38964882668362233
0.02,0,5,0.24734393472819205
0.02,0,6,0.14594729048450686
0.02,0,7,0.08811256043545905
0.02,0,8,0.06178702454239349
0.02,0,9,0.052912348476387996
0.02,0,10,0.0523257573260196
0.02,0,11,0.05466885016371818
0.02,0,12,0.056077563066520744
0.02,0,13,0.05400197480296937
0.02,0,14,0.04801799091110234
0.02,0,15,0.03960872504606054
0.02,0,16,0.030874247169431247
0.02,0,17,0.023387415154853215
0.02,0,18,0.0178125034659999
0.02,0,19,0.014117412478952186
0.02,0,20,0.011958027437864456
0.02,0,21,0.010948574151026855
0.02,0,22,0.010760953592215818
0.02,0,23,0.011119901227153273
0.02,0,24,0.011772823503727414
0.02,0,25,0.012480837007431368
0.02,0,26,0.013040889737273973
0.02,0,27,0.013321170962639557
0.02,0,28,0.013281790580848721
0.02,0,29,0.012964073749679419
0.02,0,30,0.012454714683349482
0.02,0,31,0.011845823476187881
0.02,0,32,0.011208864780725589
0.02,0,33,0.010587404132476365
0.02,0,34,0.01000306437824664
0.02,0,35,0.009466105902323751
0.02,0,36,0.008984177532918174
0.02,0,37,0.00856636561160869
0.02,0,38,0.00822270941225039
0.02,0,39,0.007961092381809568
0.02,0,40,0.007783704560012694
0.02,0,41,0.007684573241837643
0.02,0,42,0.007648807833268517
0.02,0,43,0.007653739720607408
0.02,0,44,0.0076719741538027264
0.02,0,45,0.007676081488497318
0.02,0,46,0.007644022722122944
0.02,0,47,0.007563741141589246
0.02,0,48,0.007435278971732313
0.02,0,49,0.00726961307754183
0.02,0,50,0.00708475400509637
0.02,0,51,0.006900686491483748
0.02,0,52,0.006734877510544995
0.02,0,53,0.006599439311127979
0.02,0,54,0.006500157425349942
0.02,0,55,0.006436971761349058
0.02,0,56,0.006405290216333778
0.02,0,57,0.006397601122862521
0.02,0,58,0.006405043371446414
0.02,0,59,0.006418763965182825
0.02,0,60,0.006430998129072214
0.02,0,61,0.006435851864610607
0.02,0,62,0.006429773019679833
0.02,0,63,0.006411690644885129
0.02,0,64,0.006382809115112724
0.02,0,65,0.0063460797392242176
0.02,0,66,0.006305434984054486
0.02,0,67,0.006264933650401636
0.02,0,68,0.006227996001985909
0.02,0,69,0.006196885913807105
0.02,0,70,0.006172527435795926
0.02,0,71,0.006154650269561815
0.02,0,72,0.0061421728700225805
0.02,0,73,0.006133678445897837
0.02,0,74,0.0061278327886421366
0.02,0,75,0.0061236343703082365
0.02,0,76,0.006120461062463334
0.02,0,77,0.006117955807163854
0.02,0,78,0.006115845531839659
0.02,0,79,0.0061137954917626774
0.02,0,80,0.006111366843735859
0.02,0,81,0.00610808778779089
0.02,0,82,0.00610359457052225
0.02,0,83,0.006097770087969195
0.02,0,84,0.006090813794156869
0.02,0,85,0.006083210553044887
0.02,0,86,0.006075610072381448
0.02,0,87,0.00606866257697281
0.02,0,88,0.006062867618008459
0.02,0,89,0.006058480543485059
0.02,0,90,0.006055494500146804
0.02,0,91,0.006053688207803002
0.02,0,92,0.0060527118680257855
0.02,0,93,0.006052179706313933
0.02,0,94,0.006051745382402948
0.02,0,95,0.0060511493856213435
0.02,0,96,0.006050238872770807
0.02,0,97,0.0060489663470498015
0.02,0,98,0.006047374131637187
0.02,0,99,0.006045569507791763
0.02,0,100,0.00604369381514827
0.02,0,101,0.006041889273097036
0.02,0,102,0.0060402690409987175
0.02,0,103,0.006038897011019437
0.02,0,104,0.006037782264952505
0.02,0,105,0.0060368888982673995
0.02,0,106,0.006036156696484711
0.02,0,107,0.006035524453061282
0.02,0,108,0.006034947430990186
0.02,0,109,0.006034403768784672
0.02,0,110,0.006033889878105057
0.02,0,111,0.006033409523228852
0.02,0,112,0.0060329632049987945
0.02,0,113,0.006032543079653106
0.02,0,114,0.006032134994136044
0.02,0,115,0.006031725365490341
0.02,0,116,0.006031308473560694
0.02,0,117,0.006030890090829807
0.02,0,118,0.006030485703931681
0.02,0,119,0.0060301144500325655
0.02,0,120,0.006029791810323963
0.02,0,121,0.006029524290453692
0.02,0,122,0.006029307975701314
0.02,0,123,0.006029130891414235
0.02,0,124,0.006028977564165692
0.02,0,125,0.006028833683030665
0.02,0,126,0.0060286892782336395
0.02,0,127,0.006028539856533741
0.02,0,128,0.006028385841845971
0.02,0,129,0.006028231088513884
0.02,0,130,0.006028081159371533
0.02,0,131,0.006027941751716291
0.02,0,132,0.006027817403185133
0.02,0,133,0.006027710548248676
0.02,0,134,0.0060276210567082236
0.02,0,135,0.006027546404466691
0.02,0,136,0.006027482495903713
0.02,0,137,0.006027424911665599
0.02,0,138,0.006027370145407043
0.02,0,139,0.0060273163697381425
0.02,0,140,0.006027263477684576
0.02,0,141,0.006027212480652114
0.02,0,142,0.006027164626018225
0.02,0,143,0.006027120678120831
0.02,0,144,0.006027080656908608
0.02,0,145,0.00602704405025228
0.02,0,146,0.006027010271781366
0.02,0,147,0.006026979051793058
0.02,0,148,0.006026950545875562
0.02,0,149,0.006026925142909703
0.02,0,150,0.006026903126785157
0.02,0,151,0.006026884403850897
0.02,0,152,0.006026868439514993
0.02,0,153,0.006026854413368726
0.02,0,154,0.0060268414883219755
0.02,0,155,0.006026829052741568
0.02,0,156,0.006026816837752401
0.02,0,157,0.006026804892621261
0.02,0,158,0.006026793467270584
0.02,0,159,0.006026782872550488
0.02,0,160,0.0060267733697561355
0.02,0,161,0.006026765106790894
0.02,0,162,0.006026758094596396
0.02,0,163,0.006026752212823396
0.02,0,164,0.006026747239842244
0.02,0,165,0.006026742905208657
0.02,0,166,0.00602673895606872
0.02,0,167,0.006026735218037625
0.02,0,168,0.006026731627028892
0.02,0,169,0.006026728218272255
0.02,0,170,0.006026725078652637
0.02,0,171,0.0060267222866526105
0.02,0,172,0.00602671986908443
0.02,0,173,0.0060267177924328025
0.02,0,174,0.006026715986424069
0.02,0,175,0.00602671438086126
0.02,0,176,0.006026712933063282
0.02,0,177,0.006026711632884884
0.02,0,178,0.006026710487651548
0.02,0,179,0.006026709500461601
0.02,0,180,0.006026708656397711
0.02,0,181,0.0060267079234733
0.02,0,182,0.006026707264984405
0.02,0,183,0.006026706653886734
0.02,0,184,0.006026706080627933
0.02,0,185,0.00602670555144784
0.02,0,186,0.006026705080082434
0.02,0,187,0.006026704678457619
0.02,0,188,0.0060267043507579885
0.02,0,189,0.006026704092091989
0.02,0,190,0.00602670389043624
0.02,0,191,0.0060267037298713765
0.02,0,192,0.006026703593900839
0.02,0,193,0.006026703468523475
0.02,0,194,0.006026703344873806
0.02,0,195,0.006026703220775724
0.02,0,196,0.006026703100340859
0.02,0,197,0.006026702991329584
0.02,0,198,0.006026702901172423
0.02,0,199,0.006026702833447064
0.02,1,0,1.3439036850639767
0.02,1,1,1.1490920188854132
0.02,1,2,0.9186050136906454
0.02,1,3,0.6816179501695209
0.02,1,4,0.47868354260961377
0.02,1,5,0.3455288255715304
0.02,1,6,0.29398480494971363
0.02,1,7,0.2922396176462854
0.02,1,8,0.29948036778600956
0.02,1,9,0.3028192148992849
0.02,1,10,0.3006509106629569
0.02,1,11,0.29304599161889044
0.02,1,12,0.2807533247754955
0.02,1,13,0.26352249455273197
0.02,1,14,0.2391573608432525
0.02,1,15,0.20613205834550702
0.02,1,16,0.16651280695110177
0.02,1,17,0.12542179241398974
0.02,1,18,0.08837889085142682
0.02,1,19,0.059087548702697265
0.02,1,20,0.03862450915786292
0.02,1,21,0.025935132196036503
0.02,1,22,0.019024276997915073
0.02,1,23,0.016014243847084247
0.02,1,24,0.01560150487618026
0.02,1,25,0.016990376295401382
0.02,1,26,0.019611431594070507
0.02,1,27,0.02287729525648261
0.02,1,28,0.026099335712838637
0.02,1,29,0.028573511760038424
0.02,1,30,0.029756686136190976
0.02,1,31,0.02941857983164203
0.02,1,32,0.027683548700785047
0.02,1,33,0.024946899480683397
0.02,1,34,0.021716715667878358
0.02,1,35,0.018458468376588204
0.02,1,36,0.015499763275835906
0.02,1,37,0.013009000510331188
0.02,1,38,0.011025989830967978
0.02,1,39,0.00951137019735373
0.02,1,40,0.008390456518529679
0.02,1,41,0.007581819913941724
0.02,1,42,0.007011431628553095
0.02,1,43,0.006617306614860153
0.02,1,44,0.006349451853692273
0.02,1,45,0.006168252281939358
0.02,1,46,0.006042797140826679
0.02,1,47,0.005949588858997014
0.02,1,48,0.0058715683162424296
0.02,1,49,0.005797250909005642
0.02,1,50,0.005719816645930206
0.02,1,51,0.005636105990770676
0.02,1,52,0.005545567315416404
0.02,1,53,0.00544925109446087
0.02,1,54,0.005348949140975729
0.02,1,55,0.005246548431105225
0.02,1,56,0.005143626646669322
0.02,1,57,0.005041275598979319
0.02,1,58,0.004940108261418415
0.02,1,59,0.004840388559211601
0.02,1,60,0.00474221972451625
0.02,1,61,0.004645734256859121
0.02,1,62,0.004551242882754477
0.02,1,63,0.004459317771126119
0.02,1,64,0.004370803181232718
0.02,1,65,0.004286761747745731
0.02,1,66,0.004208374716570585
0.02,1,67,0.0041368188660723705
0.02,1,68,0.0040731421141187866
0.02,1,69,0.00401815543362165
0.02,1,70,0.003972352597771722
0.02,1,71,0.003935863186458907
0.02,1,72,0.003908439354973339
0.02,1,73,0.0038894735337312164
0.02,1,74,0.0038780423511133974
0.02,1,75,0.003872971190390253
0.02,1,76,0.0038729134020955517
0.02,1,77,0.0038764379440779113
0.02,1,78,0.003882118997770064
0.02,1,79,0.00388862100892658
0.02,1,80,0.003894772839435712
0.02,1,81,0.0038996255031378806
0.02,1,82,0.0039024893886305126
0.02,1,83,0.0039029488687969266
0.02,1,84,0.003900854514846512
0.02,1,85,0.003896295419802656
0.02,1,86,0.0038895560286340046
0.02,1,87,0.0038810630882344897
0.02,1,88,0.0038713287355079348
0.02,1,89,0.003860895364796204
0.02,1,90,0.003850286920851216
0.02,1,91,0.003839969891901437
0.02,1,92,0.0038303257833475716
0.02,1,93,0.0038216354511793472
0.02,1,94,0.0038140745122154313
0.02,1,95,0.0038077181995401846
0.02,1,96,0.003802553508980446
0.02,1,97,0.0037984962582760895
0.02,1,98,0.00379541070563608
0.02,1,99,0.003793129592588429
0.02,1,100,0.003791472832156491
0.02,1,101,0.00379026350570442
0.02,1,102,0.0037893403122605195
0.02,1,103,0.0037885660885312597
0.02,1,104,0.0037878324467786884
0.02,1,105,0.0037870609291741626
0.02,1,106,0.0037862013290031935
0.02,1,107,0.003785227971194809
0.02,1,108,0.003784134779756177
0.02,1,109,0.0037829299019458097
0.02,1,110,0.003781630531027146
0.02,1,111,0.003780258398429354
0.02,1,112,0.0037788362197511945
0.02,1,113,0.0037773852018279375
0.02,1,114,0.003775923568911102
0.02,1,115,0.0037744659567349225
0.02,1,116,0.0037730234585592057
0.02,1,117,0.003771604085484656
0.02,1,118,0.003770213417762267
0.02,1,119,0.003768855264633426
0.02,1,120,0.0037675322061923875
0.02,1,121,0.0037662459509679473
0.02,1,122,0.003764997498052523
0.02,1,123,0.003763787135911032
0.02,1,124,0.003762614337629837
0.02,1,125,0.0037614776234261298
0.02,1,126,0.0037603744573227625
0.02,1,127,0.003759301229456017
0.02,1,128,0.003758253353039406
0.02,1,129,0.0037572254802899665
0.02,1,130,0.0037562118189259125
0.02,1,131,0.0037552065134762946
0.02,1,132,0.003754204045599231
0.02,1,133,0.0037531996055408905
0.02,1,134,0.003752189392146567
0.02,1,135,0.003751170809876964
0.02,1,136,0.003750142545851405
0.02,1,137,0.003749104525616342
0.02,1,138,0.003748057760828081
0.02,1,139,0.0037470041135188666
0.02,1,140,0.003745946008888939
0.02,1,141,0.0037448861311668844
0.02,1,142,0.0037438271352266883
0.02,1,143,0.0037427714011082315
0.02,1,144,0.0037417208505304907
0.02,1,145,0.0037406768352321205
0.02,1,146,0.0037396400978313336
0.02,1,147,0.0037386107979585654
0.02,1,148,0.003737588590479096
0.02,1,149,0.0037365727391056574
0.02,1,150,0.003735562247651582
0.02,1,151,0.0037345559923305485
0.02,1,152,0.00373355284136499
0.02,1,153,0.003732551752090124
0.02,1,154,0.00373155184007669
0.02,1,155,0.003730552418938828
0.02,1,156,0.003729553012978924
0.02,1,157,0.0037285533473567587
0.02,1,158,0.0037275533219147546
0.02,1,159,0.0037265529752086037
0.02,1,160,0.0037255524448336647
0.02,1,161,0.003724551929053128
0.02,1,162,0.0037235516533053957
0.02,1,163,0.0037225518436549226
0.02,1,164,0.003721552707879755
0.02,1,165,0.003720554423792057
0.02,1,166,0.0037195571336688894
0.02,1,167,0.003718560943301827
0.02,1,168,0.0037175659241372398
0.02,1,169,0.003716572117166869
0.02,1,170,0.003715579537555642
0.02,1,171,0.003714588179357231
0.02,1,172,0.0037135980199969132
0.02,1,173,0.0037126090244465814
0.02,1,174,0.003711621149147953
0.02,1,175,0.003710634345779413
0.02,1,176,0.0037096485649197554
0.02,1,177,0.0037086637595737586
0.02,1,178,0.0037076798884387034
0.02,1,179,0.0037066969187187215
0.02,1,180,0.003705714828273507
0.02,1,181,0.0037047336069114395
0.02,1,182,0.0037037532567072286
0.02,1,183,0.003702773791327853
0.02,1,184,0.0037017952344578914
0.02,1,185,0.0037008176175215915
0.02,1,186,0.0036998409769691803
0.02,1,187,0.00369886535143639
0.02,1,188,0.0036978907790744873
0.02,1,189,0.003696917295309964
0.02,1,190,0.0036959449312146653
0.02,1,191,0.00369497371257812
0.02,1,192,0.0036940036596821327
0.02,1,193,0.003693034787696426
0.02,1,194,0.0036920671075506757
0.02,1,195,0.003691100627108779
0.02,1,196,0.003690135352460343
0.02,1,197,0.003689171289163712
0.02,1,198,0.0036882084433103334
0.02,1,199,0.0036872468223268823
0.02,2,0,0.6182244646528334
0.02,2,1,0.46623899189367674
0.02,2,2,0.3387786805428896
0.02,2,3,0.2366295637354145
0.02,2,4,0.16429756855516348
0.02,2,5,0.11599419247406836
0.02,2,6,0.08191907877583514
0.02,2,7,0.056963154347901744
0.02,2,8,0.038896549726436414
0.02,2,9,0.026423393940917736
0.02,2,10,0.01826526197519336
0.02,2,11,0.01311573592820151
0.02,2,12,0.009877544810855118
0.02,2,13,0.007792835627231862
0.02,2,14,0.006408842827797462
0.02,2,15,0.0054779801622926
0.02,2,16,0.0048701805065555215
0.02,2,17,0.004517247586108555
0.02,2,18,0.004381859193668095
0.02,2,19,0.00444055467788735
0.02,2,20,0.004673244850525957
0.02,2,21,0.005055197634992818
0.02,2,22,0.005550827664145703
0.02,2,23,0.00611152967531334
0.02,2,24,0.006680262997785522
0.02,2,25,0.007202412054605123
0.02,2,26,0.007638004567123976
0.02,2,27,0.007969054245151343
0.02,2,28,0.008198931693738263
0.02,2,29,0.008345279216363188
0.02,2,30,0.008430667943456122
0.02,2,31,0.008475012998420524
0.02,2,32,0.008491663406269407
0.02,2,33,0.008486620428185834
0.02,2,34,0.008459171192912241
0.02,2,35,0.008403083920546835
0.02,2,36,0.008309010169078677
0.02,2,37,0.008168675938152424
0.02,2,38,0.007979610748298045
0.02,2,39,0.007747779373421058
0.02,2,40,0.0074864575048870455
0.02,2,41,0.007212150075499764
0.02,2,42,0.006939862052117753
0.02,2,43,0.006679719374844441
0.02,2,44,0.006435800178534649
0.02,2,45,0.006207050535377042
0.02,2,46,0.005989554062272575
0.02,2,47,0.005779159408716781
0.02,2,48,0.00557352287480218
0.02,2,49,0.005372970956082077
0.02,2,50,0.0051801186389153295
0.02,2,51,0.0049986687837282
0.02,2,52,0.004832040976559083
0.02,2,53,0.004682375259591647
0.02,2,54,0.004550159313337605
0.02,2,55,0.004434430003132881
0.02,2,56,0.004333321568022095
0.02,2,57,0.004244690478760286
0.02,2,58,0.0041666027610381875
0.02,2,59,0.004097575483159633
0.02,2,60,0.004036577419108191
0.02,2,61,0.003982877574085032
0.02,2,62,0.00393585974332896
0.02,2,63,0.003894895504557225
0.02,2,64,0.003859310490016307
0.02,2,65,0.0038284234247166976
0.02,2,66,0.003801609419993879
0.02,2,67,0.0037783436489859366
0.02,2,68,0.003758206545309675
0.02,2,69,0.003740858250200451
0.02,2,70,0.0037260040164566483
0.02,2,71,0.003713369899999827
0.02,2,72,0.0037026952597425684
0.02,2,73,0.0036937356825081664
0.02,2,74,0.0036862651021986517
0.02,2,75,0.0036800705966345253
0.02,2,76,0.0036749425231843943
0.02,2,77,0.0036706688125761524
0.02,2,78,0.003667040840106923
0.02,2,79,0.0036638705363433444
0.02,2,80,0.0036610099309250825
0.02,2,81,0.0036583611615286175
0.02,2,82,0.0036558695383755798
0.02,2,83,0.0036535018942963093
0.02,2,84,0.003651221260705731
0.02,2,85,0.003648971450540782
0.02,2,86,0.0036466797664513793
0.02,2,87,0.003644275884666529
0.02,2,88,0.0036417158874032943
0.02,2,89,0.003638997596844036
0.02,2,90,0.0036361582614796205
0.02,2,91,0.0036332553041997784
0.02,2,92,0.00363033976941163
0.02,2,93,0.0036274355135989533
0.02,2,94,0.003624533596280252
0.02,2,95,0.0036216031362530533
0.02,2,96,0.003618611731853982
0.02,2,97,0.003615544598252152
0.02,2,98,0.0036124134301680653
0.02,2,99,0.0036092520591617266
0.02,2,100,0.003606102666617565
0.02,2,101,0.0036030002098047793
0.02,2,102,0.0035999623160198084
0.02,2,103,0.0035969881122142945
0.02,2,104,0.0035940647415925384
0.02,2,105,0.0035911771360010248
0.02,2,106,0.003588316169934254
0.02,2,107,0.0035854822099473725
0.02,2,108,0.0035826838278561965
0.02,2,109,0.003579933542370414
0.02,2,110,0.003577243104905874
0.02,2,111,0.003574620208019745
0.02,2,112,0.0035720673085044784
0.02,2,113,0.003569582265322664
0.02,2,114,0.0035671600426199867
0.02,2,115,0.0035647947343561367
0.02,2,116,0.003562481351079935
0.02,2,117,0.003560216974446765
0.02,2,118,0.0035580010256725646
0.02,2,119,0.0035558346054236183
0.02,2,120,0.003553719174332619
0.02,2,121,0.003551655137337898
0.02,2,122,0.0035496409768472825
0.02,2,123,0.0035476733389832684
0.02,2,124,0.0035457480015080737
0.02,2,125,0.0035438611974168716
0.02,2,126,0.003542010600342726
0.02,2,127,0.003540195496762502
0.02,2,128,0.0035384161412388613
0.02,2,129,0.0035366727318422698
0.02,2,130,0.0035349646022128033
0.02,2,131,0.003533290036965459
0.02,2,132,0.0035316467223485085
0.02,2,133,0.0035300324939751236
0.02,2,134,0.0035284459323717465
0.02,2,135,0.0035268865141564005
0.02,2,136,0.0035253543202297477
0.02,2,137,0.0035238495418828796
0.02,2,138,0.0035223720845613976
0.02,2,139,0.0035209214491555858
0.02,2,140,0.003519496878012388
0.02,2,141,0.0035180976136949243
0.02,2,142,0.003516723099580592
0.02,2,143,0.0035153730328451155
0.02,2,144,0.003514047287975431
0.02,2,145,0.0035127457927584685
0.02,2,146,0.0035114684349519393
0.02,2,147,0.003510215031098311
0.02,2,148,0.00350898534247399
0.02,2,149,0.0035077791053603168
0.02,2,150,0.003506596053109492
0.02,2,151,0.0035054359263778623
0.02,2,152,0.003504298477514047
0.02,2,153,0.003503183472210474
0.02,2,154,0.00350209068538551
0.02,2,155,0.0035010198885288375
0.02,2,156,0.003499970833028325
0.02,2,157,0.0034989432404179026
0.02,2,158,0.0034979368082630417
0.02,2,159,0.0034969512297016205
0.02,2,160,0.0034959862138139227
0.02,2,161,0.003495041492234844
0.02,2,162,0.003494116806857006
0.02,2,163,0.0034932118871735494
0.02,2,164,0.003492326433379764
0.02,2,165,0.003491460117133916
0.02,2,166,0.0034906125992778744
0.02,2,167,0.0034897835522554555
0.02,2,168,0.003488972672643388
0.02,2,169,0.0034881796770636613
0.02,2,170,0.003487404286428854
0.02,2,171,0.003486646210523365
0.02,2,172,0.003485905143064034
0.02,2,173,0.0034851807690207117
0.02,2,174,0.0034844727776806796
0.02,2,175,0.003483780872284382
0.02,2,176,0.003483104770873573
0.02,2,177,0.003482444199618397
0.02,2,178,0.0034817988843892436
0.02,2,179,0.0034811685462099546
0.02,2,180,0.003480552902531884
0.02,2,181,0.003479951672233647
0.02,2,182,0.003479364580542989
0.02,2,183,0.003478791361155412
0.02,2,184,0.0034782317552114923
0.02,2,185,0.003477685508603135
0.02,2,186,0.00347715236941462
0.02,2,187,0.003476632086551315
0.02,2,188,0.0034761244096749378
0.02,2,189,0.003475629090060174
0.02,2,190,0.0034751458818918024
0.02,2,191,0.0034746745435340386
0.02,2,192,0.00347421483829031
0.02,2,193,0.0034737665342748757
0.02,2,194,0.003473329403389849
