backend,num_qubits,twoq,arm,seed,input,label,z_exact,z_noisy,q0_physical,readout_error,routed_2q,blocks,shots,sim_seed,platform,processor,python,qiskit,qiskit_aer,qiskit_ibm_runtime,pennylane
FakeKingston,156,cz,B,3,00,-1,-0.9977557601066275,-0.651,1,0.168212890625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKingston,156,cz,B,3,01,1,0.9977572710780895,0.659,1,0.168212890625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKingston,156,cz,B,3,10,1,0.9977560581090166,0.663,1,0.168212890625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKingston,156,cz,B,3,11,-1,-0.9977575690804796,-0.6495,1,0.168212890625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKingston,156,cz,B,4,00,-1,-0.9977557601066275,-0.651,1,0.168212890625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKingston,156,cz,B,4,01,1,0.9977572710780895,0.659,1,0.168212890625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKingston,156,cz,B,4,10,1,0.9977560581090166,0.663,1,0.168212890625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKingston,156,cz,B,4,11,-1,-0.9977575690804796,-0.6495,1,0.168212890625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,0,00,-1,-0.9977557601066275,-0.95,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,0,01,1,0.9977572710780895,0.9475,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,0,10,1,0.9977560581090166,0.9525,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,0,11,-1,-0.9977575690804796,-0.951,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,1,00,-1,-0.9977557601066275,-0.95,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,1,01,1,0.9977572710780895,0.9475,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,1,10,1,0.9977560581090166,0.9525,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,1,11,-1,-0.9977575690804796,-0.951,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,2,00,-1,-0.9977557601066275,-0.95,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,2,01,1,0.9977572710780895,0.9475,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,2,10,1,0.9977560581090166,0.9525,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,2,11,-1,-0.9977575690804796,-0.951,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,3,00,-1,-0.9977557601066275,-0.95,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,3,01,1,0.9977572710780895,0.9475,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,3,10,1,0.9977560581090166,0.9525,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,3,11,-1,-0.9977575690804796,-0.951,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,4,00,-1,-0.9977557601066275,-0.95,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,4,01,1,0.9977572710780895,0.9475,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,4,10,1,0.9977560581090166,0.9525,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,A,4,11,-1,-0.9977575690804796,-0.951,0,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,0,00,-1,-0.9977557601066275,-0.908,42,0.003662109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,0,01,1,0.9977572710780895,0.91,42,0.003662109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,0,10,1,0.9977560581090166,0.962,60,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,0,11,-1,-0.9977575690804796,-0.9635,60,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,1,00,-1,-0.9977557601066275,-0.908,42,0.003662109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,1,01,1,0.9977572710780895,0.91,42,0.003662109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,1,10,1,0.9977560581090166,0.962,60,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,1,11,-1,-0.9977575690804796,-0.9635,60,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,2,00,-1,-0.9977557601066275,-0.908,42,0.003662109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,2,01,1,0.9977572710780895,0.91,42,0.003662109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,2,10,1,0.9977560581090166,0.962,60,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,2,11,-1,-0.9977575690804796,-0.9635,60,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,3,00,-1,-0.9977557601066275,-0.908,42,0.003662109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,3,01,1,0.9977572710780895,0.91,42,0.003662109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,3,10,1,0.9977560581090166,0.962,60,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,3,11,-1,-0.9977575690804796,-0.9635,60,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,4,00,-1,-0.9977557601066275,-0.908,42,0.003662109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,4,01,1,0.9977572710780895,0.91,42,0.003662109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,4,10,1,0.9977560581090166,0.962,60,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyiv,127,ecr,B,4,11,-1,-0.9977575690804796,-0.9635,60,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,0,00,-1,-0.9977557601066275,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,0,01,1,0.9977572710780895,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,0,10,1,0.9977560581090166,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,0,11,-1,-0.9977575690804796,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,1,00,-1,-0.9977557601066275,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,1,01,1,0.9977572710780895,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,1,10,1,0.9977560581090166,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,1,11,-1,-0.9977575690804796,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,2,00,-1,-0.9977557601066275,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,2,01,1,0.9977572710780895,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,2,10,1,0.9977560581090166,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,2,11,-1,-0.9977575690804796,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,3,00,-1,-0.9977557601066275,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,3,01,1,0.9977572710780895,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,3,10,1,0.9977560581090166,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,3,11,-1,-0.9977575690804796,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,4,00,-1,-0.9977557601066275,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,4,01,1,0.9977572710780895,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,4,10,1,0.9977560581090166,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,A,4,11,-1,-0.9977575690804796,0.007,0,0.1612,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,0,00,-1,-0.9977557601066275,-0.0225,65,0.0047000000000000375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,0,01,1,0.9977572710780895,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,0,10,1,0.9977560581090166,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,0,11,-1,-0.9977575690804796,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,1,00,-1,-0.9977557601066275,-0.0225,65,0.0047000000000000375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,1,01,1,0.9977572710780895,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,1,10,1,0.9977560581090166,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,1,11,-1,-0.9977575690804796,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,2,00,-1,-0.9977557601066275,-0.0225,65,0.0047000000000000375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,2,01,1,0.9977572710780895,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,2,10,1,0.9977560581090166,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,2,11,-1,-0.9977575690804796,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,3,00,-1,-0.9977557601066275,-0.0225,65,0.0047000000000000375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,3,01,1,0.9977572710780895,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,3,10,1,0.9977560581090166,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,3,11,-1,-0.9977575690804796,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,4,00,-1,-0.9977557601066275,-0.0225,65,0.0047000000000000375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,4,01,1,0.9977572710780895,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,4,10,1,0.9977560581090166,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeKyoto,127,ecr,B,4,11,-1,-0.9977575690804796,-0.0075,85,0.0043999999999999595,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,0,00,-1,-0.9977557601066275,-0.9595,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,0,01,1,0.9977572710780895,0.9615,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,0,10,1,0.9977560581090166,0.9615,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,0,11,-1,-0.9977575690804796,-0.963,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,1,00,-1,-0.9977557601066275,-0.9595,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,1,01,1,0.9977572710780895,0.9615,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,1,10,1,0.9977560581090166,0.9615,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,1,11,-1,-0.9977575690804796,-0.963,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,2,00,-1,-0.9977557601066275,-0.9595,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,2,01,1,0.9977572710780895,0.9615,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,2,10,1,0.9977560581090166,0.9615,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,2,11,-1,-0.9977575690804796,-0.963,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,3,00,-1,-0.9977557601066275,-0.9595,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,3,01,1,0.9977572710780895,0.9615,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,3,10,1,0.9977560581090166,0.9615,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,3,11,-1,-0.9977575690804796,-0.963,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,4,00,-1,-0.9977557601066275,-0.9595,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,4,01,1,0.9977572710780895,0.9615,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,4,10,1,0.9977560581090166,0.9615,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,A,4,11,-1,-0.9977575690804796,-0.963,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,0,00,-1,-0.9977557601066275,-0.962,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,0,01,1,0.9977572710780895,0.9615,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,0,10,1,0.9977560581090166,0.9615,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,0,11,-1,-0.9977575690804796,-0.962,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,1,00,-1,-0.9977557601066275,-0.962,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,1,01,1,0.9977572710780895,0.9615,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,1,10,1,0.9977560581090166,0.9615,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeMarrakesh,156,cz,B,1,11,-1,-0.9977575690804796,-0.962,15,0.009765625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
