backend,layers,blocks,circuit,arm,twoq,depth,size,layout,tvd_noisy,tvd_ideal,psf_fallbacks
fake_marrakesh,8,12,2,P,36,150,336,"[14, 13, 12, 11]",0.032827299141948124,0.016815786986569114,0
fake_marrakesh,8,12,2,Z,36,150,336,"[14, 13, 12, 11]",0.03391953572196197,0.016815786986569114,
fake_marrakesh,8,12,3,Q3,36,118,288,"[14, 13, 12, 11]",0.04159306620055204,0.019585477272470463,
fake_marrakesh,8,12,3,P,36,150,336,"[14, 13, 12, 11]",0.038132181185595096,0.019585477272470463,0
fake_marrakesh,8,12,3,Z,36,150,336,"[14, 13, 12, 11]",0.04109306620055204,0.019585477272470463,
fake_marrakesh,8,12,4,Q3,36,118,288,"[14, 13, 12, 11]",0.022045700406595228,0.02104580542195156,
fake_marrakesh,8,12,4,P,36,150,336,"[14, 13, 12, 11]",0.02247665093278221,0.02104580542195156,0
fake_marrakesh,8,12,4,Z,36,150,336,"[14, 13, 12, 11]",0.024360772099606902,0.02104580542195156,
fake_marrakesh,8,12,5,Q3,36,118,288,"[14, 13, 12, 11]",0.032536379025093556,0.02265783613873773,
fake_marrakesh,8,12,5,P,36,150,336,"[14, 13, 12, 11]",0.030786379025093565,0.02265783613873773,0
fake_marrakesh,8,12,5,Z,36,150,336,"[14, 13, 12, 11]",0.03053637902509356,0.02265783613873773,
fake_marrakesh,8,12,6,Q3,36,118,288,"[14, 13, 12, 11]",0.0396627189395045,0.02164824061899183,
fake_marrakesh,8,12,6,P,36,150,336,"[14, 13, 12, 11]",0.04001777427656303,0.02164824061899183,0
fake_marrakesh,8,12,6,Z,36,150,336,"[14, 13, 12, 11]",0.0409127189395045,0.02164824061899183,
fake_marrakesh,8,12,7,Q3,36,118,288,"[14, 13, 12, 11]",0.030313585215620706,0.021229432633516194,
fake_marrakesh,8,12,7,P,36,150,336,"[14, 13, 12, 11]",0.030063585215620706,0.021229432633516194,0
fake_marrakesh,8,12,7,Z,36,150,336,"[14, 13, 12, 11]",0.030813585215620706,0.021229432633516194,
fake_marrakesh,8,12,8,Q3,36,118,288,"[14, 13, 12, 11]",0.051939159582268433,0.017649394552980542,
fake_marrakesh,8,12,8,P,36,150,336,"[14, 13, 12, 11]",0.05343915958226844,0.017649394552980542,0
fake_marrakesh,8,12,8,Z,36,150,336,"[14, 13, 12, 11]",0.05268915958226844,0.017649394552980542,
fake_marrakesh,8,12,9,Q3,36,118,288,"[14, 13, 12, 11]",0.035764502381413335,0.02428918288212516,
fake_marrakesh,8,12,9,P,36,150,336,"[14, 13, 12, 11]",0.03776450238141332,0.02428918288212516,0
fake_marrakesh,8,12,9,Z,36,150,336,"[14, 13, 12, 11]",0.03601450238141332,0.02428918288212516,
fake_marrakesh,16,24,0,Q3,72,230,552,"[14, 13, 12, 11]",0.046971964536630474,0.015658487052224633,
fake_marrakesh,16,24,0,P,72,294,648,"[14, 13, 12, 11]",0.04787938560342938,0.015658487052224633,0
fake_marrakesh,16,24,0,Z,72,294,648,"[14, 13, 12, 11]",0.04972196453663048,0.015658487052224633,
fake_marrakesh,16,24,1,Q3,72,230,551,"[14, 13, 12, 11]",0.06132950283453033,0.01935749667353651,
fake_marrakesh,16,24,1,P,72,294,648,"[14, 13, 12, 11]",0.061329502834530314,0.01935749667353651,0
fake_marrakesh,16,24,1,Z,72,294,648,"[14, 13, 12, 11]",0.06044760424516337,0.01935749667353651,
fake_marrakesh,16,24,2,Q3,72,230,552,"[14, 13, 12, 11]",0.06996698170390964,0.025880108827212783,
fake_marrakesh,16,24,2,P,72,294,648,"[14, 13, 12, 11]",0.06846698170390964,0.025880108827212783,0
fake_marrakesh,16,24,2,Z,72,294,648,"[14, 13, 12, 11]",0.07071698170390964,0.025880108827212783,
fake_marrakesh,16,24,3,Q3,72,230,552,"[14, 13, 12, 11]",0.04961410288846811,0.019156106868935565,
fake_marrakesh,16,24,3,P,72,294,648,"[14, 13, 12, 11]",0.04936410288846811,0.019156106868935565,0
fake_marrakesh,16,24,3,Z,72,294,648,"[14, 13, 12, 11]",0.0503641028884681,0.019156106868935565,
fake_marrakesh,16,24,4,Q3,72,230,552,"[14, 13, 12, 11]",0.06159183657482093,0.02142635372692458,
fake_marrakesh,16,24,4,P,72,294,648,"[14, 13, 12, 11]",0.06234183657482093,0.02142635372692458,0
fake_marrakesh,16,24,4,Z,72,294,648,"[14, 13, 12, 11]",0.06059183657482093,0.02142635372692458,
fake_marrakesh,16,24,5,Q3,72,230,552,"[14, 13, 12, 11]",0.06356281676235123,0.020340986491092228,
fake_marrakesh,16,24,5,P,72,294,648,"[14, 13, 12, 11]",0.06256281676235126,0.020340986491092228,0
fake_marrakesh,16,24,5,Z,72,294,648,"[14, 13, 12, 11]",0.06356281676235123,0.020340986491092228,
fake_marrakesh,16,24,6,Q3,72,230,552,"[14, 13, 12, 11]",0.043293180892073985,0.016716833210919206,
fake_marrakesh,16,24,6,P,72,294,648,"[14, 13, 12, 11]",0.043043180892073984,0.016716833210919206,0
fake_marrakesh,16,24,6,Z,72,294,648,"[14, 13, 12, 11]",0.04304318089207397,0.016716833210919206,
fake_marrakesh,16,24,7,Q3,72,230,552,"[14, 13, 12, 11]",0.06388209046568848,0.016137538006756266,
fake_marrakesh,16,24,7,P,72,294,648,"[14, 13, 12, 11]",0.06538209046568848,0.016137538006756266,0
fake_marrakesh,16,24,7,Z,72,294,648,"[14, 13, 12, 11]",0.06438209046568848,0.016137538006756266,
fake_marrakesh,16,24,8,Q3,72,230,552,"[14, 13, 12, 11]",0.06351737156661942,0.024337751104896586,
fake_marrakesh,16,24,8,P,72,294,648,"[14, 13, 12, 11]",0.06326737156661942,0.024337751104896586,0
fake_marrakesh,16,24,8,Z,72,294,648,"[14, 13, 12, 11]",0.06345917574582517,0.024337751104896586,
fake_marrakesh,16,24,9,Q3,72,230,552,"[14, 13, 12, 11]",0.07307212245407671,0.02119090161918116,
fake_marrakesh,16,24,9,P,72,294,648,"[14, 13, 12, 11]",0.07357212245407671,0.02119090161918116,0
fake_marrakesh,16,24,9,Z,72,294,648,"[14, 13, 12, 11]",0.07257212245407671,0.02119090161918116,
fake_kingston,1,2,0,Q3,6,20,68,"[151, 152, 21, 20]",0.022624564917391524,0.02090368233590955,
fake_kingston,1,2,0,P,6,24,76,"[151, 152, 21, 20]",0.022124564917391523,0.02090368233590955,0
fake_kingston,1,2,0,Z,6,24,76,"[151, 152, 21, 20]",0.022374564917391523,0.02090368233590955,
fake_kingston,1,2,1,Q3,6,20,68,"[151, 152, 21, 20]",0.022988781281708896,0.023673767487409028,
fake_kingston,1,2,1,P,6,24,76,"[151, 152, 21, 20]",0.023423758123197753,0.023673767487409028,0
fake_kingston,1,2,1,Z,6,24,76,"[151, 152, 21, 20]",0.022923758123197753,0.023673767487409028,
fake_kingston,1,2,2,Q3,6,20,68,"[151, 152, 21, 20]",0.03340220435364015,0.012354059242782876,
fake_kingston,1,2,2,P,6,24,76,"[151, 152, 21, 20]",0.03206062471812389,0.012354059242782876,0
fake_kingston,1,2,2,Z,6,24,76,"[151, 152, 21, 20]",0.03315220435364015,0.012354059242782876,
fake_kingston,1,2,3,Q3,6,20,68,"[151, 152, 21, 20]",0.01852351646249721,0.01884537319232846,
fake_kingston,1,2,3,P,6,24,76,"[151, 152, 21, 20]",0.018324742640637066,0.01884537319232846,0
fake_kingston,1,2,3,Z,6,24,76,"[151, 152, 21, 20]",0.018324742640637066,0.01884537319232846,
fake_kingston,1,2,4,Q3,6,20,68,"[151, 152, 21, 20]",0.013974599654864646,0.017155237958493396,
fake_kingston,1,2,4,P,6,24,76,"[151, 152, 21, 20]",0.013974599654864632,0.017155237958493396,0
fake_kingston,1,2,4,Z,6,24,76,"[151, 152, 21, 20]",0.013974599654864646,0.017155237958493396,
fake_kingston,1,2,5,Q3,6,20,68,"[151, 152, 21, 20]",0.030864819875810027,0.02399832966493679,
fake_kingston,1,2,5,P,6,24,76,"[151, 152, 21, 20]",0.030364819875810026,0.02399832966493679,0
fake_kingston,1,2,5,Z,6,24,76,"[151, 152, 21, 20]",0.030364819875810026,0.02399832966493679,
fake_kingston,1,2,6,Q3,6,20,68,"[151, 152, 21, 20]",0.025388475902546042,0.020350501202654227,
fake_kingston,1,2,6,P,6,24,76,"[151, 152, 21, 20]",0.025638475902546056,0.020350501202654227,0
fake_kingston,1,2,6,Z,6,24,76,"[151, 152, 21, 20]",0.025638475902546056,0.020350501202654227,
fake_kingston,1,2,7,Q3,6,20,68,"[151, 152, 21, 20]",0.02535727372786534,0.019447341787982502,
fake_kingston,1,2,7,P,6,24,76,"[151, 152, 21, 20]",0.02485727372786534,0.019447341787982502,0
fake_kingston,1,2,7,Z,6,24,76,"[151, 152, 21, 20]",0.02460727372786534,0.019447341787982502,
fake_kingston,1,2,8,Q3,6,20,68,"[151, 152, 21, 20]",0.020728010481404265,0.01974317780033821,
fake_kingston,1,2,8,P,6,24,76,"[151, 152, 21, 20]",0.021228010481404266,0.01974317780033821,0
fake_kingston,1,2,8,Z,6,24,76,"[151, 152, 21, 20]",0.021228010481404266,0.01974317780033821,
fake_kingston,1,2,9,Q3,6,20,68,"[151, 152, 21, 20]",0.013081326505023758,0.017907092981585538,
fake_kingston,1,2,9,P,6,24,76,"[151, 152, 21, 20]",0.013331326505023758,0.017907092981585538,0
fake_kingston,1,2,9,Z,6,24,76,"[151, 152, 21, 20]",0.013331326505023758,0.017907092981585538,
fake_kingston,2,3,0,Q3,9,34,90,"[148, 149, 150, 151]",0.049351045021460566,0.021746501900509592,
fake_kingston,2,3,0,P,9,42,102,"[148, 149, 150, 151]",0.05060104502146057,0.021746501900509592,0
fake_kingston,2,3,0,Z,9,42,102,"[148, 149, 150, 151]",0.05110104502146057,0.021746501900509592,
fake_kingston,2,3,1,Q3,9,34,90,"[148, 149, 150, 151]",0.03635842839425925,0.021617710917232098,
fake_kingston,2,3,1,P,9,42,102,"[148, 149, 150, 151]",0.03618985028420978,0.021617710917232098,0
fake_kingston,2,3,1,Z,9,42,102,"[148, 149, 150, 151]",0.03668985028420978,0.021617710917232098,
fake_kingston,2,3,2,Q3,9,34,90,"[148, 149, 150, 151]",0.0334462466945459,0.023592794186910293,
fake_kingston,2,3,2,P,9,42,102,"[148, 149, 150, 151]",0.0339462466945459,0.023592794186910293,0
fake_kingston,2,3,2,Z,9,42,102,"[148, 149, 150, 151]",0.0339462466945459,0.023592794186910293,
fake_kingston,2,3,3,Q3,9,34,90,"[148, 149, 150, 151]",0.03598357412411296,0.01893683321370425,
fake_kingston,2,3,3,P,9,42,102,"[148, 149, 150, 151]",0.03548357412411299,0.01893683321370425,0
fake_kingston,2,3,3,Z,9,42,102,"[148, 149, 150, 151]",0.035830920901722116,0.01893683321370425,
fake_kingston,2,3,4,Q3,9,34,90,"[148, 149, 150, 151]",0.03758819104520681,0.02134588490843556,
fake_kingston,2,3,4,P,9,42,102,"[148, 149, 150, 151]",0.037088191045206796,0.02134588490843556,0
fake_kingston,2,3,4,Z,9,42,102,"[148, 149, 150, 151]",0.0375881910452068,0.02134588490843556,
fake_kingston,2,3,5,Q3,9,34,90,"[148, 149, 150, 151]",0.022962879137737938,0.020902065569273022,
fake_kingston,2,3,5,P,9,42,102,"[148, 149, 150, 151]",0.02271287913773795,0.020902065569273022,0
fake_kingston,2,3,5,Z,9,42,102,"[148, 149, 150, 151]",0.02296287913773795,0.020902065569273022,
fake_kingston,2,3,6,Q3,9,34,90,"[148, 149, 150, 151]",0.03722967136661294,0.02036232440556541,
fake_kingston,2,3,6,P,9,42,102,"[148, 149, 150, 151]",0.036729671366612926,0.02036232440556541,0
fake_kingston,2,3,6,Z,9,42,102,"[148, 149, 150, 151]",0.036729671366612926,0.02036232440556541,
fake_kingston,2,3,7,Q3,9,34,90,"[148, 149, 150, 151]",0.03844744038032256,0.025394611114822434,
fake_kingston,2,3,7,P,9,42,102,"[148, 149, 150, 151]",0.03819744038032255,0.025394611114822434,0
fake_kingston,2,3,7,Z,9,42,102,"[148, 149, 150, 151]",0.03844744038032255,0.025394611114822434,
fake_kingston,2,3,8,Q3,9,34,90,"[148, 149, 150, 151]",0.03721587138366859,0.020888248143211347,
fake_kingston,2,3,8,P,9,42,102,"[148, 149, 150, 151]",0.0382070314156833,0.020888248143211347,0
fake_kingston,2,3,8,Z,9,42,102,"[148, 149, 150, 151]",0.03746587138366859,0.020888248143211347,
fake_kingston,2,3,9,Q3,9,34,90,"[148, 149, 150, 151]",0.03186887829921385,0.02704330747558069,
fake_kingston,2,3,9,P,9,42,102,"[148, 149, 150, 151]",0.03186887829921385,0.02704330747558069,0
fake_kingston,2,3,9,Z,9,42,102,"[148, 149, 150, 151]",0.03173666304974861,0.02704330747558069,
fake_kingston,4,6,0,Q3,18,62,156,"[55, 59, 75, 74]",0.04847948978388157,0.021749109145121577,
fake_kingston,4,6,0,P,18,78,180,"[55, 59, 75, 74]",0.046641854182462805,0.021749109145121577,0
fake_kingston,4,6,0,Z,18,78,180,"[55, 59, 75, 74]",0.04714185418246282,0.021749109145121577,
fake_kingston,4,6,1,Q3,18,62,156,"[55, 59, 75, 74]",0.03351087580129951,0.01842621775830211,
fake_kingston,4,6,1,P,18,78,180,"[55, 59, 75, 74]",0.033421666418111506,0.01842621775830211,0
fake_kingston,4,6,1,Z,18,78,180,"[55, 59, 75, 74]",0.033220516285771204,0.01842621775830211,
fake_kingston,4,6,2,Q3,18,62,156,"[55, 59, 75, 74]",0.0418140100730062,0.01684928724230883,
fake_kingston,4,6,2,P,18,78,180,"[55, 59, 75, 74]",0.0418140100730062,0.01684928724230883,0
fake_kingston,4,6,2,Z,18,78,180,"[55, 59, 75, 74]",0.0420640100730062,0.01684928724230883,
fake_kingston,4,6,3,Q3,18,62,156,"[55, 59, 75, 74]",0.048682459133565066,0.02177874142321198,
fake_kingston,4,6,3,P,18,78,180,"[55, 59, 75, 74]",0.048432459133565066,0.02177874142321198,0
fake_kingston,4,6,3,Z,18,78,180,"[55, 59, 75, 74]",0.04724323059108313,0.02177874142321198,
fake_kingston,4,6,4,Q3,18,62,156,"[55, 59, 75, 74]",0.03269410346491166,0.019449907004188683,
fake_kingston,4,6,4,P,18,78,180,"[55, 59, 75, 74]",0.03287238512080392,0.019449907004188683,0
fake_kingston,4,6,4,Z,18,78,180,"[55, 59, 75, 74]",0.03312238512080392,0.019449907004188683,
fake_kingston,4,6,5,Q3,18,62,156,"[55, 59, 75, 74]",0.03929842809716874,0.019799157986081353,
fake_kingston,4,6,5,P,18,78,180,"[55, 59, 75, 74]",0.03929842809716874,0.019799157986081353,0
fake_kingston,4,6,5,Z,18,78,180,"[55, 59, 75, 74]",0.03879842809716874,0.019799157986081353,
fake_kingston,4,6,6,Q3,18,62,156,"[55, 59, 75, 74]",0.04266130759392173,0.022184254420778815,
fake_kingston,4,6,6,P,18,78,180,"[55, 59, 75, 74]",0.041911307593921726,0.022184254420778815,0
fake_kingston,4,6,6,Z,18,78,180,"[55, 59, 75, 74]",0.04291130759392173,0.022184254420778815,
fake_kingston,4,6,7,Q3,18,62,156,"[55, 59, 75, 74]",0.045096125553129494,0.017291464135725066,
fake_kingston,4,6,7,P,18,78,180,"[55, 59, 75, 74]",0.044596125553129494,0.017291464135725066,0
fake_kingston,4,6,7,Z,18,78,180,"[55, 59, 75, 74]",0.04584612555312949,0.017291464135725066,
fake_kingston,4,6,8,Q3,18,62,156,"[55, 59, 75, 74]",0.04028831436203469,0.023826684196473578,
fake_kingston,4,6,8,P,18,78,180,"[55, 59, 75, 74]",0.040538314362034686,0.023826684196473578,0
fake_kingston,4,6,8,Z,18,78,180,"[55, 59, 75, 74]",0.04028831436203468,0.023826684196473578,
fake_kingston,4,6,9,Q3,18,62,156,"[55, 59, 75, 74]",0.045921224509161855,0.02497267353794145,
fake_kingston,4,6,9,P,18,78,180,"[55, 59, 75, 74]",0.047054530566360296,0.02497267353794145,0
fake_kingston,4,6,9,Z,18,78,180,"[55, 59, 75, 74]",0.046921224509161856,0.02497267353794145,
fake_kingston,8,12,0,Q3,36,118,288,"[55, 59, 75, 74]",0.038261381710254526,0.017844328151507508,
fake_kingston,8,12,0,P,36,150,336,"[55, 59, 75, 74]",0.038011381710254526,0.017844328151507508,0
fake_kingston,8,12,0,Z,36,150,336,"[55, 59, 75, 74]",0.037761381710254525,0.017844328151507508,
fake_kingston,8,12,1,Q3,36,118,288,"[55, 59, 75, 74]",0.0764211587529981,0.015106716791465542,
fake_kingston,8,12,1,P,36,150,336,"[55, 59, 75, 74]",0.07617115875299811,0.015106716791465542,0
fake_kingston,8,12,1,Z,36,150,336,"[55, 59, 75, 74]",0.07617115875299808,0.015106716791465542,
fake_kingston,8,12,2,Q3,36,118,288,"[55, 59, 75, 74]",0.05842592893201347,0.016758872522246334,
fake_kingston,8,12,2,P,36,150,336,"[55, 59, 75, 74]",0.05842592893201347,0.016758872522246334,0
fake_kingston,8,12,2,Z,36,150,336,"[55, 59, 75, 74]",0.05892592893201347,0.016758872522246334,
fake_kingston,8,12,3,Q3,36,118,288,"[55, 59, 75, 74]",0.07266198394308712,0.018398065716648176,
fake_kingston,8,12,3,P,36,150,336,"[55, 59, 75, 74]",0.07216198394308712,0.018398065716648176,0
fake_kingston,8,12,3,Z,36,150,336,"[55, 59, 75, 74]",0.07241198394308712,0.018398065716648176,
fake_kingston,8,12,4,Q3,36,118,288,"[55, 59, 75, 74]",0.03281437022914166,0.022414968721289237,
fake_kingston,8,12,4,P,36,150,336,"[55, 59, 75, 74]",0.03281437022914166,0.022414968721289237,0
fake_kingston,8,12,4,Z,36,150,336,"[55, 59, 75, 74]",0.03356437022914166,0.022414968721289237,
fake_kingston,8,12,5,Q3,36,118,288,"[55, 59, 75, 74]",0.05650104874946197,0.01958138068102315,
fake_kingston,8,12,5,P,36,150,336,"[55, 59, 75, 74]",0.05575104874946197,0.01958138068102315,0
fake_kingston,8,12,5,Z,36,150,336,"[55, 59, 75, 74]",0.057001048749461956,0.01958138068102315,
fake_kingston,8,12,6,Q3,36,118,288,"[55, 59, 75, 74]",0.04786955570461554,0.01754199870135529,
fake_kingston,8,12,6,P,36,150,336,"[55, 59, 75, 74]",0.04786955570461554,0.01754199870135529,0
fake_kingston,8,12,6,Z,36,150,336,"[55, 59, 75, 74]",0.04861955570461554,0.01754199870135529,
fake_kingston,8,12,7,Q3,36,118,288,"[55, 59, 75, 74]",0.04258336170510447,0.018570751766461235,
fake_kingston,8,12,7,P,36,150,336,"[55, 59, 75, 74]",0.04308336170510447,0.018570751766461235,0
fake_kingston,8,12,7,Z,36,150,336,"[55, 59, 75, 74]",0.04377590441798499,0.018570751766461235,
fake_kingston,8,12,8,Q3,36,118,288,"[55, 59, 75, 74]",0.06461653094641012,0.020916361172386166,
fake_kingston,8,12,8,P,36,150,336,"[55, 59, 75, 74]",0.06436653094641012,0.020916361172386166,0
fake_kingston,8,12,8,Z,36,150,336,"[55, 59, 75, 74]",0.06436653094641012,0.020916361172386166,
fake_kingston,8,12,9,Q3,36,118,288,"[55, 59, 75, 74]",0.0690086172626123,0.02081347376042072,
fake_kingston,8,12,9,P,36,150,336,"[55, 59, 75, 74]",0.0692586172626123,0.02081347376042072,0
fake_kingston,8,12,9,Z,36,150,336,"[55, 59, 75, 74]",0.06875861726261229,0.02081347376042072,
fake_kingston,16,24,0,Q3,72,230,552,"[55, 59, 75, 74]",0.08477325030799053,0.023064423220676786,
fake_kingston,16,24,0,P,72,294,648,"[55, 59, 75, 74]",0.0862732503079905,0.023064423220676786,0
fake_kingston,16,24,0,Z,72,294,648,"[55, 59, 75, 74]",0.0860232503079905,0.023064423220676786,
fake_kingston,16,24,1,Q3,72,230,551,"[55, 59, 75, 74]",0.08801042791223208,0.02206108649361432,
fake_kingston,16,24,1,P,72,294,648,"[55, 59, 75, 74]",0.08965725700100008,0.02206108649361432,0
fake_kingston,16,24,1,Z,72,294,648,"[55, 59, 75, 74]",0.0875104279122321,0.02206108649361432,
fake_kingston,16,24,2,Q3,72,230,552,"[55, 59, 75, 74]",0.09253837242002183,0.014986055616842516,
fake_kingston,16,24,2,P,72,294,648,"[55, 59, 75, 74]",0.0917883724200218,0.014986055616842516,0
fake_kingston,16,24,2,Z,72,294,648,"[55, 59, 75, 74]",0.0917883724200218,0.014986055616842516,
fake_kingston,16,24,3,Q3,72,230,552,"[55, 59, 75, 74]",0.0808921352617726,0.02083550291702107,
fake_kingston,16,24,3,P,72,294,648,"[55, 59, 75, 74]",0.07789213526177259,0.02083550291702107,0
fake_kingston,16,24,3,Z,72,294,648,"[55, 59, 75, 74]",0.0803921352617726,0.02083550291702107,
fake_kingston,16,24,4,Q3,72,230,552,"[55, 59, 75, 74]",0.08935472692918782,0.019658249312044313,
fake_kingston,16,24,4,P,72,294,648,"[55, 59, 75, 74]",0.09085472692918782,0.019658249312044313,0
fake_kingston,16,24,4,Z,72,294,648,"[55, 59, 75, 74]",0.08935472692918782,0.019658249312044313,
fake_kingston,16,24,5,Q3,72,230,552,"[55, 59, 75, 74]",0.08947922519426083,0.021416683028935728,
fake_kingston,16,24,5,P,72,294,648,"[55, 59, 75, 74]",0.08997922519426083,0.021416683028935728,0
fake_kingston,16,24,5,Z,72,294,648,"[55, 59, 75, 74]",0.09022922519426083,0.021416683028935728,
fake_kingston,16,24,6,Q3,72,230,552,"[55, 59, 75, 74]",0.06189216383779417,0.02160021558222454,
fake_kingston,16,24,6,P,72,294,648,"[55, 59, 75, 74]",0.06239216383779417,0.02160021558222454,0
fake_kingston,16,24,6,Z,72,294,648,"[55, 59, 75, 74]",0.062392163837794154,0.02160021558222454,
fake_kingston,16,24,7,Q3,72,230,552,"[55, 59, 75, 74]",0.07494664921019281,0.020553387774291023,
fake_kingston,16,24,7,P,72,294,648,"[55, 59, 75, 74]",0.07419664921019281,0.020553387774291023,0
fake_kingston,16,24,7,Z,72,294,648,"[55, 59, 75, 74]",0.07419010286790935,0.020553387774291023,
fake_kingston,16,24,8,Q3,72,230,552,"[55, 59, 75, 74]",0.08288663153872311,0.023065074208021986,
fake_kingston,16,24,8,P,72,294,648,"[55, 59, 75, 74]",0.08238663153872311,0.023065074208021986,0
fake_kingston,16,24,8,Z,72,294,648,"[55, 59, 75, 74]",0.08263663153872311,0.023065074208021986,
fake_kingston,16,24,9,Q3,72,230,552,"[55, 59, 75, 74]",0.08804171776671142,0.021336385168905642,
fake_kingston,16,24,9,P,72,294,648,"[55, 59, 75, 74]",0.08779171776671142,0.021336385168905642,0
fake_kingston,16,24,9,Z,72,294,648,"[55, 59, 75, 74]",0.08804171776671142,0.021336385168905642,
fake_brisbane,1,2,0,Q3,6,24,84,"[112, 126, 15, 22]",0.04008246162188827,0.019253112992508342,
fake_brisbane,1,2,0,P,6,22,78,"[112, 126, 15, 22]",0.041582461621888285,0.019253112992508342,0
fake_brisbane,1,2,0,Z,6,22,78,"[112, 126, 15, 22]",0.040332461621888284,0.019253112992508342,
fake_brisbane,1,2,1,Q3,6,24,84,"[112, 126, 15, 22]",0.025055512197521793,0.023801887421812794,
fake_brisbane,1,2,1,P,6,22,78,"[112, 126, 15, 22]",0.025901061478727918,0.023801887421812794,0
fake_brisbane,1,2,1,Z,6,22,78,"[112, 126, 15, 22]",0.025901061478727904,0.023801887421812794,
fake_brisbane,1,2,2,Q3,6,24,84,"[112, 126, 15, 22]",0.04304269783528296,0.014379795558453508,
fake_brisbane,1,2,2,P,6,22,78,"[112, 126, 15, 22]",0.03904269783528297,0.014379795558453508,0
fake_brisbane,1,2,2,Z,6,22,78,"[112, 126, 15, 22]",0.040542697835282956,0.014379795558453508,
fake_brisbane,1,2,3,Q3,6,24,84,"[112, 126, 15, 22]",0.051781568587348545,0.02203375188368143,
fake_brisbane,1,2,3,P,6,22,78,"[112, 126, 15, 22]",0.05178156858734853,0.02203375188368143,0
fake_brisbane,1,2,3,Z,6,22,78,"[112, 126, 15, 22]",0.05153156858734853,0.02203375188368143,
fake_brisbane,1,2,4,Q3,6,24,84,"[112, 126, 15, 22]",0.04162795391509908,0.021554429426858333,
fake_brisbane,1,2,4,P,6,22,78,"[112, 126, 15, 22]",0.03912795391509908,0.021554429426858333,0
fake_brisbane,1,2,4,Z,6,22,78,"[112, 126, 15, 22]",0.039505494279747276,0.021554429426858333,
fake_brisbane,1,2,5,Q3,6,24,84,"[112, 126, 15, 22]",0.03996775229327092,0.023982053381021207,
fake_brisbane,1,2,5,P,6,22,78,"[112, 126, 15, 22]",0.04051494083408112,0.023982053381021207,0
fake_brisbane,1,2,5,Z,6,22,78,"[112, 126, 15, 22]",0.04076494083408112,0.023982053381021207,
fake_brisbane,1,2,6,Q3,6,24,84,"[112, 126, 15, 22]",0.044189058319536845,0.019012591859254174,
fake_brisbane,1,2,6,P,6,22,78,"[112, 126, 15, 22]",0.044689058319536845,0.019012591859254174,0
fake_brisbane,1,2,6,Z,6,22,78,"[112, 126, 15, 22]",0.044689058319536845,0.019012591859254174,
fake_brisbane,1,2,7,Q3,6,24,84,"[112, 126, 15, 22]",0.03343271182120081,0.0154989215647699,
fake_brisbane,1,2,7,P,6,22,78,"[112, 126, 15, 22]",0.03443271182120081,0.0154989215647699,0
fake_brisbane,1,2,7,Z,6,22,78,"[112, 126, 15, 22]",0.03418271182120081,0.0154989215647699,
fake_brisbane,1,2,8,Q3,6,24,84,"[112, 126, 15, 22]",0.035901474459215606,0.01816439109620343,
fake_brisbane,1,2,8,P,6,22,78,"[112, 126, 15, 22]",0.036925863202389504,0.01816439109620343,0
fake_brisbane,1,2,8,Z,6,22,78,"[112, 126, 15, 22]",0.037425863202389505,0.01816439109620343,
fake_brisbane,1,2,9,Q3,6,24,84,"[112, 126, 15, 22]",0.039953038444800505,0.0185103601426229,
fake_brisbane,1,2,9,P,6,22,78,"[112, 126, 15, 22]",0.03961164696314224,0.0185103601426229,0
fake_brisbane,1,2,9,Z,6,22,78,"[112, 126, 15, 22]",0.04011164696314224,0.0185103601426229,
fake_brisbane,2,3,0,Q3,9,42,114,"[112, 126, 125, 124]",0.04810750217567635,0.02200891563916531,
fake_brisbane,2,3,0,P,9,36,103,"[112, 126, 125, 124]",0.04785750217567635,0.02200891563916531,0
fake_brisbane,2,3,0,Z,9,36,103,"[112, 126, 125, 124]",0.049045272280039465,0.02200891563916531,
fake_brisbane,2,3,1,Q3,9,42,114,"[112, 126, 125, 124]",0.03816310661925553,0.01907122824595478,
fake_brisbane,2,3,1,P,9,36,103,"[112, 126, 125, 124]",0.03416310661925553,0.01907122824595478,0
fake_brisbane,2,3,1,Z,9,36,103,"[112, 126, 125, 124]",0.03641310661925553,0.01907122824595478,
fake_brisbane,2,3,2,Q3,9,42,114,"[112, 126, 125, 124]",0.0442244134022786,0.02038332329823936,
fake_brisbane,2,3,2,P,9,36,103,"[112, 126, 125, 124]",0.043299100853914134,0.02038332329823936,0
fake_brisbane,2,3,2,Z,9,36,103,"[112, 126, 125, 124]",0.04189267924789765,0.02038332329823936,
fake_brisbane,2,3,3,Q3,9,42,114,"[112, 126, 125, 124]",0.05877469972750937,0.02333931479449705,
fake_brisbane,2,3,3,P,9,36,103,"[112, 126, 125, 124]",0.058274699727509385,0.02333931479449705,0
fake_brisbane,2,3,3,Z,9,36,103,"[112, 126, 125, 124]",0.0607746997275094,0.02333931479449705,
fake_brisbane,2,3,4,Q3,9,42,114,"[112, 126, 125, 124]",0.057165478308104895,0.018224156413039642,
fake_brisbane,2,3,4,P,9,36,103,"[112, 126, 125, 124]",0.05816547830810488,0.018224156413039642,0
fake_brisbane,2,3,4,Z,9,36,103,"[112, 126, 125, 124]",0.061165478308104884,0.018224156413039642,
fake_brisbane,2,3,5,Q3,9,42,114,"[112, 126, 125, 124]",0.04176963672991904,0.024185534000766454,
