part,spare,seed,rep,pass_name,seconds
C-L3,0,2,0,RemoveIdentityEquivalent,0.0013689994812011719
C-L3,0,2,0,InverseCancellation,0.0006051063537597656
C-L3,0,2,0,ContractIdleWiresInControlFlow,6.198883056640625e-06
C-L3,0,2,0,CommutativeCancellation,0.005117177963256836
C-L3,0,2,0,ConsolidateBlocks,0.002101421356201172
C-L3,0,2,0,Split2QUnitaries,0.00026917457580566406
C-L3,0,2,0,SetLayout,1.9073486328125e-06
C-L3,0,2,0,VF2Layout,6.311922073364258
C-L3,0,2,0,BarrierBeforeFinalMeasurements,3.504753112792969e-05
C-L3,0,2,0,SabreLayout,0.0092620849609375
C-L3,0,2,0,CheckMap,0.00010776519775390625
C-L3,0,2,0,VF2PostLayout,6.62027907371521
C-L3,0,2,0,FilterOpNodes,4.315376281738281e-05
C-L3,0,2,0,Size,9.298324584960938e-06
C-L3,0,2,0,Depth,0.0001697540283203125
C-L3,0,2,0,MinimumPoint,0.00010633468627929688
C-L3,0,2,0,TwoQubitPeepholeOptimization,0.0020580291748046875
C-L3,0,2,0,Optimize1qGatesDecomposition,0.0027208328247070312
C-L3,0,2,0,GatesInBasis,0.00010991096496582031
C-L3,0,2,0,InstructionDurationCheck,5.7220458984375e-06
C-L3,8,0,0,ContainsInstruction,1.6450881958007812e-05
C-L3,8,0,0,UnitarySynthesis,0.0015540122985839844
C-L3,8,0,0,HighLevelSynthesis,0.0001938343048095703
C-L3,8,0,0,BasisTranslator,0.00036454200744628906
C-L3,8,0,0,ElidePermutations,3.5762786865234375e-06
C-L3,8,0,0,RemoveDiagonalGatesBeforeMeasure,2.6702880859375e-05
C-L3,8,0,0,RemoveIdentityEquivalent,0.0010228157043457031
C-L3,8,0,0,InverseCancellation,0.0005655288696289062
C-L3,8,0,0,ContractIdleWiresInControlFlow,6.4373016357421875e-06
C-L3,8,0,0,CommutativeCancellation,0.002813100814819336
C-L3,8,0,0,ConsolidateBlocks,0.003205537796020508
C-L3,8,0,0,Split2QUnitaries,0.00045180320739746094
C-L3,8,0,0,SetLayout,4.0531158447265625e-06
C-L3,8,0,0,VF2Layout,0.028117895126342773
C-L3,8,0,0,FullAncillaAllocation,4.458427429199219e-05
C-L3,8,0,0,EnlargeWithAncilla,2.193450927734375e-05
C-L3,8,0,0,ApplyLayout,0.0005941390991210938
C-L3,8,0,0,CheckMap,0.00010585784912109375
C-L3,8,0,0,FilterOpNodes,3.647804260253906e-05
C-L3,8,0,0,Size,7.152557373046875e-06
C-L3,8,0,0,Depth,0.00012969970703125
C-L3,8,0,0,MinimumPoint,0.00015997886657714844
C-L3,8,0,0,TwoQubitPeepholeOptimization,0.003259897232055664
C-L3,8,0,0,Optimize1qGatesDecomposition,0.003665447235107422
C-L3,8,0,0,GatesInBasis,0.0001049041748046875
C-L3,8,0,0,VF2PostLayout,0.10150694847106934
C-L3,8,0,0,InstructionDurationCheck,4.5299530029296875e-06
C-L3,8,1,0,ContainsInstruction,1.7642974853515625e-05
C-L3,8,1,0,UnitarySynthesis,0.0017273426055908203
C-L3,8,1,0,HighLevelSynthesis,0.0001995563507080078
C-L3,8,1,0,BasisTranslator,0.0004124641418457031
C-L3,8,1,0,ElidePermutations,3.5762786865234375e-06
C-L3,8,1,0,RemoveDiagonalGatesBeforeMeasure,2.6226043701171875e-05
C-L3,8,1,0,RemoveIdentityEquivalent,0.0009999275207519531
C-L3,8,1,0,InverseCancellation,0.0006096363067626953
C-L3,8,1,0,ContractIdleWiresInControlFlow,6.9141387939453125e-06
C-L3,8,1,0,CommutativeCancellation,0.003777742385864258
C-L3,8,1,0,ConsolidateBlocks,0.0021708011627197266
C-L3,8,1,0,Split2QUnitaries,0.0002453327178955078
C-L3,8,1,0,SetLayout,1.9073486328125e-06
C-L3,8,1,0,VF2Layout,0.027838945388793945
C-L3,8,1,0,FullAncillaAllocation,4.482269287109375e-05
C-L3,8,1,0,EnlargeWithAncilla,1.9788742065429688e-05
C-L3,8,1,0,ApplyLayout,0.0005428791046142578
C-L3,8,1,0,CheckMap,0.00014138221740722656
C-L3,8,1,0,FilterOpNodes,4.1484832763671875e-05
C-L3,8,1,0,Size,7.152557373046875e-06
C-L3,8,1,0,Depth,0.00013184547424316406
C-L3,8,1,0,MinimumPoint,0.00012087821960449219
C-L3,8,1,0,TwoQubitPeepholeOptimization,0.001714944839477539
C-L3,8,1,0,Optimize1qGatesDecomposition,0.0014674663543701172
C-L3,8,1,0,GatesInBasis,0.00010251998901367188
C-L3,8,1,0,VF2PostLayout,0.1032109260559082
C-L3,8,1,0,InstructionDurationCheck,3.337860107421875e-06
C-L3,8,2,0,ContainsInstruction,1.3589859008789062e-05
C-L3,8,2,0,UnitarySynthesis,0.001104593276977539
C-L3,8,2,0,HighLevelSynthesis,0.0001971721649169922
C-L3,8,2,0,BasisTranslator,0.0003521442413330078
C-L3,8,2,0,ElidePermutations,3.814697265625e-06
C-L3,8,2,0,RemoveDiagonalGatesBeforeMeasure,2.956390380859375e-05
C-L3,8,2,0,RemoveIdentityEquivalent,0.0009801387786865234
C-L3,8,2,0,InverseCancellation,0.0008802413940429688
C-L3,8,2,0,ContractIdleWiresInControlFlow,7.3909759521484375e-06
C-L3,8,2,0,CommutativeCancellation,0.0037996768951416016
C-L3,8,2,0,ConsolidateBlocks,0.00315093994140625
C-L3,8,2,0,Split2QUnitaries,0.00026535987854003906
C-L3,8,2,0,SetLayout,2.384185791015625e-06
C-L3,8,2,0,VF2Layout,0.028095006942749023
C-L3,8,2,0,FullAncillaAllocation,4.38690185546875e-05
C-L3,8,2,0,EnlargeWithAncilla,4.839897155761719e-05
C-L3,8,2,0,ApplyLayout,0.0005052089691162109
C-L3,8,2,0,CheckMap,0.00010704994201660156
C-L3,8,2,0,FilterOpNodes,4.7206878662109375e-05
C-L3,8,2,0,Size,8.58306884765625e-06
C-L3,8,2,0,Depth,0.00013017654418945312
C-L3,8,2,0,MinimumPoint,0.00013113021850585938
C-L3,8,2,0,TwoQubitPeepholeOptimization,0.0046727657318115234
C-L3,8,2,0,Optimize1qGatesDecomposition,0.0019261837005615234
C-L3,8,2,0,GatesInBasis,0.00010609626770019531
C-L3,8,2,0,VF2PostLayout,0.10123968124389648
C-L3,8,2,0,InstructionDurationCheck,3.5762786865234375e-06
