part,case,arm,rep,time_s,err_raw,infid,cx,twoq,sx,depth,pair_applicable,pair_worst,esp_log10,mean_edge_err
N1,random_209,native,,,9.645890565506288e-14,,3,,10,,,,,
N1,random_210,v3gaps,,,2.687918069387285e-15,,3,,10,,,,,
N1,random_210,native,,,3.101359577190284e-15,,3,,10,,,,,
N1,random_211,v3gaps,,,1.676026587016448e-15,,3,,10,,,,,
N1,random_211,native,,,3.0765368530521926e-15,,3,,10,,,,,
N1,random_212,v3gaps,,,6.977864320981051e-15,,3,,10,,,,,
N1,random_212,native,,,6.975390181758093e-15,,3,,10,,,,,
N1,random_213,v3gaps,,,1.2061107060482836e-15,,3,,10,,,,,
N1,random_213,native,,,1.30930143339839e-15,,3,,10,,,,,
N1,random_214,v3gaps,,,1.3327780103117323e-15,,3,,10,,,,,
N1,random_214,native,,,1.331314093906136e-15,,3,,10,,,,,
N1,random_215,v3gaps,,,1.5128698377288745e-15,,3,,10,,,,,
N1,random_215,native,,,1.578609800834663e-15,,3,,10,,,,,
N1,random_216,v3gaps,,,4.360936132822394e-15,,3,,10,,,,,
N1,random_216,native,,,4.437703421836214e-15,,3,,10,,,,,
N1,random_217,v3gaps,,,3.382851332316352e-14,,3,,10,,,,,
N1,random_217,native,,,3.380830776254432e-14,,3,,10,,,,,
N1,random_218,v3gaps,,,7.9729430904421e-15,,3,,10,,,,,
N1,random_218,native,,,7.895278269447824e-15,,3,,10,,,,,
N1,random_219,v3gaps,,,5.176788060198727e-15,,3,,10,,,,,
N1,random_219,native,,,5.187157363249443e-15,,3,,10,,,,,
N1,random_220,v3gaps,,,2.4751920624651e-15,,3,,10,,,,,
N1,random_220,native,,,2.6898933451102494e-15,,3,,10,,,,,
N1,random_221,v3gaps,,,1.4705944103599114e-14,,3,,10,,,,,
N1,random_221,native,,,1.470324602475497e-14,,3,,10,,,,,
N1,random_222,v3gaps,,,3.735647155828427e-15,,3,,10,,,,,
N1,random_222,native,,,3.703902335836965e-15,,3,,10,,,,,
N1,random_223,v3gaps,,,6.89143261857686e-15,,3,,10,,,,,
N1,random_223,native,,,7.0036473654347434e-15,,3,,10,,,,,
N1,random_224,v3gaps,,,4.716039035437756e-15,,3,,10,,,,,
N1,random_224,native,,,4.725142199716423e-15,,3,,10,,,,,
N1,random_225,v3gaps,,,1.6507775891459533e-14,,3,,10,,,,,
N1,random_225,native,,,1.646157924788453e-14,,3,,10,,,,,
N1,random_226,v3gaps,,,1.0537438643330281e-14,,3,,10,,,,,
N1,random_226,native,,,1.072121084832025e-14,,3,,10,,,,,
N1,random_227,v3gaps,,,5.3084125669828864e-15,,3,,10,,,,,
N1,random_227,native,,,5.250207589805176e-15,,3,,10,,,,,
N1,random_228,v3gaps,,,3.68061826932328e-14,,3,,10,,,,,
N1,random_228,native,,,3.6767630752089986e-14,,3,,10,,,,,
N1,random_229,v3gaps,,,3.483635801185874e-14,,3,,10,,,,,
N1,random_229,native,,,3.471536872447324e-14,,3,,10,,,,,
N1,random_230,v3gaps,,,8.800928378114371e-15,,3,,10,,,,,
N1,random_230,native,,,8.883898309035413e-15,,3,,10,,,,,
N1,random_231,v3gaps,,,8.862380176695951e-15,,3,,10,,,,,
N1,random_231,native,,,8.981933811584847e-15,,3,,10,,,,,
N1,random_232,v3gaps,,,6.287636479465203e-14,,3,,10,,,,,
N1,random_232,native,,,6.292241609365357e-14,,3,,10,,,,,
N1,random_233,v3gaps,,,1.0979251122877057e-15,,3,,10,,,,,
N1,random_233,native,,,1.2166831565796574e-15,,3,,10,,,,,
N1,random_234,v3gaps,,,1.3397457071848725e-15,,3,,10,,,,,
N1,random_234,native,,,1.48028336182257e-15,,3,,10,,,,,
N1,random_235,v3gaps,,,1.0072083559268695e-14,,3,,10,,,,,
N1,random_235,native,,,1.0175487490407234e-14,,3,,10,,,,,
N1,random_236,v3gaps,,,1.8747987349993905e-15,,3,,10,,,,,
N1,random_236,native,,,2.9518694069419433e-15,,3,,10,,,,,
N1,random_237,v3gaps,,,1.5219555660757295e-14,,3,,10,,,,,
N1,random_237,native,,,1.5265639156046103e-14,,3,,10,,,,,
N1,random_238,v3gaps,,,6.791048040959837e-15,,3,,10,,,,,
N1,random_238,native,,,6.709835284134972e-15,,3,,10,,,,,
N1,random_239,v3gaps,,,1.3539024975304393e-15,,3,,10,,,,,
N1,random_239,native,,,1.4521863313140684e-15,,3,,10,,,,,
N1,random_240,v3gaps,,,8.418000152001349e-15,,3,,10,,,,,
N1,random_240,native,,,8.395250852246132e-15,,3,,10,,,,,
N1,random_241,v3gaps,,,9.25881447776137e-15,,3,,10,,,,,
N1,random_241,native,,,9.13589644090239e-15,,3,,10,,,,,
N1,random_242,v3gaps,,,9.620711337597334e-16,,3,,10,,,,,
N1,random_242,native,,,1.934288241457349e-15,,3,,10,,,,,
N1,random_243,v3gaps,,,1.3249598057945484e-14,,3,,10,,,,,
N1,random_243,native,,,1.3353580983047673e-14,,3,,10,,,,,
N1,random_244,v3gaps,,,3.162108273475025e-15,,3,,10,,,,,
N1,random_244,native,,,4.065354722643866e-15,,3,,10,,,,,
N1,random_245,v3gaps,,,2.5059784352448187e-15,,3,,10,,,,,
N1,random_245,native,,,2.8497911393189337e-15,,3,,10,,,,,
N1,random_246,v3gaps,,,4.500989361602396e-15,,3,,10,,,,,
N1,random_246,native,,,4.567674160422954e-15,,3,,10,,,,,
N1,random_247,v3gaps,,,3.972732481954929e-15,,3,,10,,,,,
N1,random_247,native,,,4.311786169871558e-15,,3,,10,,,,,
N1,random_248,v3gaps,,,6.008173876330073e-15,,3,,10,,,,,
N1,random_248,native,,,6.031923886846388e-15,,3,,10,,,,,
N1,random_249,v3gaps,,,2.402486475592129e-14,,3,,10,,,,,
N1,random_249,native,,,2.4069047617140982e-14,,3,,10,,,,,
N1,random_250,v3gaps,,,8.836133096196953e-15,,3,,10,,,,,
N1,random_250,native,,,8.789345366687463e-15,,3,,10,,,,,
N1,random_251,v3gaps,,,9.037493099805509e-16,,3,,10,,,,,
N1,random_251,native,,,1.2205058744678833e-15,,3,,10,,,,,
N1,random_252,v3gaps,,,1.4752749349650625e-14,,3,,10,,,,,
N1,random_252,native,,,1.4590797827255418e-14,,3,,10,,,,,
N1,random_253,v3gaps,,,7.10826265821903e-15,,3,,10,,,,,
N1,random_253,native,,,7.0699667763476574e-15,,3,,10,,,,,
N1,random_254,v3gaps,,,1.7873318228809104e-15,,3,,10,,,,,
N1,random_254,native,,,1.6696458878033645e-15,,3,,10,,,,,
N1,random_255,v3gaps,,,1.7568972428316412e-15,,3,,10,,,,,
N1,random_255,native,,,1.9284133710429707e-15,,3,,10,,,,,
N1,random_256,v3gaps,,,1.5291132351940049e-15,,3,,10,,,,,
N1,random_256,native,,,1.5700962919126375e-15,,3,,10,,,,,
N1,random_257,v3gaps,,,3.1733787630767395e-15,,3,,10,,,,,
N1,random_257,native,,,3.2671581627003493e-15,,3,,10,,,,,
N1,random_258,v3gaps,,,7.543348644521001e-15,,3,,10,,,,,
N1,random_258,native,,,7.57708965336065e-15,,3,,10,,,,,
N1,random_259,v3gaps,,,5.668171728103642e-15,,3,,10,,,,,
N1,random_259,native,,,5.778969796092522e-15,,3,,10,,,,,
N1,random_260,v3gaps,,,3.239501690400436e-15,,3,,10,,,,,
N1,random_260,native,,,3.3741548880263246e-15,,3,,10,,,,,
N1,random_261,v3gaps,,,2.476040524866552e-15,,3,,10,,,,,
N1,random_261,native,,,2.930064521201836e-15,,3,,10,,,,,
N1,random_262,v3gaps,,,1.3003377945276518e-14,,3,,10,,,,,
N1,random_262,native,,,1.3026336939041885e-14,,3,,10,,,,,
N1,random_263,v3gaps,,,2.8209593558473085e-14,,3,,10,,,,,
N1,random_263,native,,,2.8229240778610915e-14,,3,,10,,,,,
N1,random_264,v3gaps,,,2.4780565110567065e-14,,3,,10,,,,,
N1,random_264,native,,,2.4805636355033417e-14,,3,,10,,,,,
N1,random_265,v3gaps,,,1.1626582115045435e-15,,3,,10,,,,,
N1,random_265,native,,,1.5901009453183546e-15,,3,,10,,,,,
N1,random_266,v3gaps,,,7.261128930281959e-15,,3,,10,,,,,
N1,random_266,native,,,7.220993538631755e-15,,3,,10,,,,,
N1,random_267,v3gaps,,,3.1044525442803913e-14,,3,,10,,,,,
N1,random_267,native,,,3.133723641342787e-14,,3,,10,,,,,
N1,random_268,v3gaps,,,1.4666858734518864e-15,,3,,10,,,,,
N1,random_268,native,,,1.5478089048948815e-15,,3,,10,,,,,
N1,random_269,v3gaps,,,3.430561918123299e-14,,3,,10,,,,,
N1,random_269,native,,,3.4334045305417175e-14,,3,,10,,,,,
N1,random_270,v3gaps,,,1.782607954937725e-15,,3,,10,,,,,
N1,random_270,native,,,2.0786714477634295e-15,,3,,10,,,,,
N1,random_271,v3gaps,,,6.67466772600321e-15,,3,,10,,,,,
N1,random_271,native,,,7.306137975539467e-15,,3,,10,,,,,
N1,random_272,v3gaps,,,8.118619291006415e-15,,3,,10,,,,,
N1,random_272,native,,,7.959410384328368e-15,,3,,10,,,,,
N1,random_273,v3gaps,,,1.5360875979019472e-15,,3,,10,,,,,
N1,random_273,native,,,1.6851693505583146e-15,,3,,10,,,,,
N1,random_274,v3gaps,,,1.8095729421150145e-14,,3,,10,,,,,
N1,random_274,native,,,1.814130525510884e-14,,3,,10,,,,,
N1,random_275,v3gaps,,,3.912257978597065e-15,,3,,10,,,,,
N1,random_275,native,,,4.116912182649465e-15,,3,,10,,,,,
N1,random_276,v3gaps,,,2.069502074004816e-14,,3,,10,,,,,
N1,random_276,native,,,2.0726976988499817e-14,,3,,10,,,,,
N1,random_277,v3gaps,,,3.3956829869214686e-15,,3,,10,,,,,
N1,random_277,native,,,3.4320704990564893e-15,,3,,10,,,,,
N1,random_278,v3gaps,,,1.391918595250796e-15,,3,,10,,,,,
N1,random_278,native,,,1.3097242661022591e-15,,3,,10,,,,,
N1,random_279,v3gaps,,,2.723522486791987e-15,,3,,10,,,,,
N1,random_279,native,,,3.1652861869829116e-15,,3,,10,,,,,
N1,random_280,v3gaps,,,1.2596359916476062e-14,,3,,10,,,,,
N1,random_280,native,,,1.267827111754037e-14,,3,,10,,,,,
N1,random_281,v3gaps,,,1.6725730217013144e-15,,3,,10,,,,,
N1,random_281,native,,,1.6158807178459619e-15,,3,,10,,,,,
N1,random_282,v3gaps,,,6.665771962555286e-15,,3,,10,,,,,
N1,random_282,native,,,6.512154701416465e-15,,3,,10,,,,,
N1,random_283,v3gaps,,,3.942725326433348e-14,,3,,10,,,,,
N1,random_283,native,,,3.932506092190175e-14,,3,,10,,,,,
N1,random_284,v3gaps,,,2.673913007179461e-14,,3,,10,,,,,
N1,random_284,native,,,2.6995943972662215e-14,,3,,10,,,,,
N1,random_285,v3gaps,,,6.305316240155417e-14,,3,,10,,,,,
N1,random_285,native,,,6.293793894422273e-14,,3,,10,,,,,
N1,random_286,v3gaps,,,5.365942487683954e-15,,3,,10,,,,,
N1,random_286,native,,,5.601557216252574e-15,,3,,10,,,,,
N1,random_287,v3gaps,,,9.423196603994386e-14,,3,,10,,,,,
N1,random_287,native,,,9.43786761462493e-14,,3,,10,,,,,
N1,random_288,v3gaps,,,4.9013008603404385e-15,,3,,10,,,,,
N1,random_288,native,,,5.007309888077901e-15,,3,,10,,,,,
N1,random_289,v3gaps,,,1.968268352005854e-15,,3,,10,,,,,
N1,random_289,native,,,2.2131427790455168e-15,,3,,10,,,,,
N1,random_290,v3gaps,,,1.7412471271019783e-14,,3,,10,,,,,
N1,random_290,native,,,1.7416678988710648e-14,,3,,10,,,,,
N1,random_291,v3gaps,,,3.4847205323889574e-15,,3,,10,,,,,
N1,random_291,native,,,3.740173238575918e-15,,3,,10,,,,,
N1,random_292,v3gaps,,,8.759943393619573e-15,,3,,10,,,,,
N1,random_292,native,,,8.852595591198013e-15,,3,,10,,,,,
N1,random_293,v3gaps,,,1.2062669463070506e-15,,3,,10,,,,,
N1,random_293,native,,,1.4638057295506542e-15,,3,,10,,,,,
N1,random_294,v3gaps,,,1.3073325441133342e-15,,3,,10,,,,,
N1,random_294,native,,,1.4294795105194259e-15,,3,,10,,,,,
N1,random_295,v3gaps,,,1.1859067046714964e-14,,3,,10,,,,,
N1,random_295,native,,,1.1893154844998075e-14,,3,,10,,,,,
N1,random_296,v3gaps,,,1.3911400736868714e-15,,3,,10,,,,,
N1,random_296,native,,,1.4954081070653019e-15,,3,,10,,,,,
N1,random_297,v3gaps,,,7.517782397910804e-15,,3,,10,,,,,
N1,random_297,native,,,7.504615858060221e-15,,3,,10,,,,,
N1,random_298,v3gaps,,,1.234655235676137e-15,,3,,10,,,,,
N1,random_298,native,,,1.1397542487260974e-15,,3,,10,,,,,
N1,random_299,v3gaps,,,2.9645018324406816e-15,,3,,10,,,,,
N1,random_299,native,,,2.9608614792264464e-15,,3,,10,,,,,
N2,spare0_seed0,v3gaps,0,0.058305630999711866,,,,180,840,21,True,2.220446049250313e-15,,
N2,spare0_seed0,native,0,0.11304595000001427,,,,180,840,21,True,2.1094237467877974e-15,,
N2,spare0_seed0,native,1,0.051947038000434986,,,,180,,,,,,
N2,spare0_seed0,v3gaps,1,0.050740546000270115,,,,180,,,,,,
N2,spare0_seed0,v3gaps,2,0.050864306000221404,,,,180,,,,,,
N2,spare0_seed0,native,2,0.050619558000107645,,,,180,,,,,,
N2,spare0_seed0,native,3,0.04980585999965115,,,,180,,,,,,
N2,spare0_seed0,v3gaps,3,0.05173955900045257,,,,180,,,,,,
N2,spare0_seed0,v3gaps,4,0.06741396300003544,,,,180,,,,,,
N2,spare0_seed0,native,4,0.05249346599975979,,,,180,,,,,,
N2,spare0_seed1,v3gaps,0,0.055327794000731956,,,,180,840,22,True,2.1094237467877974e-15,,
N2,spare0_seed1,native,0,0.05409815399980289,,,,180,840,21,True,2.1094237467877974e-15,,
N2,spare0_seed1,native,1,0.05334049000066443,,,,180,,,,,,
N2,spare0_seed1,v3gaps,1,0.04736335199959285,,,,180,,,,,,
N2,spare0_seed1,v3gaps,2,0.046554940999158134,,,,180,,,,,,
N2,spare0_seed1,native,2,0.04945403300007456,,,,180,,,,,,
N2,spare0_seed1,native,3,0.04975429800015263,,,,180,,,,,,
N2,spare0_seed1,v3gaps,3,0.05138406399964879,,,,180,,,,,,
N2,spare0_seed1,v3gaps,4,0.05161833399961324,,,,180,,,,,,
N2,spare0_seed1,native,4,0.04863958499936416,,,,180,,,,,,
N2,spare0_seed2,v3gaps,0,0.04647284499969828,,,,180,840,21,True,2.4424906541753444e-15,,
N2,spare0_seed2,native,0,0.05039877599938336,,,,180,840,21,True,2.4424906541753444e-15,,
N2,spare0_seed2,native,1,0.04566780099958123,,,,180,,,,,,
N2,spare0_seed2,v3gaps,1,0.044655671999862534,,,,180,,,,,,
N2,spare0_seed2,v3gaps,2,0.04475247699974716,,,,180,,,,,,
N2,spare0_seed2,native,2,0.04430142699948192,,,,180,,,,,,
N2,spare0_seed2,native,3,0.044308808999630855,,,,180,,,,,,
N2,spare0_seed2,v3gaps,3,0.046436286000243854,,,,180,,,,,,
N2,spare0_seed2,v3gaps,4,0.04470181899978343,,,,180,,,,,,
N2,spare0_seed2,native,4,0.0433640760002163,,,,180,,,,,,
N2,spare0_seed3,v3gaps,0,0.048147676000553474,,,,180,840,21,True,2.6645352591003757e-15,,
N2,spare0_seed3,native,0,0.048747560999800044,,,,180,840,21,True,2.6645352591003757e-15,,
N2,spare0_seed3,native,1,0.05386513699977513,,,,180,,,,,,
N2,spare0_seed3,v3gaps,1,0.04874055800064525,,,,180,,,,,,
N2,spare0_seed3,v3gaps,2,0.04783680499986076,,,,180,,,,,,
N2,spare0_seed3,native,2,0.0491147530001399,,,,180,,,,,,
N2,spare0_seed3,native,3,0.05087173599986272,,,,180,,,,,,
N2,spare0_seed3,v3gaps,3,0.04914605700014363,,,,180,,,,,,
N2,spare0_seed3,v3gaps,4,0.04742150699985359,,,,180,,,,,,
N2,spare0_seed3,native,4,0.048464638000041305,,,,180,,,,,,
N2,spare0_seed4,v3gaps,0,0.05157721100022172,,,,180,840,21,True,2.6645352591003757e-15,,
N2,spare0_seed4,native,0,0.05274143299993739,,,,180,840,21,True,2.6645352591003757e-15,,
N2,spare0_seed4,native,1,0.05104621299960854,,,,180,,,,,,
N2,spare0_seed4,v3gaps,1,0.04978339399985998,,,,180,,,,,,
N2,spare0_seed4,v3gaps,2,0.04886079899915785,,,,180,,,,,,
N2,spare0_seed4,native,2,0.04763521400036552,,,,180,,,,,,
N2,spare0_seed4,native,3,0.04915778399936244,,,,180,,,,,,
N2,spare0_seed4,v3gaps,3,0.05218692899961752,,,,180,,,,,,
N2,spare0_seed4,v3gaps,4,0.04856962699977885,,,,180,,,,,,
N2,spare0_seed4,native,4,0.04932201700012229,,,,180,,,,,,
N2,spare8_seed0,v3gaps,0,0.04947543799971754,,,,168,784,21,True,2.220446049250313e-15,,
N2,spare8_seed0,native,0,0.05135334500027966,,,,168,784,21,True,2.1094237467877974e-15,,
N2,spare8_seed0,native,1,0.051791335999951116,,,,168,,,,,,
N2,spare8_seed0,v3gaps,1,0.04868999699920096,,,,168,,,,,,
N2,spare8_seed0,v3gaps,2,0.05056421599965688,,,,168,,,,,,
N2,spare8_seed0,native,2,0.04823048900016147,,,,168,,,,,,
N2,spare8_seed0,native,3,0.050720508999802405,,,,168,,,,,,
N2,spare8_seed0,v3gaps,3,0.04879424399950949,,,,168,,,,,,
N2,spare8_seed0,v3gaps,4,0.04871843999990233,,,,168,,,,,,
N2,spare8_seed0,native,4,0.049349949000315974,,,,168,,,,,,
N2,spare8_seed1,v3gaps,0,0.04900006600018969,,,,168,784,22,True,2.1094237467877974e-15,,
N2,spare8_seed1,native,0,0.0446826150000561,,,,168,784,21,True,2.1094237467877974e-15,,
N2,spare8_seed1,native,1,0.04655655999977171,,,,168,,,,,,
N2,spare8_seed1,v3gaps,1,0.04361949400026788,,,,168,,,,,,
N2,spare8_seed1,v3gaps,2,0.046013182000024244,,,,168,,,,,,
N2,spare8_seed1,native,2,0.052779329999793845,,,,168,,,,,,
N2,spare8_seed1,native,3,0.05399209400002292,,,,168,,,,,,
N2,spare8_seed1,v3gaps,3,0.04900482900029601,,,,168,,,,,,
N2,spare8_seed1,v3gaps,4,0.046737693999602925,,,,168,,,,,,
N2,spare8_seed1,native,4,0.04639305900036561,,,,168,,,,,,
N2,spare8_seed2,v3gaps,0,0.046041957999477745,,,,168,784,21,True,2.4424906541753444e-15,,
N2,spare8_seed2,native,0,0.045905316999778734,,,,168,784,21,True,2.4424906541753444e-15,,
N2,spare8_seed2,native,1,0.04505067499940196,,,,168,,,,,,
N2,spare8_seed2,v3gaps,1,0.0444468269997742,,,,168,,,,,,
N2,spare8_seed2,v3gaps,2,0.044244762999369414,,,,168,,,,,,
N2,spare8_seed2,native,2,0.0432362869996723,,,,168,,,,,,
N2,spare8_seed2,native,3,0.044630526000219106,,,,168,,,,,,
N2,spare8_seed2,v3gaps,3,0.043789147999632405,,,,168,,,,,,
N2,spare8_seed2,v3gaps,4,0.04325344000062614,,,,168,,,,,,
N2,spare8_seed2,native,4,0.0449874149999232,,,,168,,,,,,
N2,spare8_seed3,v3gaps,0,0.04942818499966961,,,,168,784,21,True,2.6645352591003757e-15,,
N2,spare8_seed3,native,0,0.050159165999502875,,,,168,784,21,True,2.6645352591003757e-15,,
N2,spare8_seed3,native,1,0.050298997999561834,,,,168,,,,,,
N2,spare8_seed3,v3gaps,1,0.04598948799957725,,,,168,,,,,,
N2,spare8_seed3,v3gaps,2,0.045222459999422426,,,,168,,,,,,
N2,spare8_seed3,native,2,0.04635976099962136,,,,168,,,,,,
N2,spare8_seed3,native,3,0.046666227000059735,,,,168,,,,,,
N2,spare8_seed3,v3gaps,3,0.04466380499980005,,,,168,,,,,,
N2,spare8_seed3,v3gaps,4,0.04449752700020326,,,,168,,,,,,
N2,spare8_seed3,native,4,0.04808852400037722,,,,168,,,,,,
N2,spare8_seed4,v3gaps,0,0.04820778099929157,,,,168,784,21,True,2.6645352591003757e-15,,
N2,spare8_seed4,native,0,0.11894013899927813,,,,168,784,21,True,2.6645352591003757e-15,,
N2,spare8_seed4,native,1,0.049877414000548015,,,,168,,,,,,
N2,spare8_seed4,v3gaps,1,0.050742591000016546,,,,168,,,,,,
N2,spare8_seed4,v3gaps,2,0.04651565299991489,,,,168,,,,,,
N2,spare8_seed4,native,2,0.04858636600056343,,,,168,,,,,,
N2,spare8_seed4,native,3,0.04657929899985902,,,,168,,,,,,
N2,spare8_seed4,v3gaps,3,0.04846863700004178,,,,168,,,,,,
N2,spare8_seed4,v3gaps,4,0.048263518000567274,,,,168,,,,,,
N2,spare8_seed4,native,4,0.04798172299979342,,,,168,,,,,,
W,FakeNighthawk_n120,edge only,,0.05481506200067088,,,,180,840,,True,2.1094237467877974e-15,-1800.253083120121,0.001979982337902357
W,FakeNighthawk_n120,edge + qubit,,0.05276082100044732,,,,180,840,,True,2.1094237467877974e-15,-1800.253083120121,0.001979982337902357
W,FakeNighthawk_n120,Qiskit L3,,12.856667992999974,,,,180,840,,True,1.887379141862766e-15,-1800.34062743829,0.0029663199085534953
W,FakeNighthawk_n112,edge only,,0.05377651999970112,,,,168,784,,True,2.1094237467877974e-15,-1800.228921058894,0.0018539927998111824
W,FakeNighthawk_n112,edge + qubit,,0.052103572000305576,,,,168,784,,True,2.1094237467877974e-15,-0.19987746199909184,0.001879677733853514
W,FakeNighthawk_n112,Qiskit L3,,0.15854150599989225,,,,168,784,,True,1.887379141862766e-15,-0.2993143111210414,0.0028436692422930884
W,FakeTorino_n80,edge only,,0.04216370999984065,,,,120,560,,True,2.1094237467877974e-15,-0.22672453772546397,0.003157324055511618
W,FakeTorino_n80,edge + qubit,,0.04075808000015968,,,,120,560,,True,2.1094237467877974e-15,-0.22561687176781622,0.0032065844577106248
W,FakeTorino_n80,Qiskit L3,,0.2364772509999966,,,,120,560,,True,2.220446049250313e-15,-0.5502060929799886,0.007173193917993433
W,FakeFez_n80,edge only,,0.0424774230004914,,,,120,560,,True,2.1094237467877974e-15,-0.21568846631239627,0.0030434789198900553
W,FakeFez_n80,edge + qubit,,0.04499052000028314,,,,120,560,,True,2.1094237467877974e-15,-0.21105659127815557,0.0030671483920771056
W,FakeFez_n80,Qiskit L3,,0.25684978800018143,,,,120,560,,True,1.887379141862766e-15,-0.32108167499102563,0.0049022127553789594
