family,eps,seed,method,aligned_err,twoq
"(0.5,e,e)",5.623413251903491e-06,202,transpile L3 GenericBackendV2 cz,1.590541457545897e-05,2
"(0.5,e,e)",5.623413251903491e-06,202,PSF-Zero old path,1.5905414575223114e-05,2
"(0.5,e,e)",5.623413251903491e-06,202,PSF-Zero closed form,2.1511949043964706e-15,3
"(0.5,e,e)",3.162277660168379e-06,13,decomposer ZSX (as PSF-Zero),8.94427191008406e-06,2
"(0.5,e,e)",3.162277660168379e-06,13,decomposer default Euler,8.94427191006736e-06,2
"(0.5,e,e)",3.162277660168379e-06,13,"transpile L1 [cx,rz,sx,x]",8.944271910095906e-06,2
"(0.5,e,e)",3.162277660168379e-06,13,"transpile L2 [cx,rz,sx,x]",8.944271910095906e-06,2
"(0.5,e,e)",3.162277660168379e-06,13,"transpile L3 [cx,rz,sx,x]",8.944271910095906e-06,2
"(0.5,e,e)",3.162277660168379e-06,13,transpile L1 GenericBackendV2 cz,8.944271910004415e-06,2
"(0.5,e,e)",3.162277660168379e-06,13,transpile L3 GenericBackendV2 cz,8.944271909970596e-06,2
"(0.5,e,e)",3.162277660168379e-06,13,PSF-Zero old path,8.944271909916513e-06,2
"(0.5,e,e)",3.162277660168379e-06,13,PSF-Zero closed form,1.33396513152203e-15,3
"(0.5,e,e)",3.162277660168379e-06,101,decomposer ZSX (as PSF-Zero),8.944271910052397e-06,2
"(0.5,e,e)",3.162277660168379e-06,101,decomposer default Euler,8.944271910159864e-06,2
"(0.5,e,e)",3.162277660168379e-06,101,"transpile L1 [cx,rz,sx,x]",8.944271909978211e-06,2
"(0.5,e,e)",3.162277660168379e-06,101,"transpile L2 [cx,rz,sx,x]",8.944271909978211e-06,2
"(0.5,e,e)",3.162277660168379e-06,101,"transpile L3 [cx,rz,sx,x]",8.944271909978211e-06,2
"(0.5,e,e)",3.162277660168379e-06,101,transpile L1 GenericBackendV2 cz,8.9442719099736e-06,2
"(0.5,e,e)",3.162277660168379e-06,101,transpile L3 GenericBackendV2 cz,8.944271910235285e-06,2
"(0.5,e,e)",3.162277660168379e-06,101,PSF-Zero old path,8.94427191022132e-06,2
"(0.5,e,e)",3.162277660168379e-06,101,PSF-Zero closed form,1.1718208755193306e-15,3
"(0.5,e,e)",3.162277660168379e-06,202,decomposer ZSX (as PSF-Zero),8.944271910008682e-06,2
"(0.5,e,e)",3.162277660168379e-06,202,decomposer default Euler,8.944271909869135e-06,2
"(0.5,e,e)",3.162277660168379e-06,202,"transpile L1 [cx,rz,sx,x]",8.944271909957404e-06,2
"(0.5,e,e)",3.162277660168379e-06,202,"transpile L2 [cx,rz,sx,x]",8.944271909957404e-06,2
"(0.5,e,e)",3.162277660168379e-06,202,"transpile L3 [cx,rz,sx,x]",8.944271909957404e-06,2
"(0.5,e,e)",3.162277660168379e-06,202,transpile L1 GenericBackendV2 cz,8.944271909952304e-06,2
"(0.5,e,e)",3.162277660168379e-06,202,transpile L3 GenericBackendV2 cz,8.944271909999797e-06,2
"(0.5,e,e)",3.162277660168379e-06,202,PSF-Zero old path,8.944271909962077e-06,2
"(0.5,e,e)",3.162277660168379e-06,202,PSF-Zero closed form,1.7992695393294905e-15,3
"(0.5,e,e)",1.778279410038923e-06,13,decomposer ZSX (as PSF-Zero),5.029733719049978e-06,2
"(0.5,e,e)",1.778279410038923e-06,13,decomposer default Euler,5.029733719110923e-06,2
"(0.5,e,e)",1.778279410038923e-06,13,"transpile L1 [cx,rz,sx,x]",5.0297337190692055e-06,2
"(0.5,e,e)",1.778279410038923e-06,13,"transpile L2 [cx,rz,sx,x]",5.0297337190692055e-06,2
"(0.5,e,e)",1.778279410038923e-06,13,"transpile L3 [cx,rz,sx,x]",5.0297337190692055e-06,2
"(0.5,e,e)",1.778279410038923e-06,13,transpile L1 GenericBackendV2 cz,5.029733718990456e-06,2
"(0.5,e,e)",1.778279410038923e-06,13,transpile L3 GenericBackendV2 cz,5.0297337190338164e-06,2
"(0.5,e,e)",1.778279410038923e-06,13,PSF-Zero old path,5.029733718944815e-06,2
"(0.5,e,e)",1.778279410038923e-06,13,PSF-Zero closed form,1.030186243285449e-15,3
"(0.5,e,e)",1.778279410038923e-06,101,decomposer ZSX (as PSF-Zero),5.029733718717222e-06,2
"(0.5,e,e)",1.778279410038923e-06,101,decomposer default Euler,5.029733718995828e-06,2
"(0.5,e,e)",1.778279410038923e-06,101,"transpile L1 [cx,rz,sx,x]",5.029733718848599e-06,2
"(0.5,e,e)",1.778279410038923e-06,101,"transpile L2 [cx,rz,sx,x]",5.029733718848599e-06,2
"(0.5,e,e)",1.778279410038923e-06,101,"transpile L3 [cx,rz,sx,x]",5.029733718848599e-06,2
"(0.5,e,e)",1.778279410038923e-06,101,transpile L1 GenericBackendV2 cz,5.029733718684676e-06,2
"(0.5,e,e)",1.778279410038923e-06,101,transpile L3 GenericBackendV2 cz,5.0297337188455684e-06,2
"(0.5,e,e)",1.778279410038923e-06,101,PSF-Zero old path,5.02973371884446e-06,2
"(0.5,e,e)",1.778279410038923e-06,101,PSF-Zero closed form,4.014041754441059e-15,3
"(0.5,e,e)",1.778279410038923e-06,202,decomposer ZSX (as PSF-Zero),5.029733718839212e-06,2
"(0.5,e,e)",1.778279410038923e-06,202,decomposer default Euler,5.029733718727184e-06,2
"(0.5,e,e)",1.778279410038923e-06,202,"transpile L1 [cx,rz,sx,x]",5.0297337188022884e-06,2
"(0.5,e,e)",1.778279410038923e-06,202,"transpile L2 [cx,rz,sx,x]",5.0297337188022884e-06,2
"(0.5,e,e)",1.778279410038923e-06,202,"transpile L3 [cx,rz,sx,x]",5.0297337188022884e-06,2
"(0.5,e,e)",1.778279410038923e-06,202,transpile L1 GenericBackendV2 cz,5.029733719062503e-06,2
"(0.5,e,e)",1.778279410038923e-06,202,transpile L3 GenericBackendV2 cz,5.029733718817741e-06,2
"(0.5,e,e)",1.778279410038923e-06,202,PSF-Zero old path,5.029733718737785e-06,2
"(0.5,e,e)",1.778279410038923e-06,202,PSF-Zero closed form,1.4941551537233585e-15,3
"(0.5,e,e)",1e-06,13,decomposer ZSX (as PSF-Zero),2.8284271246418392e-06,2
"(0.5,e,e)",1e-06,13,decomposer default Euler,2.8284271248083646e-06,2
"(0.5,e,e)",1e-06,13,"transpile L1 [cx,rz,sx,x]",2.828427124675905e-06,2
"(0.5,e,e)",1e-06,13,"transpile L2 [cx,rz,sx,x]",2.828427124675905e-06,2
"(0.5,e,e)",1e-06,13,"transpile L3 [cx,rz,sx,x]",2.828427124675905e-06,2
"(0.5,e,e)",1e-06,13,transpile L1 GenericBackendV2 cz,2.8284271246469913e-06,2
"(0.5,e,e)",1e-06,13,transpile L3 GenericBackendV2 cz,2.828427124806806e-06,2
"(0.5,e,e)",1e-06,13,PSF-Zero old path,2.8284271245988934e-06,2
"(0.5,e,e)",1e-06,13,PSF-Zero closed form,2.8284271245988934e-06,2
"(0.5,e,e)",1e-06,101,decomposer ZSX (as PSF-Zero),2.8284271245277274e-06,2
"(0.5,e,e)",1e-06,101,decomposer default Euler,2.8284271247170325e-06,2
"(0.5,e,e)",1e-06,101,"transpile L1 [cx,rz,sx,x]",2.828427124724901e-06,2
"(0.5,e,e)",1e-06,101,"transpile L2 [cx,rz,sx,x]",2.828427124724901e-06,2
"(0.5,e,e)",1e-06,101,"transpile L3 [cx,rz,sx,x]",2.828427124724901e-06,2
"(0.5,e,e)",1e-06,101,transpile L1 GenericBackendV2 cz,2.828427124549391e-06,2
"(0.5,e,e)",1e-06,101,transpile L3 GenericBackendV2 cz,2.8284271247608825e-06,2
"(0.5,e,e)",1e-06,101,PSF-Zero old path,2.828427124825518e-06,2
"(0.5,e,e)",1e-06,101,PSF-Zero closed form,2.828427124825518e-06,2
"(0.5,e,e)",1e-06,202,decomposer ZSX (as PSF-Zero),2.8284271246849846e-06,2
"(0.5,e,e)",1e-06,202,decomposer default Euler,2.828427124718499e-06,2
"(0.5,e,e)",1e-06,202,"transpile L1 [cx,rz,sx,x]",2.8284271246661326e-06,2
"(0.5,e,e)",1e-06,202,"transpile L2 [cx,rz,sx,x]",2.8284271246661326e-06,2
"(0.5,e,e)",1e-06,202,"transpile L3 [cx,rz,sx,x]",2.8284271246661326e-06,2
"(0.5,e,e)",1e-06,202,transpile L1 GenericBackendV2 cz,2.8284271245991484e-06,2
"(0.5,e,e)",1e-06,202,transpile L3 GenericBackendV2 cz,2.828427124885028e-06,2
"(0.5,e,e)",1e-06,202,PSF-Zero old path,2.828427124741071e-06,2
"(0.5,e,e)",1e-06,202,PSF-Zero closed form,2.828427124741071e-06,2
"(0.5,e,e)",5.62341325190349e-07,13,decomposer ZSX (as PSF-Zero),1.5905414575924557e-06,2
"(0.5,e,e)",5.62341325190349e-07,13,decomposer default Euler,1.5905414576340795e-06,2
"(0.5,e,e)",5.62341325190349e-07,13,"transpile L1 [cx,rz,sx,x]",1.5905414576301421e-06,2
"(0.5,e,e)",5.62341325190349e-07,13,"transpile L2 [cx,rz,sx,x]",1.5905414576301421e-06,2
"(0.5,e,e)",5.62341325190349e-07,13,"transpile L3 [cx,rz,sx,x]",1.5905414576301421e-06,2
"(0.5,e,e)",5.62341325190349e-07,13,transpile L1 GenericBackendV2 cz,1.5905414575129185e-06,2
"(0.5,e,e)",5.62341325190349e-07,13,transpile L3 GenericBackendV2 cz,1.590541457722078e-06,2
"(0.5,e,e)",5.62341325190349e-07,13,PSF-Zero old path,1.5905414575622696e-06,2
"(0.5,e,e)",5.62341325190349e-07,13,PSF-Zero closed form,1.5905414575622696e-06,2
"(0.5,e,e)",5.62341325190349e-07,101,decomposer ZSX (as PSF-Zero),1.5905414574101198e-06,2
"(0.5,e,e)",5.62341325190349e-07,101,decomposer default Euler,1.5905414576711825e-06,2
"(0.5,e,e)",5.62341325190349e-07,101,"transpile L1 [cx,rz,sx,x]",1.5905414575741894e-06,2
"(0.5,e,e)",5.62341325190349e-07,101,"transpile L2 [cx,rz,sx,x]",1.5905414575741894e-06,2
"(0.5,e,e)",5.62341325190349e-07,101,"transpile L3 [cx,rz,sx,x]",1.5905414575741894e-06,2
"(0.5,e,e)",5.62341325190349e-07,101,transpile L1 GenericBackendV2 cz,1.5905414576931349e-06,2
"(0.5,e,e)",5.62341325190349e-07,101,transpile L3 GenericBackendV2 cz,1.5905414577435412e-06,2
"(0.5,e,e)",5.62341325190349e-07,101,PSF-Zero old path,1.5905414575162039e-06,2
"(0.5,e,e)",5.62341325190349e-07,101,PSF-Zero closed form,1.5905414575162039e-06,2
"(0.5,e,e)",5.62341325190349e-07,202,decomposer ZSX (as PSF-Zero),1.5905414576816682e-06,2
"(0.5,e,e)",5.62341325190349e-07,202,decomposer default Euler,1.5905414574912217e-06,2
"(0.5,e,e)",5.62341325190349e-07,202,"transpile L1 [cx,rz,sx,x]",1.5905414577457028e-06,2
"(0.5,e,e)",5.62341325190349e-07,202,"transpile L2 [cx,rz,sx,x]",1.5905414577457028e-06,2
"(0.5,e,e)",5.62341325190349e-07,202,"transpile L3 [cx,rz,sx,x]",1.5905414577457028e-06,2
"(0.5,e,e)",5.62341325190349e-07,202,transpile L1 GenericBackendV2 cz,1.5905414574025585e-06,2
"(0.5,e,e)",5.62341325190349e-07,202,transpile L3 GenericBackendV2 cz,1.590541457356266e-06,2
"(0.5,e,e)",5.62341325190349e-07,202,PSF-Zero old path,1.590541457760816e-06,2
"(0.5,e,e)",5.62341325190349e-07,202,PSF-Zero closed form,1.590541457760816e-06,2
"(0.5,e,e)",3.162277660168379e-07,13,decomposer ZSX (as PSF-Zero),8.944271908633487e-07,2
"(0.5,e,e)",3.162277660168379e-07,13,decomposer default Euler,8.944271910426938e-07,2
"(0.5,e,e)",3.162277660168379e-07,13,"transpile L1 [cx,rz,sx,x]",8.944271909133217e-07,2
"(0.5,e,e)",3.162277660168379e-07,13,"transpile L2 [cx,rz,sx,x]",8.944271909133217e-07,2
"(0.5,e,e)",3.162277660168379e-07,13,"transpile L3 [cx,rz,sx,x]",8.944271909133217e-07,2
"(0.5,e,e)",3.162277660168379e-07,13,transpile L1 GenericBackendV2 cz,8.944271910290025e-07,2
"(0.5,e,e)",3.162277660168379e-07,13,transpile L3 GenericBackendV2 cz,8.944271908492057e-07,2
"(0.5,e,e)",3.162277660168379e-07,13,PSF-Zero old path,8.944271909388321e-07,2
"(0.5,e,e)",3.162277660168379e-07,13,PSF-Zero closed form,8.944271909388321e-07,2
"(0.5,e,e)",3.162277660168379e-07,101,decomposer ZSX (as PSF-Zero),8.944271910232158e-07,2
"(0.5,e,e)",3.162277660168379e-07,101,decomposer default Euler,8.944271910345366e-07,2
"(0.5,e,e)",3.162277660168379e-07,101,"transpile L1 [cx,rz,sx,x]",8.944271911164228e-07,2
"(0.5,e,e)",3.162277660168379e-07,101,"transpile L2 [cx,rz,sx,x]",8.944271911164228e-07,2
"(0.5,e,e)",3.162277660168379e-07,101,"transpile L3 [cx,rz,sx,x]",8.944271911164228e-07,2
"(0.5,e,e)",3.162277660168379e-07,101,transpile L1 GenericBackendV2 cz,8.944271910047692e-07,2
"(0.5,e,e)",3.162277660168379e-07,101,transpile L3 GenericBackendV2 cz,8.944271909778827e-07,2
"(0.5,e,e)",3.162277660168379e-07,101,PSF-Zero old path,8.944271909764696e-07,2
"(0.5,e,e)",3.162277660168379e-07,101,PSF-Zero closed form,8.944271909764696e-07,2
"(0.5,e,e)",3.162277660168379e-07,202,decomposer ZSX (as PSF-Zero),8.944271909967546e-07,2
"(0.5,e,e)",3.162277660168379e-07,202,decomposer default Euler,8.94427191001554e-07,2
"(0.5,e,e)",3.162277660168379e-07,202,"transpile L1 [cx,rz,sx,x]",8.944271911167795e-07,2
"(0.5,e,e)",3.162277660168379e-07,202,"transpile L2 [cx,rz,sx,x]",8.944271911167795e-07,2
"(0.5,e,e)",3.162277660168379e-07,202,"transpile L3 [cx,rz,sx,x]",8.944271911167795e-07,2
"(0.5,e,e)",3.162277660168379e-07,202,transpile L1 GenericBackendV2 cz,8.944271911755152e-07,2
"(0.5,e,e)",3.162277660168379e-07,202,transpile L3 GenericBackendV2 cz,8.944271908812706e-07,2
"(0.5,e,e)",3.162277660168379e-07,202,PSF-Zero old path,8.944271910637839e-07,2
"(0.5,e,e)",3.162277660168379e-07,202,PSF-Zero closed form,8.944271910637839e-07,2
"(0.5,e,e)",1.7782794100389227e-07,13,decomposer ZSX (as PSF-Zero),5.029733718709817e-07,2
"(0.5,e,e)",1.7782794100389227e-07,13,decomposer default Euler,5.029733720764435e-07,2
"(0.5,e,e)",1.7782794100389227e-07,13,"transpile L1 [cx,rz,sx,x]",5.029733718888297e-07,2
"(0.5,e,e)",1.7782794100389227e-07,13,"transpile L2 [cx,rz,sx,x]",5.029733718888297e-07,2
"(0.5,e,e)",1.7782794100389227e-07,13,"transpile L3 [cx,rz,sx,x]",5.029733718888297e-07,2
"(0.5,e,e)",1.7782794100389227e-07,13,transpile L1 GenericBackendV2 cz,5.029733718840636e-07,2
"(0.5,e,e)",1.7782794100389227e-07,13,transpile L3 GenericBackendV2 cz,5.029733718422064e-07,2
"(0.5,e,e)",1.7782794100389227e-07,13,PSF-Zero old path,5.029733720180422e-07,2
"(0.5,e,e)",1.7782794100389227e-07,13,PSF-Zero closed form,5.029733720180422e-07,2
"(0.5,e,e)",1.7782794100389227e-07,101,decomposer ZSX (as PSF-Zero),5.029733720104343e-07,2
"(0.5,e,e)",1.7782794100389227e-07,101,decomposer default Euler,5.029733719318847e-07,2
"(0.5,e,e)",1.7782794100389227e-07,101,"transpile L1 [cx,rz,sx,x]",5.029733720002841e-07,2
"(0.5,e,e)",1.7782794100389227e-07,101,"transpile L2 [cx,rz,sx,x]",5.029733720002841e-07,2
"(0.5,e,e)",1.7782794100389227e-07,101,"transpile L3 [cx,rz,sx,x]",5.029733720002841e-07,2
"(0.5,e,e)",1.7782794100389227e-07,101,transpile L1 GenericBackendV2 cz,5.029733720036725e-07,2
"(0.5,e,e)",1.7782794100389227e-07,101,transpile L3 GenericBackendV2 cz,5.029733718372989e-07,2
"(0.5,e,e)",1.7782794100389227e-07,101,PSF-Zero old path,5.029733719589954e-07,2
"(0.5,e,e)",1.7782794100389227e-07,101,PSF-Zero closed form,5.029733719589954e-07,2
"(0.5,e,e)",1.7782794100389227e-07,202,decomposer ZSX (as PSF-Zero),5.029733720271029e-07,2
"(0.5,e,e)",1.7782794100389227e-07,202,decomposer default Euler,5.029733718263739e-07,2
"(0.5,e,e)",1.7782794100389227e-07,202,"transpile L1 [cx,rz,sx,x]",5.029733719703699e-07,2
"(0.5,e,e)",1.7782794100389227e-07,202,"transpile L2 [cx,rz,sx,x]",5.029733719703699e-07,2
"(0.5,e,e)",1.7782794100389227e-07,202,"transpile L3 [cx,rz,sx,x]",5.029733719703699e-07,2
"(0.5,e,e)",1.7782794100389227e-07,202,transpile L1 GenericBackendV2 cz,5.029733719341535e-07,2
"(0.5,e,e)",1.7782794100389227e-07,202,transpile L3 GenericBackendV2 cz,5.029733720071342e-07,2
"(0.5,e,e)",1.7782794100389227e-07,202,PSF-Zero old path,5.029733718494498e-07,2
"(0.5,e,e)",1.7782794100389227e-07,202,PSF-Zero closed form,5.029733718494498e-07,2
"(0.5,e,e)",1e-07,13,decomposer ZSX (as PSF-Zero),2.8284271234336514e-07,2
"(0.5,e,e)",1e-07,13,decomposer default Euler,2.8284271243373333e-07,2
"(0.5,e,e)",1e-07,13,"transpile L1 [cx,rz,sx,x]",2.8284271227395677e-07,2
"(0.5,e,e)",1e-07,13,"transpile L2 [cx,rz,sx,x]",2.8284271227395677e-07,2
"(0.5,e,e)",1e-07,13,"transpile L3 [cx,rz,sx,x]",2.8284271227395677e-07,2
"(0.5,e,e)",1e-07,13,transpile L1 GenericBackendV2 cz,2.828427124052314e-07,2
"(0.5,e,e)",1e-07,13,transpile L3 GenericBackendV2 cz,2.828427122568918e-07,2
"(0.5,e,e)",1e-07,13,PSF-Zero old path,2.828427125625578e-07,2
"(0.5,e,e)",1e-07,13,PSF-Zero closed form,2.828427125625578e-07,2
"(0.5,e,e)",1e-07,101,decomposer ZSX (as PSF-Zero),2.82842712315726e-07,2
"(0.5,e,e)",1e-07,101,decomposer default Euler,2.8284271241392653e-07,2
"(0.5,e,e)",1e-07,101,"transpile L1 [cx,rz,sx,x]",2.8284271236833905e-07,2
"(0.5,e,e)",1e-07,101,"transpile L2 [cx,rz,sx,x]",2.8284271236833905e-07,2
"(0.5,e,e)",1e-07,101,"transpile L3 [cx,rz,sx,x]",2.8284271236833905e-07,2
"(0.5,e,e)",1e-07,101,transpile L1 GenericBackendV2 cz,2.828427125850423e-07,2
"(0.5,e,e)",1e-07,101,transpile L3 GenericBackendV2 cz,2.828427124788287e-07,2
"(0.5,e,e)",1e-07,101,PSF-Zero old path,2.828427124444457e-07,2
"(0.5,e,e)",1e-07,101,PSF-Zero closed form,2.828427124444457e-07,2
"(0.5,e,e)",1e-07,202,decomposer ZSX (as PSF-Zero),2.828427123517964e-07,2
"(0.5,e,e)",1e-07,202,decomposer default Euler,2.82842712291408e-07,2
"(0.5,e,e)",1e-07,202,"transpile L1 [cx,rz,sx,x]",2.8284271240903465e-07,2
"(0.5,e,e)",1e-07,202,"transpile L2 [cx,rz,sx,x]",2.8284271240903465e-07,2
"(0.5,e,e)",1e-07,202,"transpile L3 [cx,rz,sx,x]",2.8284271240903465e-07,2
"(0.5,e,e)",1e-07,202,transpile L1 GenericBackendV2 cz,2.8284271241322254e-07,2
"(0.5,e,e)",1e-07,202,transpile L3 GenericBackendV2 cz,2.8284271242140345e-07,2
"(0.5,e,e)",1e-07,202,PSF-Zero old path,2.828427123853985e-07,2
"(0.5,e,e)",1e-07,202,PSF-Zero closed form,2.828427123853985e-07,2
"(0.5,e,e)",5.6234132519034905e-08,13,decomposer ZSX (as PSF-Zero),1.5905414584568885e-07,2
"(0.5,e,e)",5.6234132519034905e-08,13,decomposer default Euler,1.590541458830748e-07,2
"(0.5,e,e)",5.6234132519034905e-08,13,"transpile L1 [cx,rz,sx,x]",1.5905414589294884e-07,2
"(0.5,e,e)",5.6234132519034905e-08,13,"transpile L2 [cx,rz,sx,x]",1.5905414589294884e-07,2
"(0.5,e,e)",5.6234132519034905e-08,13,"transpile L3 [cx,rz,sx,x]",1.5905414589294884e-07,2
"(0.5,e,e)",5.6234132519034905e-08,13,transpile L1 GenericBackendV2 cz,1.5905414589114646e-07,2
"(0.5,e,e)",5.6234132519034905e-08,13,transpile L3 GenericBackendV2 cz,1.5905414594328505e-07,2
"(0.5,e,e)",5.6234132519034905e-08,13,PSF-Zero old path,1.590541459367122e-07,2
"(0.5,e,e)",5.6234132519034905e-08,13,PSF-Zero closed form,1.590541459367122e-07,2
"(0.5,e,e)",5.6234132519034905e-08,101,decomposer ZSX (as PSF-Zero),1.5905414580201152e-07,2
"(0.5,e,e)",5.6234132519034905e-08,101,decomposer default Euler,1.590541459868773e-07,2
"(0.5,e,e)",5.6234132519034905e-08,101,"transpile L1 [cx,rz,sx,x]",1.5905414582673953e-07,2
"(0.5,e,e)",5.6234132519034905e-08,101,"transpile L2 [cx,rz,sx,x]",1.5905414582673953e-07,2
"(0.5,e,e)",5.6234132519034905e-08,101,"transpile L3 [cx,rz,sx,x]",1.5905414582673953e-07,2
"(0.5,e,e)",5.6234132519034905e-08,101,transpile L1 GenericBackendV2 cz,1.590541459693205e-07,2
"(0.5,e,e)",5.6234132519034905e-08,101,transpile L3 GenericBackendV2 cz,1.590541458432474e-07,2
"(0.5,e,e)",5.6234132519034905e-08,101,PSF-Zero old path,1.5905414581184943e-07,2
"(0.5,e,e)",5.6234132519034905e-08,101,PSF-Zero closed form,1.5905414581184943e-07,2
"(0.5,e,e)",5.6234132519034905e-08,202,decomposer ZSX (as PSF-Zero),1.5905414599039824e-07,2
"(0.5,e,e)",5.6234132519034905e-08,202,decomposer default Euler,1.5905414584845174e-07,2
"(0.5,e,e)",5.6234132519034905e-08,202,"transpile L1 [cx,rz,sx,x]",1.5905414590702844e-07,2
"(0.5,e,e)",5.6234132519034905e-08,202,"transpile L2 [cx,rz,sx,x]",1.5905414590702844e-07,2
"(0.5,e,e)",5.6234132519034905e-08,202,"transpile L3 [cx,rz,sx,x]",1.5905414590702844e-07,2
"(0.5,e,e)",5.6234132519034905e-08,202,transpile L1 GenericBackendV2 cz,1.5905414581776e-07,2
"(0.5,e,e)",5.6234132519034905e-08,202,transpile L3 GenericBackendV2 cz,1.5905414589458925e-07,2
"(0.5,e,e)",5.6234132519034905e-08,202,PSF-Zero old path,1.5905414584778928e-07,2
"(0.5,e,e)",5.6234132519034905e-08,202,PSF-Zero closed form,1.5905414584778928e-07,2
"(0.5,e,e)",3.162277660168379e-08,13,decomposer ZSX (as PSF-Zero),8.94427192002942e-08,2
"(0.5,e,e)",3.162277660168379e-08,13,decomposer default Euler,8.944271917339831e-08,2
"(0.5,e,e)",3.162277660168379e-08,13,"transpile L1 [cx,rz,sx,x]",8.94427189308988e-08,2
"(0.5,e,e)",3.162277660168379e-08,13,"transpile L2 [cx,rz,sx,x]",8.94427189308988e-08,2
"(0.5,e,e)",3.162277660168379e-08,13,"transpile L3 [cx,rz,sx,x]",8.94427189308988e-08,2
"(0.5,e,e)",3.162277660168379e-08,13,transpile L1 GenericBackendV2 cz,8.944271928478365e-08,2
"(0.5,e,e)",3.162277660168379e-08,13,transpile L3 GenericBackendV2 cz,8.944271904663095e-08,2
"(0.5,e,e)",3.162277660168379e-08,13,PSF-Zero old path,8.944271904361526e-08,2
"(0.5,e,e)",3.162277660168379e-08,13,PSF-Zero closed form,8.944271904361526e-08,2
"(0.5,e,e)",3.162277660168379e-08,101,decomposer ZSX (as PSF-Zero),8.944271912505108e-08,2
"(0.5,e,e)",3.162277660168379e-08,101,decomposer default Euler,8.944271915662166e-08,2
"(0.5,e,e)",3.162277660168379e-08,101,"transpile L1 [cx,rz,sx,x]",8.944271920608248e-08,2
"(0.5,e,e)",3.162277660168379e-08,101,"transpile L2 [cx,rz,sx,x]",8.944271920608248e-08,2
"(0.5,e,e)",3.162277660168379e-08,101,"transpile L3 [cx,rz,sx,x]",8.944271920608248e-08,2
"(0.5,e,e)",3.162277660168379e-08,101,transpile L1 GenericBackendV2 cz,8.94427191788984e-08,2
"(0.5,e,e)",3.162277660168379e-08,101,transpile L3 GenericBackendV2 cz,8.944271913999926e-08,2
"(0.5,e,e)",3.162277660168379e-08,101,PSF-Zero old path,8.94427189150841e-08,2
"(0.5,e,e)",3.162277660168379e-08,101,PSF-Zero closed form,8.94427189150841e-08,2
"(0.5,e,e)",3.162277660168379e-08,202,decomposer ZSX (as PSF-Zero),8.944271906880232e-08,2
"(0.5,e,e)",3.162277660168379e-08,202,decomposer default Euler,8.944271906254793e-08,2
"(0.5,e,e)",3.162277660168379e-08,202,"transpile L1 [cx,rz,sx,x]",8.944271915020782e-08,2
"(0.5,e,e)",3.162277660168379e-08,202,"transpile L2 [cx,rz,sx,x]",8.944271915020782e-08,2
"(0.5,e,e)",3.162277660168379e-08,202,"transpile L3 [cx,rz,sx,x]",8.944271915020782e-08,2
"(0.5,e,e)",3.162277660168379e-08,202,transpile L1 GenericBackendV2 cz,8.944271907629818e-08,2
"(0.5,e,e)",3.162277660168379e-08,202,transpile L3 GenericBackendV2 cz,8.944271891972903e-08,2
"(0.5,e,e)",3.162277660168379e-08,202,PSF-Zero old path,8.944271901068555e-08,2
"(0.5,e,e)",3.162277660168379e-08,202,PSF-Zero closed form,8.944271901068555e-08,2
"(0.5,e,e)",1.7782794100389228e-08,13,decomposer ZSX (as PSF-Zero),5.0297337301467994e-08,2
"(0.5,e,e)",1.7782794100389228e-08,13,decomposer default Euler,5.029733743098141e-08,2
"(0.5,e,e)",1.7782794100389228e-08,13,"transpile L1 [cx,rz,sx,x]",5.0297337260167105e-08,2
"(0.5,e,e)",1.7782794100389228e-08,13,"transpile L2 [cx,rz,sx,x]",5.0297337260167105e-08,2
"(0.5,e,e)",1.7782794100389228e-08,13,"transpile L3 [cx,rz,sx,x]",5.0297337260167105e-08,2
"(0.5,e,e)",1.7782794100389228e-08,13,transpile L1 GenericBackendV2 cz,5.0297337214105764e-08,2
"(0.5,e,e)",1.7782794100389228e-08,13,transpile L3 GenericBackendV2 cz,5.029733717063924e-08,2
"(0.5,e,e)",1.7782794100389228e-08,13,PSF-Zero old path,5.029733727522072e-08,2
"(0.5,e,e)",1.7782794100389228e-08,13,PSF-Zero closed form,5.029733727522072e-08,2
"(0.5,e,e)",1.7782794100389228e-08,101,decomposer ZSX (as PSF-Zero),5.029733723400549e-08,2
"(0.5,e,e)",1.7782794100389228e-08,101,decomposer default Euler,5.029733730138957e-08,2
"(0.5,e,e)",1.7782794100389228e-08,101,"transpile L1 [cx,rz,sx,x]",5.0297337174413456e-08,2
"(0.5,e,e)",1.7782794100389228e-08,101,"transpile L2 [cx,rz,sx,x]",5.0297337174413456e-08,2
"(0.5,e,e)",1.7782794100389228e-08,101,"transpile L3 [cx,rz,sx,x]",5.0297337174413456e-08,2
"(0.5,e,e)",1.7782794100389228e-08,101,transpile L1 GenericBackendV2 cz,5.0297337330664366e-08,2
"(0.5,e,e)",1.7782794100389228e-08,101,transpile L3 GenericBackendV2 cz,5.029733715325872e-08,2
"(0.5,e,e)",1.7782794100389228e-08,101,PSF-Zero old path,5.029733739105883e-08,2
"(0.5,e,e)",1.7782794100389228e-08,101,PSF-Zero closed form,5.029733739105883e-08,2
"(0.5,e,e)",1.7782794100389228e-08,202,decomposer ZSX (as PSF-Zero),5.029733734026932e-08,2
"(0.5,e,e)",1.7782794100389228e-08,202,decomposer default Euler,5.029733731688199e-08,2
