qiskit,psf_true,psf_false
0.006441400,0.000986500,0.000769300
0.007042000,0.001955700,0.001563500
0.006660700,0.000960700,0.000836400
0.006907500,0.001805100,0.001060800
0.007260800,0.001054600,0.000775300
0.006606600,0.000974000,0.000805700
0.006896400,0.001660600,0.001391200
0.007427800,0.001521300,0.000851600
0.006535700,0.001597600,0.000796600
0.006388900,0.001466000,0.001348600
0.006001300,0.001138100,0.001250200
0.007236000,0.001004700,0.000844900
0.006586000,0.001474500,0.001256500
0.006248100,0.001354000,0.000766700
0.007333400,0.000970100,0.000754600
0.006898800,0.001437600,0.001233100
0.006550400,0.001073400,0.000867800
0.007562900,0.000981100,0.000788100
0.008114000,0.000978600,0.000749400
0.007094300,0.002027400,0.001205400
0.006922400,0.001641500,0.001289800
0.006850900,0.001518100,0.001258300
0.006623800,0.000858500,0.000716900
0.007142900,0.001781600,0.001557500
0.006775800,0.000924000,0.000706700
0.006605000,0.001384600,0.000944800
0.006436900,0.000965500,0.000779100
0.007169000,0.001184600,0.000787300
0.006734700,0.001445200,0.001216600
0.005991500,0.000897900,0.000766900
0.007163300,0.001046300,0.000806800
0.007407700,0.000987800,0.000795900
0.006579900,0.000925300,0.000741100
0.006368200,0.001409700,0.001211500
0.006854000,0.001006500,0.000813800
0.007359300,0.001608800,0.001308200
0.007010700,0.001397700,0.001199600
0.006935100,0.001389300,0.000807800
0.007425800,0.001016000,0.000789700
0.007058900,0.001470700,0.001243700
0.007374100,0.001840000,0.001470000
0.007680800,0.000976700,0.000801400
0.007239400,0.001005900,0.000725700
0.006422500,0.001442400,0.001222800
0.005847000,0.000938200,0.000790800
0.007864600,0.000998500,0.000891500
0.007184300,0.000948800,0.000729000
0.006449200,0.001417900,0.001210600
0.007698900,0.001014200,0.000792100
0.008058700,0.001572500,0.001273300
0.008318500,0.001026000,0.000786400
0.006766700,0.001477900,0.001251800
0.007183100,0.000896100,0.000801600
0.008131400,0.000931400,0.000735400
0.006809400,0.000879500,0.000742800
0.006631700,0.001381100,0.001011300
0.006867400,0.001026600,0.000844900
0.008362400,0.001132200,0.000758500
0.006237700,0.001428000,0.001217900
0.005678100,0.000903300,0.000775600
0.006241500,0.001403900,0.000872500
0.007634200,0.000986200,0.000777500
0.007283300,0.000909400,0.000741700
0.007688500,0.000887200,0.000808000
0.006895200,0.001045000,0.000848400
0.007910500,0.000967600,0.000739400
0.006428600,0.001446200,0.001234000
0.005964100,0.000957500,0.000798500
0.007799300,0.001838200,0.001408600
0.006954900,0.001473000,0.001290100
0.008103500,0.001058200,0.000841300
0.007153100,0.001000500,0.000785500
0.006960500,0.001523100,0.001364600
0.006795200,0.000935100,0.000827600
0.008061000,0.001887300,0.001422700
0.006785600,0.000941900,0.000752400
0.007174000,0.001546200,0.000848000
0.007440600,0.000980700,0.000780800
0.006911700,0.001647300,0.001227100
0.006569400,0.000953800,0.000791800
0.006921400,0.000981800,0.000787500
0.007263000,0.001554100,0.001227500
0.007500200,0.001016700,0.000850400
0.006854700,0.001002600,0.000689500
0.006833100,0.001690900,0.001172000
0.006937000,0.001519700,0.000935300
0.006931300,0.001004000,0.000778900
0.006531600,0.001451700,0.001250100
0.006624800,0.000939700,0.000791900
0.007499000,0.001022100,0.000826500
0.007596200,0.001002700,0.000776600
0.008113200,0.000975200,0.000790400
0.006338200,0.000955300,0.000807400
0.006399700,0.001008700,0.000817200
0.006124300,0.001513600,0.001284500
0.007237100,0.001451500,0.001234400
0.006508600,0.001429000,0.001033500
0.007384100,0.001595700,0.001333800
0.007719300,0.001664400,0.001203800
0.007850100,0.000983300,0.000799800
0.006994600,0.001403500,0.001468300
0.006788200,0.001689100,0.001327800
0.008482000,0.000921900,0.000784300
0.006648600,0.001791000,0.001439600
0.006685400,0.000990100,0.000813100
0.006621700,0.000893900,0.000739100
0.006589800,0.000905100,0.000743900
0.005954500,0.000909300,0.000800600
0.006741100,0.001713100,0.001343800
0.007338400,0.000968100,0.000739200
0.006597100,0.000893300,0.000821300
0.007402700,0.001537100,0.000760300
0.007008400,0.001017100,0.000820900
0.007449100,0.000935700,0.000730400
0.006192900,0.001540800,0.001302600
0.007147300,0.001410400,0.001205600
0.007453000,0.000992400,0.000755900
0.007170800,0.001607700,0.001387800
0.005835100,0.000894700,0.000751000
0.005888300,0.000919700,0.000757500
0.006261700,0.001382000,0.000970800
0.006346100,0.001143600,0.000837400
0.007164500,0.001610000,0.001310100
0.006375900,0.000954800,0.000748800
0.006165700,0.001438700,0.001220300
0.006226900,0.001676900,0.000850100
0.006381700,0.000953400,0.000825600
0.006460600,0.001015500,0.000805900
0.006149400,0.000936400,0.000761000
0.006532900,0.001418100,0.001229200
0.006256200,0.001704500,0.000937500
0.007342000,0.001523000,0.000820600
0.006949400,0.001801400,0.000792800
0.006857800,0.000881100,0.000721500
0.006950300,0.001676100,0.001541400
0.006870700,0.001643700,0.001283100
0.006477900,0.001409100,0.001208700
0.006990900,0.001293600,0.000877800
0.007103100,0.001416900,0.000960000
0.006615100,0.000931600,0.000772300
0.006144200,0.001412600,0.001242400
0.006304600,0.001474100,0.001224900
0.006449300,0.001484500,0.001060500
0.006002400,0.001005500,0.000802100
0.006054500,0.001438200,0.001250700
0.006377600,0.001811500,0.001083700
0.007256000,0.001588700,0.001427600
0.006137200,0.000955600,0.000764100
0.006000100,0.001426000,0.001230200
0.006268500,0.000904600,0.000823700
0.006608000,0.001561300,0.001339300
0.006208300,0.000915400,0.000764800
0.006665000,0.001377400,0.000904700
0.006665500,0.000994400,0.000917400
0.007324800,0.001589300,0.001303300
0.006049800,0.000950600,0.000758100
0.006080600,0.001961300,0.001083900
0.007401600,0.001597900,0.000845100
0.007337500,0.001831600,0.001275200
0.006609500,0.001642200,0.000935600
0.006414100,0.001563900,0.001085200
0.006312900,0.001739500,0.001253100
0.005913900,0.000899100,0.000756300
0.006737500,0.001238500,0.000845200
0.008021600,0.000954400,0.000871000
0.007985500,0.000908200,0.000768200
0.005899100,0.001395300,0.001230300
0.006545600,0.000996500,0.000803200
0.007068700,0.000972800,0.000810700
0.006059800,0.001503100,0.001258500
0.011144200,0.001623000,0.000970400
0.010119300,0.002300700,0.001767400
0.009002000,0.002106600,0.001077400
0.007238200,0.000976900,0.000824300
0.005881000,0.000912100,0.000865000
0.007424800,0.001893400,0.001386900
0.006166200,0.001383900,0.001220200
0.006715800,0.001797800,0.001313900
0.006425900,0.000921700,0.000739800
0.006826500,0.001410700,0.001231500
0.007047900,0.001628300,0.000847200
0.006581700,0.001568500,0.001107100
0.006422800,0.000977400,0.000781000
0.006676600,0.001626100,0.001208400
0.006545100,0.001838400,0.001363300
0.006232400,0.000924900,0.000796200
0.007067500,0.001038400,0.000787300
0.006469900,0.000927200,0.000755700
0.006495200,0.000909100,0.000750600
0.006184600,0.000905900,0.000753600
0.005967200,0.001470400,0.000807500
0.006733300,0.001578700,0.001437600
0.007116900,0.000890100,0.000730400
0.006636600,0.001442200,0.000863800
0.006713700,0.000958200,0.000785500
0.007997200,0.001003500,0.000737900
0.006178300,0.000892600,0.000758900
0.006211800,0.000947400,0.000763300
0.006159900,0.000907700,0.000776600
0.006807600,0.000894100,0.000746100
0.008217900,0.000925100,0.000814300
0.006129100,0.001239000,0.000810100
0.007907400,0.000989400,0.000785200
0.007990800,0.001480500,0.001250600
0.006509000,0.000911800,0.000752100
0.006097200,0.001447300,0.001226800
0.006703000,0.001062300,0.000817800
0.007086700,0.001795500,0.001476600
0.006388700,0.000893300,0.000749400
0.006345000,0.000857200,0.000719800
0.006755000,0.001481200,0.001070500
0.007682700,0.001422100,0.000815100
0.006841000,0.001510700,0.001273400
0.006489700,0.001274100,0.001147900
0.007304000,0.002399800,0.000834600
0.006571000,0.001507900,0.001274000
0.006097000,0.000897600,0.000752400
0.008975500,0.000994200,0.000874100
0.007472800,0.001538000,0.001453300
0.007492000,0.001422500,0.000979600
0.007103000,0.001124400,0.000839500
0.006981900,0.001575000,0.001364700
0.007250000,0.000933700,0.000724600
0.006721700,0.002186900,0.001485000
0.006547700,0.000974400,0.000777500
0.005988300,0.001510500,0.000798400
0.005992000,0.001381300,0.001192100
0.007362900,0.001843700,0.001369900
0.005935700,0.000902600,0.000747800
0.005916300,0.000975300,0.000777700
0.005857700,0.001657600,0.001604700
0.006871300,0.001820400,0.001396000
0.006932100,0.000901000,0.000760600
0.005999500,0.000887300,0.003391900
0.007142900,0.001815200,0.001351500
0.006345500,0.000880900,0.000716700
0.006332900,0.001448600,0.001088300
0.006706900,0.000977400,0.000811300
0.006496700,0.001737100,0.001372500
0.006175000,0.001440300,0.001224800
0.007886100,0.001093500,0.000839900
0.007731000,0.000931800,0.000742400
0.007877100,0.000886200,0.000717400
0.006080000,0.001814200,0.000894900
0.008610000,0.000981400,0.000763400
0.005934600,0.000973900,0.000766400
0.006488100,0.001498900,0.001236700
0.007453100,0.001060600,0.000834300
0.006362200,0.000995800,0.000793000
0.008848000,0.000927400,0.000778900
0.005891100,0.000909700,0.000762800
0.006648800,0.001490300,0.000821100
0.006553500,0.001568800,0.001377500
0.006429100,0.001454600,0.001226900
0.006354400,0.000934700,0.000770500
0.007614100,0.000997800,0.000821100
0.006725600,0.000942400,0.000746500
0.007013500,0.000918800,0.000758000
0.006259100,0.001408300,0.001228600
0.006421900,0.000992200,0.000822400
0.007229800,0.001834600,0.001362800
0.007615500,0.001976300,0.002408000
0.007396500,0.001031400,0.000811200
0.006929500,0.000984700,0.000759000
0.006666300,0.001443900,0.001228000
0.007704500,0.000974600,0.000845400
0.007806300,0.000997200,0.000753100
0.005949500,0.000967800,0.000774900
0.006722100,0.001625500,0.001251300
0.006631900,0.001084200,0.000811900
0.006476100,0.001207300,0.000853700
0.006630500,0.000974300,0.000798900
0.005946900,0.000961600,0.000834700
0.005908100,0.001408000,0.001234300
0.006159400,0.000932200,0.000782300
0.006253800,0.001813300,0.001366000
0.006560800,0.001419100,0.001230600
0.005829400,0.001138900,0.000832600
0.006469800,0.001551000,0.001340100
0.006688500,0.001472900,0.001240100
0.006457800,0.000985100,0.000839000
0.006608300,0.000995100,0.000791500
0.006789700,0.000996300,0.000773400
0.006358300,0.001560900,0.001248600
0.006493300,0.000905300,0.000858200
0.008451600,0.000973600,0.000773100
0.006253900,0.001490100,0.001252700
0.007006400,0.001662900,0.001395900
0.006259100,0.001394700,0.001220500
0.006012300,0.000969800,0.000829400
0.006883000,0.000972800,0.000786900
0.006606900,0.000947200,0.000761000
0.006587100,0.000955300,0.000779700
0.006351000,0.000914800,0.000753100
0.005889600,0.000975900,0.000761700
0.006398400,0.001071500,0.000788400
0.007033000,0.001573200,0.001337600
0.006684000,0.001639200,0.001255300
0.006872200,0.001406700,0.001416900
0.006396300,0.001767200,0.001405500
0.008281600,0.000889600,0.000743500
0.006892900,0.001671300,0.001361800
0.006719300,0.001478700,0.000784100
0.007007300,0.000963900,0.000772800
0.007552300,0.001032800,0.000783500
0.005950200,0.000963200,0.000767900
0.006121800,0.001431000,0.001213500
0.008245900,0.001173000,0.000862100
0.007044200,0.001609600,0.001385500
0.007501400,0.001646300,0.000846600
0.007467800,0.001653200,0.001158000
0.007011900,0.001488800,0.001263100
0.006226700,0.001611000,0.000845700
0.006826300,0.001586800,0.001319400
0.006627700,0.001618300,0.001257100
0.006328100,0.000886800,0.000838800
0.007023800,0.000984800,0.000798100
0.008072700,0.000947400,0.000753100
0.006308400,0.000955400,0.000773300
0.006409200,0.001415700,0.001231900
0.007178900,0.001012600,0.000799700
0.006873100,0.001523000,0.001261600
0.006442600,0.000922800,0.000772400
0.008667800,0.001422100,0.001067600
0.006591900,0.000968600,0.000768400
0.006177400,0.001435300,0.001219300
0.006390800,0.001293300,0.000944000
0.007586200,0.001151300,0.000807000
0.006007400,0.001501800,0.001295500
0.006241300,0.000890100,0.000797400
0.006771900,0.001018200,0.000754500
0.008230400,0.001700900,0.001332800
0.006699600,0.001458000,0.001235100
0.007081700,0.001996800,0.001543100
0.006946800,0.000862800,0.000718900
0.006148700,0.000892700,0.000840500
0.006339000,0.001552800,0.001338700
0.006087100,0.001485700,0.001212600
0.007958500,0.001565000,0.001324500
0.006481900,0.000884600,0.000727500
0.005864300,0.000935900,0.000762500
0.006145300,0.001696400,0.000933200
0.007194500,0.001019800,0.000809100
0.006765100,0.000954200,0.000765900
0.006456300,0.000917900,0.000765900
0.005639700,0.000922000,0.000752000
0.006828700,0.001020000,0.000961200
0.006866900,0.001543600,0.001310800
0.006577300,0.001605300,0.001272200
0.005938400,0.000889400,0.000805900
0.006897600,0.001604400,0.001111200
0.007047100,0.001602100,0.000853800
0.006111000,0.000895600,0.000756500
0.006094000,0.000914500,0.000745000
0.005714800,0.001364100,0.000795300
0.006279800,0.001599100,0.001465500
0.007588500,0.000940200,0.000774700
0.006656900,0.000869800,0.000748300
0.006565300,0.001524300,0.000861900
0.006660700,0.001802000,0.001469900
0.007693500,0.000933000,0.000770600
0.006415800,0.001447600,0.001208100
0.005964500,0.001810700,0.001534500
0.006379200,0.000963000,0.000770100
0.006153700,0.001467300,0.001240100
0.006406900,0.001410700,0.000992600
0.006393800,0.001229700,0.000810700
0.006635600,0.001005600,0.000859000
0.006568700,0.000949100,0.000754900
0.006112900,0.000910300,0.000827100
0.006241300,0.000920000,0.000745000
0.006744800,0.001524600,0.001584800
0.006868800,0.001013600,0.000802600
0.006657000,0.001492300,0.001249400
0.006473700,0.001405300,0.001222000
0.005968400,0.001023800,0.000806000
0.006285500,0.000964600,0.000802700
0.007238000,0.000972000,0.000785000
0.006292300,0.001458300,0.001243800
0.006695600,0.001303600,0.000817100
0.005941500,0.001007800,0.000875400
0.006623400,0.001104300,0.000859100
0.006895600,0.001495600,0.001237100
0.006047400,0.001422600,0.000898900
0.007631300,0.000994100,0.000795000
0.006753200,0.001718600,0.000923700
0.006564600,0.000953300,0.000756200
0.006513700,0.000888900,0.000736400
0.005674400,0.000913000,0.000766300
0.007118400,0.001676000,0.001439100
0.006826300,0.001562300,0.001266900
0.007426200,0.001207700,0.001011900
0.006404400,0.000906900,0.000769300
0.006086300,0.001439600,0.001243900
0.007034400,0.001042000,0.000815300
0.007841500,0.000983500,0.000785200
0.007079000,0.001510300,0.001237800
0.006612100,0.000965200,0.000783000
0.007762300,0.001031500,0.000820400
0.006275000,0.000967200,0.000755100
0.006962200,0.001437700,0.001234500
0.007235800,0.000918400,0.000779400
0.006455600,0.001088400,0.000844600
0.006939500,0.000947400,0.000760800
0.006269100,0.001436500,0.001221300
0.006620600,0.001653400,0.000915700
0.006883300,0.001920100,0.001518700
0.005879000,0.000914600,0.000762000
0.006580600,0.001077800,0.000924400
0.006777500,0.001029700,0.000805000
0.006886000,0.001523100,0.000826900
0.006026500,0.001459100,0.001234200
0.006738800,0.000951000,0.000880700
0.006635900,0.001632600,0.001617100
0.006289800,0.001011400,0.000775500
0.006693100,0.001522600,0.001323500
0.006150000,0.000880100,0.000831100
0.006364000,0.001152000,0.000785000
0.007750900,0.000981200,0.000767400
0.007356600,0.000903600,0.000742100
0.006325400,0.000963600,0.000827800
0.006417100,0.000968500,0.000821200
0.006592900,0.001540000,0.001303900
0.007197600,0.000934100,0.000899200
0.007655700,0.001822100,0.001269700
0.008033200,0.001083300,0.000809000
0.008586300,0.000976100,0.000790100
0.007528000,0.001081600,0.000862200
0.007001800,0.001081600,0.000891300
0.007229700,0.001482700,0.001244200
0.006818900,0.001208000,0.000821500
0.008497800,0.001080400,0.000823400
0.006423200,0.001001700,0.000772300
0.006104200,0.001436600,0.000817500
0.007005900,0.001916800,0.001625300
0.006374400,0.000905500,0.000755900
0.005761200,0.001396400,0.001296500
0.007060600,0.001058300,0.000881400
0.008099600,0.001333000,0.000808600
0.007428500,0.000921400,0.000762500
0.006164100,0.001389500,0.001034300
0.007092800,0.001005300,0.000798600
0.006779600,0.001644500,0.000840100
0.006455300,0.001499600,0.000803800
0.006704200,0.000868700,0.000718500
0.006132700,0.000956800,0.000850000
0.007911100,0.001820800,0.001373900
0.006475300,0.000895800,0.000740700
0.006925300,0.000880800,0.000777300
0.006475700,0.000915000,0.000783900
0.006982500,0.001012800,0.000820300
0.007819700,0.000934700,0.000747300
0.006214200,0.001422400,0.001228700
0.006208500,0.000927100,0.000809000
0.006736200,0.001019400,0.000826700
0.007066700,0.001825100,0.001361900
0.008278500,0.001000400,0.000765100
0.006794900,0.001568200,0.001321100
0.006861800,0.000900600,0.000720300
0.006767000,0.001052100,0.000871500
0.007627800,0.000999500,0.000781500
0.006823900,0.001474000,0.001256700
0.007408200,0.001744600,0.001213800
0.006244200,0.001058900,0.000841100
0.006579200,0.001004600,0.000812500
0.006957600,0.001069900,0.000786800
0.005953900,0.001444300,0.001238400
0.006202100,0.001475900,0.001118700
0.008205000,0.001032200,0.000822900
0.006331000,0.001627500,0.001276200
0.006994200,0.000912900,0.000756900
0.006766800,0.001006400,0.000824300
0.006441200,0.001567400,0.001288800
0.006265800,0.001403600,0.001202100
0.006695100,0.000997800,0.000809400
0.008305900,0.002037100,0.001322500
0.005963600,0.001436500,0.001216700
0.006919800,0.001546600,0.001451400
0.006819100,0.000900300,0.000727700
0.006081100,0.001435900,0.001220200
0.005863600,0.000929200,0.000805600
0.006604400,0.001026400,0.000809200
0.007908800,0.000985400,0.000770200
0.006294600,0.001440200,0.001225600
0.007112200,0.001056400,0.000895200
0.007531100,0.001944600,0.001543600
0.006295900,0.000896700,0.000751600
0.006201800,0.000902300,0.000763200
0.006326800,0.000888100,0.000852900
0.007557100,0.001374900,0.001208700
0.007334100,0.001443300,0.000801800
0.007285500,0.001448400,0.001227900
0.008770100,0.001440300,0.001232700
0.009991600,0.000931100,0.000765100
0.006166900,0.000969400,0.000758600
0.006024700,0.000924000,0.000751600
0.008333800,0.000967900,0.000732400
0.007003800,0.000998800,0.000781400
0.006131100,0.000874600,0.000737000
0.005775600,0.000962500,0.000753400
0.005865900,0.001346500,0.000799000
0.007380400,0.001627100,0.001417700
0.006665400,0.000893200,0.000753700
0.006272000,0.001040500,0.000800900
0.006256700,0.000970700,0.000808900
0.006740200,0.001607200,0.001302300
0.006362500,0.000873400,0.000734600
0.006001900,0.001080200,0.000774000
0.007610200,0.001043800,0.000824500
0.007109600,0.000953300,0.000741600
0.006429900,0.001570200,0.001262800
0.008382000,0.000987700,0.000829200
0.007059100,0.000958500,0.000772000
0.007435400,0.000982100,0.000742700
0.006037900,0.000929200,0.000754400
0.006844700,0.001396900,0.001444300
0.007323600,0.001515200,0.001128700
0.006466200,0.001617700,0.001323100
0.006413200,0.001446200,0.001239900
0.005947600,0.000926700,0.000766600
0.007003300,0.000987100,0.000805600
0.006811200,0.000958600,0.000774900
0.007128900,0.001563800,0.001266400
0.006619400,0.000906400,0.000730600
0.007400100,0.001791500,0.001415600
0.006096100,0.000893800,0.000732000
0.006757900,0.001562400,0.001341500
0.006444600,0.000870100,0.000717300
0.006167500,0.001427700,0.001208600
0.006710100,0.001717300,0.001365900
0.006481700,0.000915300,0.000754400
0.006015800,0.001597000,0.001778400
0.007063600,0.000997400,0.000799700
0.006597300,0.000912900,0.000744200
0.007491800,0.001466900,0.001197300
0.006255300,0.001722900,0.000874600
0.007488200,0.000973600,0.000792700
0.006882400,0.000946600,0.000772000
0.006990500,0.001402100,0.001042500
0.007379100,0.001396300,0.001079200
0.006691900,0.001528800,0.000801400
0.006322000,0.000922200,0.000763100
0.006272900,0.001381900,0.001465300
0.006332100,0.001030000,0.000853800
0.008235500,0.001577900,0.001282100
0.009419000,0.001536800,0.000873900
0.007420500,0.001561800,0.001261900
0.006899500,0.000931400,0.000747400
0.006610600,0.001674600,0.001314600
0.006473500,0.000943700,0.000773700
0.006577100,0.001000000,0.000731100
0.005942200,0.000969800,0.000833900
0.007748800,0.001626000,0.000886400
0.006687400,0.000997500,0.000747500
0.006455300,0.000911400,0.000739100
0.005896600,0.001432800,0.001251900
0.007103800,0.001470500,0.000893100
0.007127700,0.001035300,0.000810900
0.007265000,0.001463300,0.001138000
0.006448700,0.001473700,0.000794200
0.006139100,0.001015500,0.000895400
0.007550100,0.001033200,0.000839500
0.007122900,0.000991900,0.000768600
0.006367500,0.001604000,0.001219600
0.006927400,0.001018500,0.000841900
0.007393600,0.001620300,0.001038600
0.006723600,0.000921100,0.000752400
0.006123900,0.001431500,0.001237200
0.005795200,0.000910600,0.000742000
0.006592700,0.001517300,0.000900200
0.006623000,0.001699500,0.001416500
0.006441800,0.001426500,0.001223300
0.007428700,0.001043700,0.000832300
0.006425600,0.000964100,0.000771400
0.006379400,0.001507100,0.000814300
0.006401000,0.001411900,0.001268700
0.006462700,0.001058000,0.000796600
0.007098900,0.001512300,0.000896500
0.006778800,0.000974400,0.000764000
0.006941200,0.000981000,0.000769500
0.007105700,0.001320200,0.000851000
0.007815300,0.001032800,0.000843200
0.007525400,0.001530400,0.001252900
0.006251300,0.001368900,0.000870100
0.006506900,0.001577300,0.000867700
0.006924500,0.001523900,0.001362400
0.006969200,0.001036600,0.000827600
0.006823600,0.001781000,0.001772300
0.006610000,0.000922300,0.000771300
0.007114400,0.000868100,0.000727100
0.006355600,0.001556800,0.001471100
0.006453800,0.001545000,0.001335400
0.006439700,0.000875000,0.000708800
0.006166800,0.001690100,0.001553900
0.006559900,0.000988500,0.000758000
0.006947600,0.001413100,0.001218000
0.006319500,0.001658300,0.001546300
0.006800300,0.001079100,0.000861400
0.007325500,0.001678500,0.001326200
0.006083800,0.001101600,0.000830900
0.006399400,0.000981300,0.000799000
0.006267700,0.000999500,0.000800100
0.006828100,0.000977600,0.000789600
0.006508800,0.001401600,0.001225600
0.006183200,0.000920200,0.000820800
0.006150900,0.001094900,0.000827700
0.007513000,0.001053600,0.000882800
0.006537400,0.001630100,0.001251500
0.006519300,0.000952800,0.000838500
0.006997400,0.000963500,0.000762200
0.006313400,0.000964300,0.000795000
0.006733500,0.001427600,0.001208300
0.005822700,0.000894500,0.000794900
0.006538500,0.001417200,0.000859700
0.006689400,0.001523400,0.001312000
0.006596500,0.000930900,0.000745500
0.005896800,0.000909900,0.000759300
0.006485600,0.001626100,0.001357400
0.006842400,0.000966700,0.000777500
0.006130400,0.001403000,0.001510800
0.007034900,0.001204700,0.000837200
0.006454900,0.001036000,0.000862100
0.006777400,0.000950200,0.000772100
0.006551200,0.001425000,0.001236200
0.006322600,0.001438900,0.001337800
0.007676400,0.001532300,0.000972300
0.006647000,0.001419500,0.001218600
0.006000800,0.000879200,0.000761800
0.006910700,0.002050900,0.001387400
0.006858500,0.000947400,0.000732000
0.006069600,0.000918300,0.000764300
0.006161500,0.001487300,0.001367300
0.006493200,0.001029000,0.000820500
0.007439200,0.001961100,0.001378300
0.006468600,0.000943300,0.000767600
0.006978800,0.001038800,0.000853300
0.007901200,0.001412500,0.000856500
0.007468500,0.001016200,0.000767800
0.006093100,0.000938200,0.000756100
0.006782800,0.000941100,0.002654200
0.006802100,0.001595200,0.001154200
0.006540700,0.000971300,0.000752500
0.006211100,0.001530300,0.001248700
0.008527900,0.000975300,0.000790100
0.007372500,0.001059900,0.000767700
0.006609400,0.000894400,0.000741200
0.006172200,0.001481700,0.000917500
0.005997900,0.001774700,0.001373000
0.006721500,0.000899300,0.000736800
0.007271000,0.001016600,0.000800700
0.006816400,0.001946000,0.001400100
0.006239300,0.001410300,0.001218600
0.006622700,0.001147600,0.000855500
0.006375100,0.000992800,0.000871300
0.007510000,0.000966000,0.000753700
0.006428700,0.000922500,0.000753300
0.006254100,0.001509800,0.000870700
0.006652400,0.000997900,0.000806200
0.007886300,0.001609500,0.001256000
0.006950800,0.001435600,0.001321700
0.008061500,0.001021900,0.000774100
0.006689700,0.001743400,0.001286900
0.006573800,0.000893700,0.000743600
0.006728500,0.001706800,0.001346400
0.007194600,0.000934800,0.000802900
