family,k,m,order,j,n_bare,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
n_bare_edges,,,,,26,34,2,0,64,1.0,32,0,3,0,344.97228970000015,32,32,True,True,0,8873.794299999645,8854.86364364624,0.0,8861.951351165771,0.9978666784789675,4441.120147705078,2.02178955078125,4411.721706390381,0.0,VF2Layout,4441.120147705078,25,nonexistent solution,no better solution found,True,True,102,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,26,34,2,0,64,1.0,32,0,3,1,353.8492897999995,32,32,True,True,0,8933.853599999566,8914.862632751465,0.0,8919.874429702759,0.9978742692573224,4448.624610900879,2.004384994506836,4464.233636856079,0.0,VF2PostLayout,4464.233636856079,25,nonexistent solution,no better solution found,True,True,102,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,26,34,2,0,64,1.0,32,1,3,0,372.1776344,32,32,True,True,0,8878.232900000512,8858.92367362976,0.0,8864.940166473389,0.9978251047716095,4434.582233428955,2.003908157348633,4422.337532043457,0.0,VF2Layout,4434.582233428955,25,nonexistent solution,no better solution found,True,True,102,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,26,34,2,0,64,1.0,32,1,3,1,381.0590734999996,32,32,True,True,0,8877.900399999817,8859.242677688599,0.0,8865.342855453491,0.9978984082417484,4429.601192474365,1.0027885437011719,4428.638696670532,0.0,VF2Layout,4429.601192474365,25,nonexistent solution,no better solution found,True,True,102,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,26,34,2,0,64,1.0,32,2,3,0,398.9807065999994,32,32,True,True,0,8920.98580000038,8900.339126586914,0.0,8907.624244689941,0.9976856062910149,4439.841747283936,1.0020732879638672,4459.495306015015,0.0,VF2PostLayout,4459.495306015015,25,nonexistent solution,no better solution found,True,True,102,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,26,34,2,0,64,1.0,32,2,3,1,407.90493009999955,32,32,True,True,0,8876.107600000068,8857.566595077515,0.0,8863.584995269775,0.9979111333753374,4376.734018325806,2.008676528930664,4478.823900222778,0.0,VF2PostLayout,4478.823900222778,25,nonexistent solution,no better solution found,True,True,102,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,28,34,2,0,64,1.0,32,0,3,0,425.6845032000001,32,32,True,True,0,8708.223900000121,8689.538478851318,0.0,8696.584701538086,0.997854278741179,4362.666368484497,2.0046234130859375,4324.867486953735,0.0,VF2Layout,4362.666368484497,25,nonexistent solution,no better solution found,True,True,102,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,28,34,2,0,64,1.0,32,0,3,1,434.3959367999996,32,32,True,True,0,8812.473600000885,8794.170141220093,0.0,8800.193786621094,0.9979230055474106,4380.53822517395,2.374887466430664,4411.257028579712,0.0,VF2PostLayout,4411.257028579712,25,nonexistent solution,no better solution found,True,True,102,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,28,34,2,0,64,1.0,32,1,3,0,452.03492730000016,32,32,True,True,0,8727.996700000404,8709.972620010376,0.0,8716.015100479126,0.9979349121442694,4312.926769256592,2.4225711822509766,4394.623279571533,0.0,VF2PostLayout,4394.623279571533,25,nonexistent solution,no better solution found,True,True,102,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,28,34,2,0,64,1.0,32,1,3,1,460.76620449999973,32,32,True,True,0,8718.401200000699,8698.70901107788,0.0,8704.74910736084,0.997741307325612,4339.194059371948,1.0018348693847656,4358.513116836548,0.0,VF2PostLayout,4358.513116836548,25,nonexistent solution,no better solution found,True,True,102,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,28,34,2,0,64,1.0,32,2,3,0,478.3099410999994,32,32,True,True,0,8699.354500000481,8680.551767349243,0.0,8688.148736953735,0.9978386059964292,4336.465835571289,2.3322105407714844,4341.753721237183,0.0,VF2PostLayout,4341.753721237183,25,nonexistent solution,no better solution found,True,True,102,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,28,34,2,0,64,1.0,32,2,3,1,487.0127324999994,32,32,True,True,0,8640.68529999986,8623.754978179932,0.0,8629.867553710938,0.9980406274233911,4270.126104354858,2.003908157348633,4351.624965667725,0.0,VF2PostLayout,4351.624965667725,25,nonexistent solution,no better solution found,True,True,102,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,30,33,2,0,64,1.0,32,0,3,0,504.7530834999998,32,32,True,True,0,8834.642200000417,8816.261768341064,0.0,8822.40605354309,0.9979195046903708,4360.634088516235,2.002716064453125,4453.624963760376,0.0,VF2PostLayout,4453.624963760376,25,nonexistent solution,no better solution found,True,True,99,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,30,33,2,0,64,1.0,32,0,3,1,513.5910181999998,32,32,True,True,0,8963.219299999764,8945.881128311157,0.0,8948.891401290894,0.99806563120813,4448.491811752319,2.0875930786132812,4495.301723480225,0.0,VF2PostLayout,4495.301723480225,25,nonexistent solution,no better solution found,True,True,99,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,30,33,2,0,64,1.0,32,1,3,0,531.6378194999998,32,32,True,True,0,8963.841499999944,8944.119453430176,0.0,8951.231479644775,0.9977998220328005,4531.891822814941,1.005411148071289,4411.222219467163,0.0,VF2Layout,4531.891822814941,25,nonexistent solution,no better solution found,True,True,99,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,30,33,2,0,64,1.0,32,1,3,1,540.6048407999997,32,32,True,True,0,8920.118100000764,8902.59051322937,0.0,8908.610105514526,0.9980350499203153,4441.354513168335,1.0046958923339844,4460.231304168701,0.0,VF2PostLayout,4460.231304168701,25,nonexistent solution,no better solution found,True,True,99,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,30,33,2,0,64,1.0,32,2,3,0,558.6496637999999,32,32,True,True,0,9109.249899999668,9090.466260910034,0.0,9096.490144729614,0.9979379598434736,4540.604114532471,1.5649795532226562,4548.297166824341,0.0,VF2PostLayout,4548.297166824341,25,nonexistent solution,no better solution found,True,True,99,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,30,33,2,0,64,1.0,32,2,3,1,567.7623082,32,32,True,True,0,8951.503199999934,8932.02519416809,0.0,8938.084602355957,0.9978240519612569,4415.96245765686,2.147674560546875,4513.915061950684,0.0,VF2PostLayout,4513.915061950684,25,nonexistent solution,no better solution found,True,True,99,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,32,32,1,0,64,1.0,32,0,3,0,585.9747302999995,32,32,True,True,0,8874.42529999953,8855.480909347534,0.0,8861.509323120117,0.9978652825381271,4440.799951553345,1.001596450805664,4413.679361343384,0.0,VF2Layout,4440.799951553345,25,nonexistent solution,no better solution found,True,True,96,16,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,32,32,1,0,64,1.0,32,0,3,1,594.852355,32,32,True,True,0,8814.277499999662,8796.367406845093,0.0,8802.441835403442,0.9979680588505899,4364.272117614746,2.0041465759277344,4430.091142654419,0.0,VF2PostLayout,4430.091142654419,25,nonexistent solution,no better solution found,True,True,96,16,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,32,32,1,0,64,1.0,32,1,3,0,612.8570331999999,32,32,True,True,0,9012.733600000502,8993.435382843018,0.0,8999.449253082275,0.9978587831379502,4420.698642730713,1.0020732879638672,4571.734666824341,0.0,VF2PostLayout,4571.734666824341,25,nonexistent solution,no better solution found,True,True,96,16,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,32,32,1,0,64,1.0,32,1,3,1,621.8746142,32,32,True,True,0,9048.179999999775,9023.75841140747,0.0,9031.881093978882,0.9973009391289404,4447.151899337769,1.003265380859375,4575.603246688843,0.0,VF2PostLayout,4575.603246688843,25,nonexistent solution,no better solution found,True,True,96,16,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,32,32,1,0,64,1.0,32,2,3,0,640.0404288999998,32,32,True,True,0,9022.76780000011,9004.72378730774,0.0,9011.82746887207,0.998000168784974,4443.060636520386,1.0025501251220703,4560.660600662231,0.0,VF2PostLayout,4560.660600662231,25,nonexistent solution,no better solution found,True,True,96,16,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,32,32,1,0,64,1.0,32,2,3,1,649.0664846999998,32,32,True,True,0,8760.991600000125,8742.589473724365,0.0,8749.87769126892,0.9978995384180303,4348.127365112305,2.012968063354492,4392.449140548706,0.0,VF2PostLayout,4392.449140548706,25,nonexistent solution,no better solution found,True,True,96,16,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
