Topology,AvgDegree,Physical,Spare,Qubits,Arm,Level,PSF_RL,Reps,TimeBudget_s,PerAttemptCallLimit,PSFInitialLayoutMode,SmartSearch_s,SmartFound,SmartPhase,SmartOrder,SmartOrderingsTried,Status,Time_min_s,Time_median_s,Time_max_s,Spread_max_over_min,Final_2Q_Gates,Final_Depth,Coupling_Violations,Platform,Python,CPU,CPU_count,StartMethod,qiskit,rustworkx,networkx,numpy,core_ext
grid,3.5,64,40,24,psf_rl2_smart1,2,2,1,2.0,50000,True,0.0009695999997347826,True,1.0,bfs_from_max_degree,1.0,success,0.011579300000448711,0.011579300000448711,0.011579300000448711,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
grid,3.5,64,40,24,psf_rl2_smart,2,2,1,2.0,50000,True,0.0009919999993144302,True,1.0,bfs_from_max_degree,1.0,success,0.010815499999807798,0.010815499999807798,0.010815499999807798,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
brick,2.625,64,0,64,qiskit_opt2,2,2,1,2.0,50000,True,,,,,,success,0.7356853000001138,0.7356853000001138,0.7356853000001138,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
brick,2.625,64,0,64,qiskit_opt2_smart1,2,2,1,2.0,50000,True,0.057427399999141926,False,,,6.0,success,0.7559036000002379,0.7559036000002379,0.7559036000002379,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
brick,2.625,64,0,64,qiskit_opt2_smart,2,2,1,2.0,50000,True,0.928110500000912,False,,,9.0,success,1.623326700000689,1.623326700000689,1.623326700000689,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
brick,2.625,64,0,64,psf_rl2,2,2,1,2.0,50000,True,,,,,,success,0.7145130000008066,0.7145130000008066,0.7145130000008066,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
brick,2.625,64,0,64,psf_rl2_smart1,2,2,1,2.0,50000,True,0.05731960000048275,False,,,6.0,success,0.7553876999991189,0.7553876999991189,0.7553876999991189,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
brick,2.625,64,0,64,psf_rl2_smart,2,2,1,2.0,50000,True,0.9513325000007171,False,,,9.0,success,1.6613778000009916,1.6613778000009916,1.6613778000009916,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
brick,2.625,64,40,24,qiskit_opt2,2,2,1,2.0,50000,True,,,,,,success,0.010639200001605786,0.010639200001605786,0.010639200001605786,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
brick,2.625,64,40,24,qiskit_opt2_smart1,2,2,1,2.0,50000,True,0.0010320000001229346,True,1.0,bfs_from_max_degree,1.0,success,0.012374300000374205,0.012374300000374205,0.012374300000374205,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
brick,2.625,64,40,24,qiskit_opt2_smart,2,2,1,2.0,50000,True,0.0010278000008838717,True,1.0,bfs_from_max_degree,1.0,success,0.010850200000277255,0.010850200000277255,0.010850200000277255,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
brick,2.625,64,40,24,psf_rl2,2,2,1,2.0,50000,True,,,,,,success,0.012925099999847589,0.012925099999847589,0.012925099999847589,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
brick,2.625,64,40,24,psf_rl2_smart1,2,2,1,2.0,50000,True,0.0010465000013937242,True,1.0,bfs_from_max_degree,1.0,success,0.01016919999892707,0.01016919999892707,0.01016919999892707,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
brick,2.625,64,40,24,psf_rl2_smart,2,2,1,2.0,50000,True,0.0010036999992735218,True,1.0,bfs_from_max_degree,1.0,success,0.015633700000762474,0.015633700000762474,0.015633700000762474,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.25,2.25,64,0,64,qiskit_opt2,2,2,1,2.0,50000,True,,,,,,success,0.7648361999999906,0.7648361999999906,0.7648361999999906,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.25,2.25,64,0,64,qiskit_opt2_smart1,2,2,1,2.0,50000,True,0.056984799999554525,False,,,6.0,success,0.8084699000010005,0.8084699000010005,0.8084699000010005,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.25,2.25,64,0,64,qiskit_opt2_smart,2,2,1,2.0,50000,True,1.1843780999988667,False,,,9.0,success,1.9585489000000962,1.9585489000000962,1.9585489000000962,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.25,2.25,64,0,64,psf_rl2,2,2,1,2.0,50000,True,,,,,,success,0.766443900000013,0.766443900000013,0.766443900000013,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.25,2.25,64,0,64,psf_rl2_smart1,2,2,1,2.0,50000,True,0.0571220000001631,False,,,6.0,success,0.8164108000000851,0.8164108000000851,0.8164108000000851,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.25,2.25,64,0,64,psf_rl2_smart,2,2,1,2.0,50000,True,1.2097546999993938,False,,,9.0,success,1.9959161999995558,1.9959161999995558,1.9959161999995558,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.25,2.25,64,40,24,qiskit_opt2,2,2,1,2.0,50000,True,,,,,,success,0.0133797999988019,0.0133797999988019,0.0133797999988019,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.25,2.25,64,40,24,qiskit_opt2_smart1,2,2,1,2.0,50000,True,0.0008943000011640834,True,1.0,bfs_from_max_degree,1.0,success,0.00926919999983511,0.00926919999983511,0.00926919999983511,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.25,2.25,64,40,24,qiskit_opt2_smart,2,2,1,2.0,50000,True,0.0009499999996478437,True,1.0,bfs_from_max_degree,1.0,success,0.012871199998699012,0.012871199998699012,0.012871199998699012,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.25,2.25,64,40,24,psf_rl2,2,2,1,2.0,50000,True,,,,,,success,0.017058999999790103,0.017058999999790103,0.017058999999790103,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.25,2.25,64,40,24,psf_rl2_smart1,2,2,1,2.0,50000,True,0.0009432999995624414,True,1.0,bfs_from_max_degree,1.0,success,0.009942599999703816,0.009942599999703816,0.009942599999703816,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.25,2.25,64,40,24,psf_rl2_smart,2,2,1,2.0,50000,True,0.001211499999044463,True,1.0,bfs_from_max_degree,1.0,success,0.010463200000231154,0.010463200000231154,0.010463200000231154,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.5,2.5,64,0,64,qiskit_opt2,2,2,1,2.0,50000,True,,,,,,success,0.7485283000005438,0.7485283000005438,0.7485283000005438,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.5,2.5,64,0,64,qiskit_opt2_smart1,2,2,1,2.0,50000,True,0.06421690000024682,False,,,6.0,success,0.8368074000009074,0.8368074000009074,0.8368074000009074,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.5,2.5,64,0,64,qiskit_opt2_smart,2,2,1,2.0,50000,True,1.1824867999985145,False,,,9.0,success,1.9334013999996387,1.9334013999996387,1.9334013999996387,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.5,2.5,64,0,64,psf_rl2,2,2,1,2.0,50000,True,,,,,,success,0.7409255999991728,0.7409255999991728,0.7409255999991728,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.5,2.5,64,0,64,psf_rl2_smart1,2,2,1,2.0,50000,True,0.05993780000062543,False,,,6.0,success,0.8436875999996118,0.8436875999996118,0.8436875999996118,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.5,2.5,64,0,64,psf_rl2_smart,2,2,1,2.0,50000,True,1.2107847000006586,False,,,9.0,success,1.9674133000007714,1.9674133000007714,1.9674133000007714,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.5,2.5,64,40,24,qiskit_opt2,2,2,1,2.0,50000,True,,,,,,success,0.010852199999135337,0.010852199999135337,0.010852199999135337,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.5,2.5,64,40,24,qiskit_opt2_smart1,2,2,1,2.0,50000,True,0.0009419000016350765,True,1.0,bfs_from_max_degree,1.0,success,0.011370800000804593,0.011370800000804593,0.011370800000804593,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.5,2.5,64,40,24,qiskit_opt2_smart,2,2,1,2.0,50000,True,0.000917900000786176,True,1.0,bfs_from_max_degree,1.0,success,0.009895199998936732,0.009895199998936732,0.009895199998936732,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.5,2.5,64,40,24,psf_rl2,2,2,1,2.0,50000,True,,,,,,success,0.01151449999997567,0.01151449999997567,0.01151449999997567,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.5,2.5,64,40,24,psf_rl2_smart1,2,2,1,2.0,50000,True,0.0010784999994939426,True,1.0,bfs_from_max_degree,1.0,success,0.010702300000048126,0.010702300000048126,0.010702300000048126,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.5,2.5,64,40,24,psf_rl2_smart,2,2,1,2.0,50000,True,0.0009401999996043742,True,1.0,bfs_from_max_degree,1.0,success,0.011261099998591817,0.011261099998591817,0.011261099998591817,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.75,2.875,64,0,64,qiskit_opt2,2,2,1,2.0,50000,True,,,,,,success,0.044427599999835365,0.044427599999835365,0.044427599999835365,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.75,2.875,64,0,64,qiskit_opt2_smart1,2,2,1,2.0,50000,True,0.05140709999977844,False,,,6.0,success,0.09810139999899548,0.09810139999899548,0.09810139999899548,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.75,2.875,64,0,64,qiskit_opt2_smart,2,2,1,2.0,50000,True,0.09367390000079467,True,2.0,heuristic_natural,7.0,success,0.1044473999991169,0.1044473999991169,0.1044473999991169,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.75,2.875,64,0,64,psf_rl2,2,2,1,2.0,50000,True,,,,,,success,0.04862890000003972,0.04862890000003972,0.04862890000003972,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.75,2.875,64,0,64,psf_rl2_smart1,2,2,1,2.0,50000,True,0.05331610000030196,False,,,6.0,success,0.10385829999904672,0.10385829999904672,0.10385829999904672,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.75,2.875,64,0,64,psf_rl2_smart,2,2,1,2.0,50000,True,0.10088470000118832,True,2.0,heuristic_natural,7.0,success,0.11693070000001171,0.11693070000001171,0.11693070000001171,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.75,2.875,64,40,24,qiskit_opt2,2,2,1,2.0,50000,True,,,,,,success,0.011361599999872851,0.011361599999872851,0.011361599999872851,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.75,2.875,64,40,24,qiskit_opt2_smart1,2,2,1,2.0,50000,True,0.0009703999985504197,True,1.0,bfs_from_max_degree,1.0,success,0.010512300001209951,0.010512300001209951,0.010512300001209951,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.75,2.875,64,40,24,qiskit_opt2_smart,2,2,1,2.0,50000,True,0.0010230000007140916,True,1.0,bfs_from_max_degree,1.0,success,0.009178099999189726,0.009178099999189726,0.009178099999189726,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.75,2.875,64,40,24,psf_rl2,2,2,1,2.0,50000,True,,,,,,success,0.013112900000123773,0.013112900000123773,0.013112900000123773,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.75,2.875,64,40,24,psf_rl2_smart1,2,2,1,2.0,50000,True,0.0009719999998196727,True,1.0,bfs_from_max_degree,1.0,success,0.010721699998612166,0.010721699998612166,0.010721699998612166,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
diluted_p0.75,2.875,64,40,24,psf_rl2_smart,2,2,1,2.0,50000,True,0.0009767999999894528,True,1.0,bfs_from_max_degree,1.0,success,0.010959300001559313,0.010959300001559313,0.010959300001559313,1.0,36,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
line,1.96875,64,0,64,qiskit_opt2,2,2,1,2.0,50000,True,,,,,,success,0.6598066000005929,0.6598066000005929,0.6598066000005929,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
line,1.96875,64,0,64,qiskit_opt2_smart1,2,2,1,2.0,50000,True,0.007781599999361788,True,1.0,bfs_from_min_degree,2.0,success,0.02101349999975355,0.02101349999975355,0.02101349999975355,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
line,1.96875,64,0,64,qiskit_opt2_smart,2,2,1,2.0,50000,True,0.009478899999521673,True,1.0,bfs_from_min_degree,2.0,success,0.022750999998606858,0.022750999998606858,0.022750999998606858,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
line,1.96875,64,0,64,psf_rl2,2,2,1,2.0,50000,True,,,,,,success,0.6290974999992613,0.6290974999992613,0.6290974999992613,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
line,1.96875,64,0,64,psf_rl2_smart1,2,2,1,2.0,50000,True,0.007612899999003275,True,1.0,bfs_from_min_degree,2.0,success,0.022909299999810173,0.022909299999810173,0.022909299999810173,1.0,96,16,0,Windows-10-10.0.26100-SP0,3.11.9,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",14,spawn,2.5.2,0.18.1,3.6.1,2.4.6,psf_zero_core.cp311-win_amd64.pyd:418304
