part,spare,seed,mode,rep,component,seconds,count
A,8,1,instrumented,3,A0 compile_for_hardware [total],0.07295866700002307,
A,8,1,instrumented,3,"A1c  compile other (to_matrix, compose, loop)",0.0022796889998062397,
A,8,1,instrumented,3,"A1b.4 synthesize other (tolist, verify, checks)",0.0017758770002274105,
A,8,1,instrumented,3,"A5 compile_for_hardware other (pair collection, import)",0.000514796999993905,
A,8,1,instrumented,3,refine_triggered,,16
A,8,1,instrumented,3,cx_cache_hit,,0
A,8,1,instrumented,3,cx_cache_miss,,56
A,8,1,instrumented,4,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.009347941999976683,1
A,8,1,instrumented,4,A1b.1 core decompose (Rust),0.0006751020000592689,56
A,8,1,instrumented,4,A1b.2 polish (check + Gauss-Newton),0.013251146000129665,56
A,8,1,instrumented,4,A1b.3a cx core lookup/build,0.01769965700003695,56
A,8,1,instrumented,4,A1b.3 build circuit (incl. CX core),0.023887896000189812,56
A,8,1,instrumented,4,A1b  synthesize [all blocks],0.039518507999900976,56
A,8,1,instrumented,4,A1 psf.compile [total],0.05090965699997696,1
A,8,1,instrumented,4,A2a  matching check (networkx),0.0021875049999948715,1
A,8,1,instrumented,4,A2b  orderings,0.00022532799999908093,1
A,8,1,instrumented,4,A2c  relabel graph,3.728100000444101e-05,1
A,8,1,instrumented,4,A2d  vf2_mapping (rustworkx),0.0001213600000369297,1
A,8,1,instrumented,4,A2 layout search [total],0.0026750320000132888,1
A,8,1,instrumented,4,A3 layout map -> list,9.116999990510521e-06,1
A,8,1,instrumented,4,A4 qiskit transpile L1 [total],0.01414622100003271,1
A,8,1,instrumented,4,A0 compile_for_hardware [total],0.06822050699997817,
A,8,1,instrumented,4,"A1c  compile other (to_matrix, compose, loop)",0.002043207000099301,
A,8,1,instrumented,4,"A1b.4 synthesize other (tolist, verify, checks)",0.0017043639995222293,
A,8,1,instrumented,4,"A5 compile_for_hardware other (pair collection, import)",0.00048047999996470026,
A,8,1,instrumented,4,refine_triggered,,16
A,8,1,instrumented,4,cx_cache_hit,,0
A,8,1,instrumented,4,cx_cache_miss,,56
A,8,2,plain,0,total,0.06770763299999771,1
A,8,2,plain,1,total,0.0652425960000187,1
A,8,2,plain,2,total,0.0637732650000089,1
A,8,2,plain,3,total,0.06385017100001278,1
A,8,2,plain,4,total,0.06636080499998798,1
A,8,2,instrumented,0,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.008531990999983918,1
A,8,2,instrumented,0,A1b.1 core decompose (Rust),0.0006832240000562706,56
A,8,2,instrumented,0,A1b.2 polish (check + Gauss-Newton),0.011612956000135455,56
A,8,2,instrumented,0,A1b.3a cx core lookup/build,0.01840861800019411,56
A,8,2,instrumented,0,A1b.3 build circuit (incl. CX core),0.02464049499991461,56
A,8,2,instrumented,0,A1b  synthesize [all blocks],0.038307241000040904,56
A,8,2,instrumented,0,A1 psf.compile [total],0.048866285000030985,1
A,8,2,instrumented,0,A2a  matching check (networkx),0.0021880970000438538,1
A,8,2,instrumented,0,A2b  orderings,0.00022066899998662848,1
A,8,2,instrumented,0,A2c  relabel graph,3.68599999660546e-05,1
A,8,2,instrumented,0,A2d  vf2_mapping (rustworkx),0.00012091900003952105,1
A,8,2,instrumented,0,A2 layout search [total],0.002668689000017821,1
A,8,2,instrumented,0,A3 layout map -> list,8.886999978585663e-06,1
A,8,2,instrumented,0,A4 qiskit transpile L1 [total],0.01522218600001679,1
A,8,2,instrumented,0,A0 compile_for_hardware [total],0.06718984300005104,
A,8,2,instrumented,0,"A1c  compile other (to_matrix, compose, loop)",0.0020270530000061626,
A,8,2,instrumented,0,"A1b.4 synthesize other (tolist, verify, checks)",0.0013705659999345698,
A,8,2,instrumented,0,"A5 compile_for_hardware other (pair collection, import)",0.0004237960000068597,
A,8,2,instrumented,0,refine_triggered,,12
A,8,2,instrumented,0,cx_cache_hit,,0
A,8,2,instrumented,0,cx_cache_miss,,56
A,8,2,instrumented,1,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.008532327000011719,1
A,8,2,instrumented,1,A1b.1 core decompose (Rust),0.0006646720001981521,56
A,8,2,instrumented,1,A1b.2 polish (check + Gauss-Newton),0.011297316999844043,56
A,8,2,instrumented,1,A1b.3a cx core lookup/build,0.017549594000058732,56
A,8,2,instrumented,1,A1b.3 build circuit (incl. CX core),0.023872732000199903,56
A,8,2,instrumented,1,A1b  synthesize [all blocks],0.037313207000238435,56
A,8,2,instrumented,1,A1 psf.compile [total],0.047817312000006496,1
A,8,2,instrumented,1,A2a  matching check (networkx),0.002129956000032962,1
A,8,2,instrumented,1,A2b  orderings,0.00022275300000274,1
A,8,2,instrumented,1,A2c  relabel graph,3.7551999980678374e-05,1
A,8,2,instrumented,1,A2d  vf2_mapping (rustworkx),0.00011952700003803329,1
A,8,2,instrumented,1,A2 layout search [total],0.0026254470000139918,1
A,8,2,instrumented,1,A3 layout map -> list,9.408000039456965e-06,1
A,8,2,instrumented,1,A4 qiskit transpile L1 [total],0.013834409000025971,1
A,8,2,instrumented,1,A0 compile_for_hardware [total],0.06472598100003779,
A,8,2,instrumented,1,"A1c  compile other (to_matrix, compose, loop)",0.001971777999756341,
A,8,2,instrumented,1,"A1b.4 synthesize other (tolist, verify, checks)",0.0014784859999963373,
A,8,2,instrumented,1,"A5 compile_for_hardware other (pair collection, import)",0.00043940499995187565,
A,8,2,instrumented,1,refine_triggered,,12
A,8,2,instrumented,1,cx_cache_hit,,0
A,8,2,instrumented,1,cx_cache_miss,,56
A,8,2,instrumented,2,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.008238118999997823,1
A,8,2,instrumented,2,A1b.1 core decompose (Rust),0.0006681519998323893,56
A,8,2,instrumented,2,A1b.2 polish (check + Gauss-Newton),0.011235272000078567,56
A,8,2,instrumented,2,A1b.3a cx core lookup/build,0.018098619000227245,56
A,8,2,instrumented,2,A1b.3 build circuit (incl. CX core),0.024389229000121304,56
A,8,2,instrumented,2,A1b  synthesize [all blocks],0.03771512899993468,56
A,8,2,instrumented,2,A1 psf.compile [total],0.04800689199998942,1
A,8,2,instrumented,2,A2a  matching check (networkx),0.002205008000032649,1
A,8,2,instrumented,2,A2b  orderings,0.00022961700000223573,1
A,8,2,instrumented,2,A2c  relabel graph,3.7540999983320944e-05,1
A,8,2,instrumented,2,A2d  vf2_mapping (rustworkx),0.00012068899997075277,1
A,8,2,instrumented,2,A2 layout search [total],0.002698737000002893,1
A,8,2,instrumented,2,A3 layout map -> list,9.02699997595846e-06,1
A,8,2,instrumented,2,A4 qiskit transpile L1 [total],0.01463319300000876,1
A,8,2,instrumented,2,A0 compile_for_hardware [total],0.06578779400001622,
A,8,2,instrumented,2,"A1c  compile other (to_matrix, compose, loop)",0.00205364400005692,
A,8,2,instrumented,2,"A1b.4 synthesize other (tolist, verify, checks)",0.0014224759999024172,
A,8,2,instrumented,2,"A5 compile_for_hardware other (pair collection, import)",0.000439945000039188,
A,8,2,instrumented,2,refine_triggered,,12
A,8,2,instrumented,2,cx_cache_hit,,0
A,8,2,instrumented,2,cx_cache_miss,,56
A,8,2,instrumented,3,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.008254729999976007,1
A,8,2,instrumented,3,A1b.1 core decompose (Rust),0.0006635339997274059,56
A,8,2,instrumented,3,A1b.2 polish (check + Gauss-Newton),0.011308297000198309,56
A,8,2,instrumented,3,A1b.3a cx core lookup/build,0.01720762299976286,56
A,8,2,instrumented,3,A1b.3 build circuit (incl. CX core),0.02358510699997396,56
A,8,2,instrumented,3,A1b  synthesize [all blocks],0.03694190999988223,56
A,8,2,instrumented,3,A1 psf.compile [total],0.04717399399999067,1
A,8,2,instrumented,3,A2a  matching check (networkx),0.0021229729999845404,1
A,8,2,instrumented,3,A2b  orderings,0.00022234199997228643,1
A,8,2,instrumented,3,A2c  relabel graph,3.6879999981920264e-05,1
A,8,2,instrumented,3,A2d  vf2_mapping (rustworkx),0.00011600099998076985,1
A,8,2,instrumented,3,A2 layout search [total],0.002600298999993811,1
A,8,2,instrumented,3,A3 layout map -> list,9.718000001157634e-06,1
A,8,2,instrumented,3,A4 qiskit transpile L1 [total],0.015241967999997996,1
A,8,2,instrumented,3,A0 compile_for_hardware [total],0.06548441199998933,
A,8,2,instrumented,3,"A1c  compile other (to_matrix, compose, loop)",0.0019773540001324363,
A,8,2,instrumented,3,"A1b.4 synthesize other (tolist, verify, checks)",0.0013849719999825538,
A,8,2,instrumented,3,"A5 compile_for_hardware other (pair collection, import)",0.000458433000005698,
A,8,2,instrumented,3,refine_triggered,,12
A,8,2,instrumented,3,cx_cache_hit,,0
A,8,2,instrumented,3,cx_cache_miss,,56
A,8,2,instrumented,4,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.009363797999981216,1
A,8,2,instrumented,4,A1b.1 core decompose (Rust),0.0006941499997878964,56
A,8,2,instrumented,4,A1b.2 polish (check + Gauss-Newton),0.011366659999850981,56
A,8,2,instrumented,4,A1b.3a cx core lookup/build,0.018129585999986375,56
A,8,2,instrumented,4,A1b.3 build circuit (incl. CX core),0.024530321000270305,56
A,8,2,instrumented,4,A1b  synthesize [all blocks],0.038049723999961316,56
A,8,2,instrumented,4,A1 psf.compile [total],0.049400128999991466,1
A,8,2,instrumented,4,A2a  matching check (networkx),0.002142429999992146,1
A,8,2,instrumented,4,A2b  orderings,0.0002443449999987024,1
A,8,2,instrumented,4,A2c  relabel graph,3.692100000307619e-05,1
A,8,2,instrumented,4,A2d  vf2_mapping (rustworkx),0.0001203790000090521,1
A,8,2,instrumented,4,A2 layout search [total],0.0026427810000200225,1
A,8,2,instrumented,4,A3 layout map -> list,8.847000003697758e-06,1
A,8,2,instrumented,4,A4 qiskit transpile L1 [total],0.01553997299998855,1
A,8,2,instrumented,4,A0 compile_for_hardware [total],0.06802537300001177,
A,8,2,instrumented,4,"A1c  compile other (to_matrix, compose, loop)",0.0019866070000489344,
A,8,2,instrumented,4,"A1b.4 synthesize other (tolist, verify, checks)",0.001458593000052133,
A,8,2,instrumented,4,"A5 compile_for_hardware other (pair collection, import)",0.0004336430000080327,
A,8,2,instrumented,4,refine_triggered,,12
A,8,2,instrumented,4,cx_cache_hit,,0
A,8,2,instrumented,4,cx_cache_miss,,56
A,8,3,plain,0,total,0.06852587500003438,1
A,8,3,plain,1,total,0.0698782739999615,1
A,8,3,plain,2,total,0.06717916099995591,1
A,8,3,plain,3,total,0.0669453269999849,1
A,8,3,plain,4,total,0.06556161899999324,1
A,8,3,instrumented,0,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.008041466999998192,1
A,8,3,instrumented,0,A1b.1 core decompose (Rust),0.0006707480000613941,56
A,8,3,instrumented,0,A1b.2 polish (check + Gauss-Newton),0.013567828999782705,56
A,8,3,instrumented,0,A1b.3a cx core lookup/build,0.017461062999984733,56
A,8,3,instrumented,0,A1b.3 build circuit (incl. CX core),0.023516119999953844,56
A,8,3,instrumented,0,A1b  synthesize [all blocks],0.03950801900015222,56
A,8,3,instrumented,0,A1 psf.compile [total],0.049455295000029764,1
A,8,3,instrumented,0,A2a  matching check (networkx),0.002166655999985778,1
A,8,3,instrumented,0,A2b  orderings,0.00022588899997799672,1
A,8,3,instrumented,0,A2c  relabel graph,3.602900000032605e-05,1
A,8,3,instrumented,0,A2d  vf2_mapping (rustworkx),0.00011843400000088877,1
A,8,3,instrumented,0,A2 layout search [total],0.0026670059999673867,1
A,8,3,instrumented,0,A3 layout map -> list,9.158000011666445e-06,1
A,8,3,instrumented,0,A4 qiskit transpile L1 [total],0.013932676000024458,1
A,8,3,instrumented,0,A0 compile_for_hardware [total],0.06648063599999432,
A,8,3,instrumented,0,"A1c  compile other (to_matrix, compose, loop)",0.0019058089998793548,
A,8,3,instrumented,0,"A1b.4 synthesize other (tolist, verify, checks)",0.0017533220003542738,
A,8,3,instrumented,0,"A5 compile_for_hardware other (pair collection, import)",0.0004165009999610447,
A,8,3,instrumented,0,refine_triggered,,17
A,8,3,instrumented,0,cx_cache_hit,,0
A,8,3,instrumented,0,cx_cache_miss,,56
A,8,3,instrumented,1,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.0075085019999505676,1
A,8,3,instrumented,1,A1b.1 core decompose (Rust),0.000682957999856626,56
A,8,3,instrumented,1,A1b.2 polish (check + Gauss-Newton),0.013674525999874731,56
A,8,3,instrumented,1,A1b.3a cx core lookup/build,0.01790689200026918,56
A,8,3,instrumented,1,A1b.3 build circuit (incl. CX core),0.024302045000297312,56
A,8,3,instrumented,1,A1b  synthesize [all blocks],0.040424140999789415,56
A,8,3,instrumented,1,A1 psf.compile [total],0.04991048899995576,1
A,8,3,instrumented,1,A2a  matching check (networkx),0.002150825999990502,1
A,8,3,instrumented,1,A2b  orderings,0.00022569899999780318,1
A,8,3,instrumented,1,A2c  relabel graph,3.7571999996544037e-05,1
A,8,3,instrumented,1,A2d  vf2_mapping (rustworkx),0.00011442800001759679,1
A,8,3,instrumented,1,A2 layout search [total],0.0026304659999709656,1
A,8,3,instrumented,1,A3 layout map -> list,8.85699995478717e-06,1
A,8,3,instrumented,1,A4 qiskit transpile L1 [total],0.015256380000039371,1
A,8,3,instrumented,1,A0 compile_for_hardware [total],0.06825464400003511,
A,8,3,instrumented,1,"A1c  compile other (to_matrix, compose, loop)",0.001977846000215777,
A,8,3,instrumented,1,"A1b.4 synthesize other (tolist, verify, checks)",0.0017646119997607457,
A,8,3,instrumented,1,"A5 compile_for_hardware other (pair collection, import)",0.00044845200011423003,
A,8,3,instrumented,1,refine_triggered,,17
A,8,3,instrumented,1,cx_cache_hit,,0
A,8,3,instrumented,1,cx_cache_miss,,56
A,8,3,instrumented,2,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.008434176999969623,1
A,8,3,instrumented,2,A1b.1 core decompose (Rust),0.000697546000139937,56
A,8,3,instrumented,2,A1b.2 polish (check + Gauss-Newton),0.014120167999863042,56
A,8,3,instrumented,2,A1b.3a cx core lookup/build,0.018613991000108854,56
A,8,3,instrumented,2,A1b.3 build circuit (incl. CX core),0.024853665999614805,56
A,8,3,instrumented,2,A1b  synthesize [all blocks],0.0414448110000194,56
A,8,3,instrumented,2,A1 psf.compile [total],0.051867921999985356,1
A,8,3,instrumented,2,A2a  matching check (networkx),0.00212951499997871,1
A,8,3,instrumented,2,A2b  orderings,0.00024313200003689417,1
A,8,3,instrumented,2,A2c  relabel graph,3.841300002704884e-05,1
A,8,3,instrumented,2,A2d  vf2_mapping (rustworkx),0.00012045900001567134,1
A,8,3,instrumented,2,A2 layout search [total],0.0026314489999776924,1
A,8,3,instrumented,2,A3 layout map -> list,8.666999974593637e-06,1
A,8,3,instrumented,2,A4 qiskit transpile L1 [total],0.014630506000003152,1
A,8,3,instrumented,2,A0 compile_for_hardware [total],0.0698329630000103,
A,8,3,instrumented,2,"A1c  compile other (to_matrix, compose, loop)",0.001988933999996334,
A,8,3,instrumented,2,"A1b.4 synthesize other (tolist, verify, checks)",0.0017734310004016152,
A,8,3,instrumented,2,"A5 compile_for_hardware other (pair collection, import)",0.0006944190000695016,
A,8,3,instrumented,2,refine_triggered,,17
A,8,3,instrumented,2,cx_cache_hit,,0
A,8,3,instrumented,2,cx_cache_miss,,56
A,8,3,instrumented,3,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.007078124999964075,1
A,8,3,instrumented,3,A1b.1 core decompose (Rust),0.000650829999869984,56
A,8,3,instrumented,3,A1b.2 polish (check + Gauss-Newton),0.013371189999986655,56
A,8,3,instrumented,3,A1b.3a cx core lookup/build,0.017235020999976314,56
A,8,3,instrumented,3,A1b.3 build circuit (incl. CX core),0.023343017000001964,56
A,8,3,instrumented,3,A1b  synthesize [all blocks],0.039045157999623825,56
A,8,3,instrumented,3,A1 psf.compile [total],0.048056877000021814,1
A,8,3,instrumented,3,A2a  matching check (networkx),0.002172997000002397,1
A,8,3,instrumented,3,A2b  orderings,0.00022984700001416059,1
A,8,3,instrumented,3,A2c  relabel graph,3.743100000974664e-05,1
A,8,3,instrumented,3,A2d  vf2_mapping (rustworkx),0.0001173929999822576,1
A,8,3,instrumented,3,A2 layout search [total],0.002662116999999853,1
A,8,3,instrumented,3,A3 layout map -> list,9.878000014396093e-06,1
A,8,3,instrumented,3,A4 qiskit transpile L1 [total],0.01312596399998256,1
A,8,3,instrumented,3,A0 compile_for_hardware [total],0.06434680099999923,
A,8,3,instrumented,3,"A1c  compile other (to_matrix, compose, loop)",0.0019335940004339136,
A,8,3,instrumented,3,"A1b.4 synthesize other (tolist, verify, checks)",0.0016801209997652222,
A,8,3,instrumented,3,"A5 compile_for_hardware other (pair collection, import)",0.0004919649999806097,
A,8,3,instrumented,3,refine_triggered,,17
A,8,3,instrumented,3,cx_cache_hit,,0
A,8,3,instrumented,3,cx_cache_miss,,56
A,8,3,instrumented,4,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.008791540999993686,1
A,8,3,instrumented,4,A1b.1 core decompose (Rust),0.0007384479997085691,56
A,8,3,instrumented,4,A1b.2 polish (check + Gauss-Newton),0.013794353000037063,56
A,8,3,instrumented,4,A1b.3a cx core lookup/build,0.01789209999992636,56
A,8,3,instrumented,4,A1b.3 build circuit (incl. CX core),0.02406216899987612,56
A,8,3,instrumented,4,A1b  synthesize [all blocks],0.0403205069999899,56
A,8,3,instrumented,4,A1 psf.compile [total],0.05111286200002496,1
A,8,3,instrumented,4,A2a  matching check (networkx),0.002103426000019226,1
A,8,3,instrumented,4,A2b  orderings,0.000224716999980501,1
A,8,3,instrumented,4,A2c  relabel graph,3.6618999956772313e-05,1
A,8,3,instrumented,4,A2d  vf2_mapping (rustworkx),0.000118584999995619,1
A,8,3,instrumented,4,A2 layout search [total],0.0025835280000023886,1
A,8,3,instrumented,4,A3 layout map -> list,9.337999983927148e-06,1
A,8,3,instrumented,4,A4 qiskit transpile L1 [total],0.015060559000005469,1
A,8,3,instrumented,4,A0 compile_for_hardware [total],0.06917583500001001,
A,8,3,instrumented,4,"A1c  compile other (to_matrix, compose, loop)",0.0020008140000413732,
A,8,3,instrumented,4,"A1b.4 synthesize other (tolist, verify, checks)",0.0017255370003681492,
A,8,3,instrumented,4,"A5 compile_for_hardware other (pair collection, import)",0.00040954799999326497,
A,8,3,instrumented,4,refine_triggered,,17
A,8,3,instrumented,4,cx_cache_hit,,0
A,8,3,instrumented,4,cx_cache_miss,,56
A,8,4,plain,0,total,0.067564673999982,1
A,8,4,plain,1,total,0.07056834499996967,1
A,8,4,plain,2,total,0.06611670799998137,1
A,8,4,plain,3,total,0.06910929800000076,1
A,8,4,plain,4,total,0.0663823890000117,1
A,8,4,instrumented,0,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.00858564899999692,1
A,8,4,instrumented,0,A1b.1 core decompose (Rust),0.0006889779995162826,56
A,8,4,instrumented,0,A1b.2 polish (check + Gauss-Newton),0.014849111000216908,56
A,8,4,instrumented,0,A1b.3a cx core lookup/build,0.01801980199996933,56
A,8,4,instrumented,0,A1b.3 build circuit (incl. CX core),0.024114278000070044,56
A,8,4,instrumented,0,A1b  synthesize [all blocks],0.041539198999828386,56
A,8,4,instrumented,0,A1 psf.compile [total],0.05215612400002101,1
A,8,4,instrumented,0,A2a  matching check (networkx),0.0021009609999964596,1
A,8,4,instrumented,0,A2b  orderings,0.00024015599996118908,1
A,8,4,instrumented,0,A2c  relabel graph,3.769199997805117e-05,1
A,8,4,instrumented,0,A2d  vf2_mapping (rustworkx),0.00013206099998797072,1
A,8,4,instrumented,0,A2 layout search [total],0.002632770999980494,1
A,8,4,instrumented,0,A3 layout map -> list,9.337999983927148e-06,1
A,8,4,instrumented,0,A4 qiskit transpile L1 [total],0.015096276000008402,1
A,8,4,instrumented,0,A0 compile_for_hardware [total],0.07031293300002517,
A,8,4,instrumented,0,"A1c  compile other (to_matrix, compose, loop)",0.002031276000195703,
A,8,4,instrumented,0,"A1b.4 synthesize other (tolist, verify, checks)",0.0018868320000251515,
A,8,4,instrumented,0,"A5 compile_for_hardware other (pair collection, import)",0.0004184240000313366,
A,8,4,instrumented,0,refine_triggered,,19
A,8,4,instrumented,0,cx_cache_hit,,0
A,8,4,instrumented,0,cx_cache_miss,,56
A,8,4,instrumented,1,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.007962150000025758,1
A,8,4,instrumented,1,A1b.1 core decompose (Rust),0.0006699789997810512,56
A,8,4,instrumented,1,A1b.2 polish (check + Gauss-Newton),0.014433693000057701,56
A,8,4,instrumented,1,A1b.3a cx core lookup/build,0.01754406200006997,56
A,8,4,instrumented,1,A1b.3 build circuit (incl. CX core),0.023622366999859423,56
A,8,4,instrumented,1,A1b  synthesize [all blocks],0.04061795299980986,56
A,8,4,instrumented,1,A1 psf.compile [total],0.05060592000000952,1
A,8,4,instrumented,1,A2a  matching check (networkx),0.002139314000032755,1
A,8,4,instrumented,1,A2b  orderings,0.0002456770000094366,1
A,8,4,instrumented,1,A2c  relabel graph,3.684000000703236e-05,1
A,8,4,instrumented,1,A2d  vf2_mapping (rustworkx),0.00012134100001048864,1
A,8,4,instrumented,1,A2 layout search [total],0.0026461069999754727,1
A,8,4,instrumented,1,A3 layout map -> list,9.327000043413136e-06,1
A,8,4,instrumented,1,A4 qiskit transpile L1 [total],0.013047634000031394,1
A,8,4,instrumented,1,A0 compile_for_hardware [total],0.06673737200003416,
A,8,4,instrumented,1,"A1c  compile other (to_matrix, compose, loop)",0.0020258170001739018,
A,8,4,instrumented,1,"A1b.4 synthesize other (tolist, verify, checks)",0.001891914000111683,
A,8,4,instrumented,1,"A5 compile_for_hardware other (pair collection, import)",0.0004283839999743577,
A,8,4,instrumented,1,refine_triggered,,19
A,8,4,instrumented,1,cx_cache_hit,,0
A,8,4,instrumented,1,cx_cache_miss,,56
A,8,4,instrumented,2,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.009467851000010796,1
A,8,4,instrumented,2,A1b.1 core decompose (Rust),0.0006940119999967465,56
A,8,4,instrumented,2,A1b.2 polish (check + Gauss-Newton),0.014582741000026544,56
A,8,4,instrumented,2,A1b.3a cx core lookup/build,0.018448344000034922,56
A,8,4,instrumented,2,A1b.3 build circuit (incl. CX core),0.024723566000034225,56
A,8,4,instrumented,2,A1b  synthesize [all blocks],0.04183233399999153,56
A,8,4,instrumented,2,A1 psf.compile [total],0.053343756999993275,1
A,8,4,instrumented,2,A2a  matching check (networkx),0.002176996000002873,1
A,8,4,instrumented,2,A2b  orderings,0.0002244359999963308,1
A,8,4,instrumented,2,A2c  relabel graph,3.7962000021707354e-05,1
A,8,4,instrumented,2,A2d  vf2_mapping (rustworkx),0.00012265300000535717,1
A,8,4,instrumented,2,A2 layout search [total],0.0026641610000410765,1
A,8,4,instrumented,2,A3 layout map -> list,9.10699998257769e-06,1
A,8,4,instrumented,2,A4 qiskit transpile L1 [total],0.015298369999982242,1
A,8,4,instrumented,2,A0 compile_for_hardware [total],0.07184176399999842,
A,8,4,instrumented,2,"A1c  compile other (to_matrix, compose, loop)",0.002043571999990945,
A,8,4,instrumented,2,"A1b.4 synthesize other (tolist, verify, checks)",0.0018320149999340174,
A,8,4,instrumented,2,"A5 compile_for_hardware other (pair collection, import)",0.0005263689999992494,
A,8,4,instrumented,2,refine_triggered,,19
A,8,4,instrumented,2,cx_cache_hit,,0
A,8,4,instrumented,2,cx_cache_miss,,56
A,8,4,instrumented,3,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.008191635000002861,1
A,8,4,instrumented,3,A1b.1 core decompose (Rust),0.0006949390002546352,56
A,8,4,instrumented,3,A1b.2 polish (check + Gauss-Newton),0.014808229999857758,56
A,8,4,instrumented,3,A1b.3a cx core lookup/build,0.01851426499979425,56
A,8,4,instrumented,3,A1b.3 build circuit (incl. CX core),0.025076998999963962,56
A,8,4,instrumented,3,A1b  synthesize [all blocks],0.04260106899988614,56
A,8,4,instrumented,3,A1 psf.compile [total],0.052894567999999254,1
A,8,4,instrumented,3,A2a  matching check (networkx),0.0021489520000272933,1
A,8,4,instrumented,3,A2b  orderings,0.00022328400001470072,1
A,8,4,instrumented,3,A2c  relabel graph,3.7301000020306674e-05,1
A,8,4,instrumented,3,A2d  vf2_mapping (rustworkx),0.00011919700000362354,1
A,8,4,instrumented,3,A2 layout search [total],0.0026295750000144835,1
A,8,4,instrumented,3,A3 layout map -> list,9.377999958815053e-06,1
A,8,4,instrumented,3,A4 qiskit transpile L1 [total],0.014090797000051225,1
A,8,4,instrumented,3,A0 compile_for_hardware [total],0.07006969299999355,
A,8,4,instrumented,3,"A1c  compile other (to_matrix, compose, loop)",0.002101864000110254,
A,8,4,instrumented,3,"A1b.4 synthesize other (tolist, verify, checks)",0.0020209009998097827,
A,8,4,instrumented,3,"A5 compile_for_hardware other (pair collection, import)",0.00044537499996977203,
A,8,4,instrumented,3,refine_triggered,,19
A,8,4,instrumented,3,cx_cache_hit,,0
A,8,4,instrumented,3,cx_cache_miss,,56
A,8,4,instrumented,4,A1a  consolidate (Collect2qBlocks+ConsolidateBlocks),0.008631446000038068,1
A,8,4,instrumented,4,A1b.1 core decompose (Rust),0.0006724450000774596,56
A,8,4,instrumented,4,A1b.2 polish (check + Gauss-Newton),0.014987159000270367,56
A,8,4,instrumented,4,A1b.3a cx core lookup/build,0.018045168999890393,56
A,8,4,instrumented,4,A1b.3 build circuit (incl. CX core),0.02429759799997555,56
A,8,4,instrumented,4,A1b  synthesize [all blocks],0.04193093100002443,56
A,8,4,instrumented,4,A1 psf.compile [total],0.052565521000019544,1
A,8,4,instrumented,4,A2a  matching check (networkx),0.00217731600002935,1
A,8,4,instrumented,4,A2b  orderings,0.00022986699997318283,1
A,8,4,instrumented,4,A2c  relabel graph,3.650999997262261e-05,1
A,8,4,instrumented,4,A2d  vf2_mapping (rustworkx),0.00012099999997872146,1
A,8,4,instrumented,4,A2 layout search [total],0.002685661999976219,1
A,8,4,instrumented,4,A3 layout map -> list,9.318000024904904e-06,1
A,8,4,instrumented,4,A4 qiskit transpile L1 [total],0.014932610000016666,1
A,8,4,instrumented,4,A0 compile_for_hardware [total],0.07062091300002749,
A,8,4,instrumented,4,"A1c  compile other (to_matrix, compose, loop)",0.0020031439999570466,
A,8,4,instrumented,4,"A1b.4 synthesize other (tolist, verify, checks)",0.001973728999701052,
A,8,4,instrumented,4,"A5 compile_for_hardware other (pair collection, import)",0.00042780199999015167,
A,8,4,instrumented,4,refine_triggered,,19
A,8,4,instrumented,4,cx_cache_hit,,0
A,8,4,instrumented,4,cx_cache_miss,,56
B,,,networkx max_weight_matching (current),0,matching,0.002044829999988451,60
B,,,networkx max_weight_matching (current),1,matching,0.0023390430000063134,60
B,,,networkx max_weight_matching (current),2,matching,0.0019290540000156398,60
B,,,networkx max_weight_matching (current),3,matching,0.0019045980000100826,60
B,,,networkx max_weight_matching (current),4,matching,0.0020185850000302707,60
B,,,rustworkx max_weight_matching,0,matching,0.0002968840000221462,60
B,,,rustworkx max_weight_matching,1,matching,0.0002112810000198806,60
B,,,rustworkx max_weight_matching,2,matching,0.00020725299998503033,60
B,,,rustworkx max_weight_matching,3,matching,0.00017955099997379875,60
B,,,rustworkx max_weight_matching,4,matching,0.00017498300002216638,60
B,,,networkx hopcroft_karp (bipartite only),0,matching,0.0012326019999591153,60
B,,,networkx hopcroft_karp (bipartite only),1,matching,0.0003717570000389969,60
B,,,networkx hopcroft_karp (bipartite only),2,matching,0.00041175199999088363,60
B,,,networkx hopcroft_karp (bipartite only),3,matching,0.0003369799999859424,60
B,,,networkx hopcroft_karp (bipartite only),4,matching,0.0003062320000140062,60
C,0,0,qiskit_L3,0,total,12.961676374000035,180
