condition,seed,iteration,loss
noisy,2,118,0.000961040377847917
noisy,2,119,0.0009606019425578026
noisy,2,120,0.0009601709123530731
noisy,2,121,0.000959746323704962
noisy,2,122,0.0009593278859999227
noisy,2,123,0.0009589155943558395
noisy,2,124,0.0009585093951757476
noisy,2,125,0.0009581089815204158
noisy,2,126,0.0009577137436963217
noisy,2,127,0.0009573228508709131
noisy,2,128,0.0009569354064369446
noisy,2,129,0.0009565506102124523
noisy,2,130,0.0009561678729360675
noisy,2,131,0.0009557868549550057
noisy,2,132,0.0009554074306467019
noisy,2,133,0.0009550296031718283
noisy,2,134,0.0009546534047716736
noisy,2,135,0.0009542788152348211
noisy,2,136,0.0009539057189389149
noisy,2,137,0.0009535339049164769
noisy,2,138,0.0009531631005359536
noisy,2,139,0.0009527930215149036
noisy,2,140,0.0009524234201735911
noisy,2,141,0.0009520541186644632
noisy,2,142,0.000951685021463123
noisy,2,143,0.0009513161086406472
noisy,2,144,0.0009509474162155967
noisy,2,145,0.0009505790114615249
noisy,2,146,0.0009502109699434569
noisy,2,147,0.0009498433584919216
noisy,2,148,0.0009494762255986124
noisy,2,149,0.0009491095986841405
noisy,2,150,0.0009487434866310282
noisy,2,151,0.0009483778856862455
noisy,2,152,0.0009480127869388478
noisy,2,153,0.0009476481837581229
noisy,2,154,0.0009472840777541587
noisy,2,155,0.0009469204820879372
noisy,2,156,0.0009465574214594255
noisy,2,157,0.0009461949288592726
noisy,2,158,0.0009458330400437885
noisy,2,159,0.0009454717873882141
noisy,2,160,0.0009451111950030751
noisy,2,161,0.0009447512766193854
noisy,2,162,0.0009443920368460943
noisy,2,163,0.0009440334752841199
noisy,2,164,0.0009436755920423701
noisy,2,165,0.0009433183927873413
noisy,2,166,0.0009429618916973074
noisy,2,167,0.0009426061114879588
noisy,2,168,0.000942251080704569
noisy,2,169,0.0009418968293682246
noisy,2,170,0.0009415433845095461
noisy,2,171,0.0009411907670055952
noisy,2,172,0.0009408389905534947
noisy,2,173,0.000940488062815065
noisy,2,174,0.0009401379880602657
noisy,2,175,0.0009397887702488419
noisy,2,176,0.000939440415515199
noisy,2,177,0.0009390929333905967
noisy,2,178,0.0009387463366232461
noisy,2,179,0.0009384006399398724
noisy,2,180,0.0009380558583703975
noisy,2,181,0.0009377120057712262
noisy,2,182,0.0009373690939800722
noisy,2,183,0.000937027132734204
noisy,2,184,0.0009366861301996924
noisy,2,185,0.0009363460937984539
noisy,2,186,0.0009360070309994411
noisy,2,187,0.0009356689498365485
noisy,2,188,0.0009353318590711248
noisy,2,189,0.0009349957680506514
noisy,2,190,0.0009346606863973341
noisy,2,191,0.0009343266236723974
noisy,2,192,0.0009339935891210759
noisy,2,193,0.0009336615915444461
noisy,2,194,0.0009333306392899178
noisy,2,195,0.0009330007403227869
noisy,2,196,0.0009326719023341667
noisy,2,197,0.0009323441328507927
noisy,2,198,0.0009320174393243916
noisy,2,199,0.0009316918291901461
noisy,3,0,0.6521489251488384
noisy,3,1,0.4578381963882186
noisy,3,2,0.30081530646726173
noisy,3,3,0.17831950822527326
noisy,3,4,0.0922139364574342
noisy,3,5,0.043986745149759934
noisy,3,6,0.022757749821543213
noisy,3,7,0.01582658834997626
noisy,3,8,0.015596927058889582
noisy,3,9,0.01866944782254429
noisy,3,10,0.023221989955086654
noisy,3,11,0.027829523219316615
noisy,3,12,0.03118746425811156
noisy,3,13,0.03232339886784186
noisy,3,14,0.031187294731582313
noisy,3,15,0.028546531002900687
noisy,3,16,0.025314184902149935
noisy,3,17,0.0221132179288533
noisy,3,18,0.019243109875851424
noisy,3,19,0.01683496250719079
noisy,3,20,0.014960755351840806
noisy,3,21,0.013640035929613813
noisy,3,22,0.012802907915456109
noisy,3,23,0.012265725757831381
noisy,3,24,0.011764661341379356
noisy,3,25,0.01106588643774778
noisy,3,26,0.010084720271386825
noisy,3,27,0.008905906480558107
noisy,3,28,0.007695054606020521
noisy,3,29,0.00659290900172914
noisy,3,30,0.005667780035919797
noisy,3,31,0.004926861537988126
noisy,3,32,0.00434806224206681
noisy,3,33,0.0039038673273032584
noisy,3,34,0.0035712932369268684
noisy,3,35,0.0033330611025287004
noisy,3,36,0.003175312248833044
noisy,3,37,0.00308445007637005
noisy,3,38,0.003044224697773458
noisy,3,39,0.0030341853508902665
noisy,3,40,0.0030307865704623915
noisy,3,41,0.003011544722386518
noisy,3,42,0.0029606625862706234
noisy,3,43,0.002873001852387381
noisy,3,44,0.0027539720848373233
noisy,3,45,0.002615575530428096
noisy,3,46,0.0024711427330866313
noisy,3,47,0.0023314104245123783
noisy,3,48,0.0022030354611072976
noisy,3,49,0.0020890674763394974
noisy,3,50,0.001990277945148743
noisy,3,51,0.0019064339850890849
noisy,3,52,0.0018370803883904462
noisy,3,53,0.001781788346795375
noisy,3,54,0.0017400372080441785
noisy,3,55,0.0017109490809933245
noisy,3,56,0.001693063667703096
noisy,3,57,0.001684276414155719
noisy,3,58,0.0016819909525808358
noisy,3,59,0.0016834603216885503
noisy,3,60,0.0016862173367778884
noisy,3,61,0.0016884479087300045
noisy,3,62,0.0016891732818733914
noisy,3,63,0.0016881839812620267
noisy,3,64,0.0016857737569604503
noisy,3,65,0.0016823989860516048
noisy,3,66,0.0016784005012967975
noisy,3,67,0.0016738750554428448
noisy,3,68,0.0016687070972980977
noisy,3,69,0.0016627062037975883
noisy,3,70,0.0016557648475421924
noisy,3,71,0.0016479601558546983
noisy,3,72,0.001639561522320978
noisy,3,73,0.0016309533341061044
noisy,3,74,0.0016225175088797653
noisy,3,75,0.0016145308985147512
noisy,3,76,0.001607117760301322
noisy,3,77,0.0016002680393305481
noisy,3,78,0.001593902867957849
noisy,3,79,0.0015879516091067071
noisy,3,80,0.0015824053269595196
noisy,3,81,0.0015773271606067997
noisy,3,82,0.0015728219355944486
noisy,3,83,0.0015689849581161006
noisy,3,84,0.0015658561046300533
noisy,3,85,0.001563399114314578
noisy,3,86,0.0015615121313541018
noisy,3,87,0.001560061240161727
noisy,3,88,0.0015589201532564512
noisy,3,89,0.00155799912898835
noisy,3,90,0.0015572534080127323
noisy,3,91,0.0015566717910848254
noisy,3,92,0.0015562544416524858
noisy,3,93,0.0015559920914107557
noisy,3,94,0.0015558559701419352
noisy,3,95,0.0015558011751485277
noisy,3,96,0.0015557794289479104
noisy,3,97,0.001555753385795838
noisy,3,98,0.0015557051532800797
noisy,3,99,0.0015556356194998354
noisy,3,100,0.0015555561471597326
noisy,3,101,0.0015554776712778942
noisy,3,102,0.0015554027576338157
noisy,3,103,0.0015553239267907409
noisy,3,104,0.00155522802210326
noisy,3,105,0.0015551034954754198
noisy,3,106,0.0015549465213412156
noisy,3,107,0.001554763015527828
noisy,3,108,0.0015545660550324303
noisy,3,109,0.0015543705018701858
noisy,3,110,0.0015541877147384837
noisy,3,111,0.0015540227398716047
noisy,3,112,0.0015538747907389544
noisy,3,113,0.0015537401066238082
noisy,3,114,0.0015536152978795658
noisy,3,115,0.0015534994127395626
noisy,3,116,0.0015533939527847776
noisy,3,117,0.0015533012761768596
noisy,3,118,0.0015532226020961181
noisy,3,119,0.0015531568367986115
noisy,3,120,0.0015531008006542165
noisy,3,121,0.001553050585195763
noisy,3,122,0.0015530031909012322
noisy,3,123,0.0015529575556421406
noisy,3,124,0.0015529145225661172
noisy,3,125,0.0015528759113108848
noisy,3,126,0.0015528432957374956
noisy,3,127,0.0015528171482264042
noisy,3,128,0.001552796712748271
noisy,3,129,0.0015527805290370478
noisy,3,130,0.001552767204343164
noisy,3,131,0.001552755972899407
noisy,3,132,0.00155274678265826
noisy,3,133,0.001552739954285864
noisy,3,134,0.001552735685283347
noisy,3,135,0.0015527337105696996
noisy,3,136,0.0015527332900259207
noisy,3,137,0.0015527334809412095
noisy,3,138,0.00155273349925512
noisy,3,139,0.0015527329548573933
noisy,3,140,0.0015527318517612714
noisy,3,141,0.001552730394302238
noisy,3,142,0.001552728743301022
noisy,3,143,0.0015527268704156987
noisy,3,144,0.0015527245777452816
noisy,3,145,0.0015527216429514613
noisy,3,146,0.0015527179830031553
noisy,3,147,0.0015527137345493877
noisy,3,148,0.001552709211869781
noisy,3,149,0.001552704779075347
noisy,3,150,0.0015527007161527235
noisy,3,151,0.001552697149128571
noisy,3,152,0.0015526940669591729
noisy,3,153,0.0015526913956203133
noisy,3,154,0.0015526890742105337
noisy,3,155,0.001552687089003431
noisy,3,156,0.0015526854562427001
noisy,3,157,0.0015526841781511864
noisy,3,158,0.0015526832090843566
noisy,3,159,0.0015526824560529826
noisy,3,160,0.0015526818118920002
noisy,3,161,0.0015526811982605774
noisy,3,162,0.0015526805917114343
noisy,3,163,0.0015526800191937315
noisy,3,164,0.0015526795290370394
noisy,3,165,0.00155267915678751
noisy,3,166,0.0015526789051541273
noisy,3,167,0.0015526787459334893
noisy,3,168,0.0015526786378096305
noisy,3,169,0.0015526785461560345
noisy,3,170,0.0015526784529807628
noisy,3,171,0.0015526783539092286
noisy,3,172,0.0015526782479369015
noisy,3,173,0.0015526781290865351
noisy,3,174,0.0015526779859046625
noisy,3,175,0.0015526778081722892
noisy,3,176,0.001552677595112292
noisy,3,177,0.001552677358863859
noisy,3,178,0.0015526771207103806
noisy,3,179,0.0015526769024785325
noisy,3,180,0.0015526767183104957
noisy,3,181,0.001552676571179472
noisy,3,182,0.001552676455124391
noisy,3,183,0.001552676360752191
noisy,3,184,0.0015526762802204322
noisy,3,185,0.0015526762091433656
noisy,3,186,0.0015526761453965238
noisy,3,187,0.0015526760867768754
noisy,3,188,0.001552676029738512
noisy,3,189,0.001552675970128312
noisy,3,190,0.0015526759051567552
noisy,3,191,0.0015526758349728499
noisy,3,192,0.0015526757626316123
noisy,3,193,0.0015526756924661266
noisy,3,194,0.001552675627947884
noisy,3,195,0.001552675570338513
noisy,3,196,0.0015526755187732005
noisy,3,197,0.0015526754714403695
noisy,3,198,0.0015526754269191414
noisy,3,199,0.0015526753848388902
noisy,4,0,1.3564303385780594
noisy,4,1,1.152325375022286
noisy,4,2,0.9336861350596274
noisy,4,3,0.7235531778818183
noisy,4,4,0.5317270445312745
noisy,4,5,0.3657870953885474
noisy,4,6,0.23583201056303477
noisy,4,7,0.14487815147472335
noisy,4,8,0.08710641728833975
noisy,4,9,0.052296694527538275
noisy,4,10,0.03178545529949174
noisy,4,11,0.019767027407851592
noisy,4,12,0.012828193108053762
noisy,4,13,0.00912931406858355
noisy,4,14,0.007743263950977913
noisy,4,15,0.008237808926294067
noisy,4,16,0.01038933926659695
noisy,4,17,0.01396351531016373
noisy,4,18,0.018563933241049387
noisy,4,19,0.023576030805422032
noisy,4,20,0.028231496466061334
noisy,4,21,0.031784481796172326
noisy,4,22,0.03372511730364418
noisy,4,23,0.033912712348120454
noisy,4,24,0.03255901987697768
noisy,4,25,0.030093693843746237
noisy,4,26,0.026999904071501768
noisy,4,27,0.023692710753858013
noisy,4,28,0.020465807348576028
noisy,4,29,0.017492265587822874
noisy,4,30,0.014851008184945768
noisy,4,31,0.012558703942757755
noisy,4,32,0.010597750810553617
noisy,4,33,0.008935978583400095
noisy,4,34,0.0075371407534823125
noisy,4,35,0.006365152467344379
noisy,4,36,0.005386185316301851
noisy,4,37,0.004570584698613085
noisy,4,38,0.0038941562925616196
noisy,4,39,0.0033379123933147863
noisy,4,40,0.002886418602736655
noisy,4,41,0.0025258040823473143
noisy,4,42,0.0022424441287232887
noisy,4,43,0.0020226383429383424
noisy,4,44,0.0018530111610610617
noisy,4,45,0.0017211869943110395
noisy,4,46,0.0016164183913725308
noisy,4,47,0.0015300241618998718
noisy,4,48,0.0014555953496902415
noisy,4,49,0.0013889591789914516
noisy,4,50,0.001327911060357539
noisy,4,51,0.0012717617046239292
noisy,4,52,0.0012207879979041223
noisy,4,53,0.0011756950555273774
noisy,4,54,0.0011371799559958232
noisy,4,55,0.0011056455606908893
noisy,4,56,0.0010810676084786123
noisy,4,57,0.00106298713707479
noisy,4,58,0.001050587880877897
noisy,4,59,0.0010428195215133613
noisy,4,60,0.0010385347592748856
noisy,4,61,0.0010366159531488629
noisy,4,62,0.0010360741468398633
noisy,4,63,0.001036110385522462
noisy,4,64,0.0010361369532908735
noisy,4,65,0.0010357638660936429
noisy,4,66,0.001034761972397668
noisy,4,67,0.0010330167514291909
noisy,4,68,0.0010304857957771233
noisy,4,69,0.00102716875088063
noisy,4,70,0.0010230927690577278
noisy,4,71,0.0010183111313281786
noisy,4,72,0.0010129090293351478
noisy,4,73,0.001007009313784504
noisy,4,74,0.0010007722532967527
noisy,4,75,0.0009943862860334045
noisy,4,76,0.0009880502678544217
noisy,4,77,0.0009819506879935108
noisy,4,78,0.0009762389358804413
noisy,4,79,0.0009710136951475658
noisy,4,80,0.0009663121598420979
noisy,4,81,0.0009621115824271348
noisy,4,82,0.0009583403273916987
noisy,4,83,0.0009548956771662165
noisy,4,84,0.0009516644921194798
noisy,4,85,0.0009485426257969798
noisy,4,86,0.000945449693384483
noisy,4,87,0.0009423371503541239
noisy,4,88,0.0009391892873401226
noisy,4,89,0.0009360182689453231
noisy,4,90,0.0009328553883120527
noisy,4,91,0.0009297410876378994
noisy,4,92,0.0009267160190282668
noisy,4,93,0.000923814671918544
noisy,4,94,0.0009210621462794427
noisy,4,95,0.0009184737787133312
noisy,4,96,0.0009160567326182045
noisy,4,97,0.0009138124349564618
noisy,4,98,0.000911738860355809
noisy,4,99,0.0009098320226757993
noisy,4,100,0.0009080864864381968
noisy,4,101,0.0009064951104335059
noisy,4,102,0.0009050484791662722
noisy,4,103,0.0009037345226415435
noisy,4,104,0.0009025386929433426
noisy,4,105,0.000901444825997129
noisy,4,106,0.0009004365583682436
noisy,4,107,0.0008994989738167812
noisy,4,108,0.0008986200749105386
noisy,4,109,0.000897791723214318
noisy,4,110,0.0008970098407790735
noisy,4,111,0.0008962738630024828
noisy,4,112,0.0008955856177435665
noisy,4,113,0.0008949479277106851
noisy,4,114,0.0008943632661535612
noisy,4,115,0.0008938327414881638
noisy,4,116,0.0008933555703567817
noisy,4,117,0.0008929290598601146
noisy,4,118,0.000892548997968086
noisy,4,119,0.00089221027556814
noisy,4,120,0.0008919075463775845
noisy,4,121,0.0008916357663569139
noisy,4,122,0.0008913905231658855
noisy,4,123,0.0008911681434617927
noisy,4,124,0.0008909656283909646
noisy,4,125,0.0008907805007717226
noisy,4,126,0.0008906106477445101
noisy,4,127,0.0008904542169807959
noisy,4,128,0.0008903095863287852
noisy,4,129,0.0008901753908386754
noisy,4,130,0.000890050568826409
noisy,4,131,0.0008899343850138775
noisy,4,132,0.0008898264018942764
noisy,4,133,0.0008897263932125997
noisy,4,134,0.0008896342165632768
noisy,4,135,0.0008895496775411494
noisy,4,136,0.0008894724211898038
noisy,4,137,0.0008894018777879193
noisy,4,138,0.0008893372733146541
noisy,4,139,0.0008892776963595495
noisy,4,140,0.0008892221987499035
noisy,4,141,0.0008891699007421347
noisy,4,142,0.0008891200742033281
noisy,4,143,0.0008890721868734849
noisy,4,144,0.0008890259037084361
noisy,4,145,0.000888981053192701
noisy,4,146,0.0008889375740757626
noisy,4,147,0.000888895459749145
noisy,4,148,0.0008888547139950677
noisy,4,149,0.0008888153251540934
noisy,4,150,0.0008887772585596507
noisy,4,151,0.0008887404617106785
noisy,4,152,0.0008887048744106512
noisy,4,153,0.0008886704370324525
noisy,4,154,0.0008886370931629984
noisy,4,155,0.0008886047865812442
noisy,4,156,0.0008885734553823257
noisy,4,157,0.0008885430271683017
noisy,4,158,0.0008885134184912037
noisy,4,159,0.0008884845397221914
noisy,4,160,0.000888456304188742
noisy,4,161,0.000888428638704743
noisy,4,162,0.0008884014920878877
noisy,4,163,0.000888374838996481
noisy,4,164,0.0008883486780291483
noisy,4,165,0.0008883230248691482
noisy,4,166,0.0008882979026694567
noisy,4,167,0.0008882733324417786
noisy,4,168,0.0008882493258576683
noisy,4,169,0.0008882258818266733
noisy,4,170,0.0008882029869252888
noisy,4,171,0.0008881806186618834
noisy,4,172,0.0008881587499858096
noisy,4,173,0.0008881373534801434
noisy,4,174,0.000888116404181138
noisy,4,175,0.0008880958806917061
noisy,4,176,0.0008880757649020053
noisy,4,177,0.000888056041003531
noisy,4,178,0.0008880366945111736
noisy,4,179,0.0008880177117560298
noisy,4,180,0.0008879990799471099
noisy,4,181,0.0008879807875763731
noisy,4,182,0.0008879628247914151
noisy,4,183,0.0008879451834051021
noisy,4,184,0.0008879278564041858
noisy,4,185,0.0008879108370585503
noisy,4,186,0.0008878941179118572
noisy,4,187,0.0008878776899879275
noisy,4,188,0.0008878615424680108
noisy,4,189,0.0008878456629223923
noisy,4,190,0.0008878300379929333
noisy,4,191,0.0008878146542900652
noisy,4,192,0.0008877994992273381
noisy,4,193,0.000887784561575039
noisy,4,194,0.0008877698316350168
noisy,4,195,0.0008877553010700586
noisy,4,196,0.000887740962518607
noisy,4,197,0.0008877268091610632
noisy,4,198,0.0008877128343740108
noisy,4,199,0.0008876990315451769
