iteration,engine,time_s,depth,cx_count,signature
475,TKET,0.04347880000000259,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
475,PSF-Zero,0.00046989999987090414,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
476,Qiskit_L3,0.00749220000011519,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
476,TKET,0.043333299999858355,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
476,PSF-Zero,0.0005461999999170075,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
477,Qiskit_L3,0.007750800000167146,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
477,TKET,0.04350859999999557,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
477,PSF-Zero,0.0005229000000781525,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
478,Qiskit_L3,0.007810399999925721,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
478,TKET,0.042579000000159795,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
478,PSF-Zero,0.00047930000005180773,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
479,Qiskit_L3,0.007859999999936917,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
479,TKET,0.04414750000000822,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
479,PSF-Zero,0.0005364999999528663,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
480,Qiskit_L3,0.0075098999998317595,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
480,TKET,0.043026499999996304,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
480,PSF-Zero,0.0004940999999689666,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
481,Qiskit_L3,0.007436999999981708,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
481,TKET,0.04260640000006788,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
481,PSF-Zero,0.0004659999999603315,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
482,Qiskit_L3,0.0072647000001779816,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
482,TKET,0.043034499999976106,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
482,PSF-Zero,0.0004942000000482949,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
483,Qiskit_L3,0.007437400000071648,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
483,TKET,0.04243270000006305,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
483,PSF-Zero,0.0004553000001124019,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
484,Qiskit_L3,0.007261199999902601,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
484,TKET,0.042609200000015335,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
484,PSF-Zero,0.00047210000002451125,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
485,Qiskit_L3,0.007518799999843395,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
485,TKET,0.04326930000001994,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
485,PSF-Zero,0.00047010000002956076,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
486,Qiskit_L3,0.007623299999977462,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
486,TKET,0.04273800000009942,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
486,PSF-Zero,0.0004708000001301116,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
487,Qiskit_L3,0.007384099999853788,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
487,TKET,0.04323999999996886,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
487,PSF-Zero,0.00059729999998126,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
488,Qiskit_L3,0.007848200000125871,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
488,TKET,0.04265750000013213,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
488,PSF-Zero,0.00046330000009220385,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
489,Qiskit_L3,0.007676700000047276,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
489,TKET,0.060817600000063976,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
489,PSF-Zero,0.0009468000000651955,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
490,Qiskit_L3,0.009742400000050111,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
490,TKET,0.04531160000010459,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
490,PSF-Zero,0.0005089000001134991,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
491,Qiskit_L3,0.0077653999999256484,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
491,TKET,0.043180899999924804,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
491,PSF-Zero,0.00046540000016648264,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
492,Qiskit_L3,0.0073517000000720145,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
492,TKET,0.0429569000000356,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
492,PSF-Zero,0.0005469000000175583,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
493,Qiskit_L3,0.0083678000000873,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
493,TKET,0.042575000000169894,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
493,PSF-Zero,0.0004692999998496816,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
494,Qiskit_L3,0.007715200000120603,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
494,TKET,0.04250439999987066,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
494,PSF-Zero,0.0004989999999907013,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
495,Qiskit_L3,0.007821600000170292,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
495,TKET,0.04305229999999938,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
495,PSF-Zero,0.0004999000000225351,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
496,Qiskit_L3,0.007579699999951117,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
496,TKET,0.04283739999982572,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
496,PSF-Zero,0.0005317000000104599,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
497,Qiskit_L3,0.007480600000008053,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
497,TKET,0.04283429999986765,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
497,PSF-Zero,0.0004966999999851396,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
498,Qiskit_L3,0.007827399999996487,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
498,TKET,0.04303170000002865,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
498,PSF-Zero,0.000496600000133185,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
499,Qiskit_L3,0.007685199999968972,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
499,TKET,0.04267759999993359,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
499,PSF-Zero,0.0005400000000008731,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
500,Qiskit_L3,0.007905299999947601,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
500,TKET,0.051733100000092236,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
500,PSF-Zero,0.0005833999998685613,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
501,Qiskit_L3,0.007954199999858247,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
501,TKET,0.04541590000008,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
501,PSF-Zero,0.000566400000025169,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
502,Qiskit_L3,0.00776899999982561,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
502,TKET,0.04695290000017849,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
502,PSF-Zero,0.0005848000000696629,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
503,Qiskit_L3,0.008236899999928937,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
503,TKET,0.043085000000019136,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
503,PSF-Zero,0.0005181999999877007,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
504,Qiskit_L3,0.007683099999894694,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
504,TKET,0.04350879999992685,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
504,PSF-Zero,0.0005489000000125088,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
505,Qiskit_L3,0.007701799999949799,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
505,TKET,0.04314129999988836,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
505,PSF-Zero,0.0005564000000504166,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
506,Qiskit_L3,0.007772299999942334,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
506,TKET,0.04313000000001921,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
506,PSF-Zero,0.0005164000001514069,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
507,Qiskit_L3,0.007410400000026129,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
507,TKET,0.04288610000003246,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
507,PSF-Zero,0.0005191999998714891,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
508,Qiskit_L3,0.007403699999940727,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
508,TKET,0.04393079999999827,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
508,PSF-Zero,0.0005211999998664396,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
509,Qiskit_L3,0.00768900000002759,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
509,TKET,0.04578030000016042,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
509,PSF-Zero,0.0005734999999731372,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
510,Qiskit_L3,0.00902570000016567,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
510,TKET,0.04498100000000704,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
510,PSF-Zero,0.0005823999999847729,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
511,Qiskit_L3,0.007846499999914158,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
511,TKET,0.04499889999988227,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
511,PSF-Zero,0.0005921000001762877,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
512,Qiskit_L3,0.007975799999940136,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
512,TKET,0.044337900000073205,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
512,PSF-Zero,0.0005736999999044201,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
513,Qiskit_L3,0.008355199999869,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
513,TKET,0.043963999999959924,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
513,PSF-Zero,0.0005515999998806365,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
514,Qiskit_L3,0.008682500000077198,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
514,TKET,0.04485819999990781,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
514,PSF-Zero,0.000589800000170726,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
515,Qiskit_L3,0.007912300000043615,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
515,TKET,0.04993830000012167,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
515,PSF-Zero,0.0005717999999887979,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
516,Qiskit_L3,0.008846799999901123,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
516,TKET,0.0446161000002121,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
516,PSF-Zero,0.0008110999999644264,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
517,Qiskit_L3,0.008251799999925424,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
517,TKET,0.04484890000003361,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
517,PSF-Zero,0.0005846999999903346,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
518,Qiskit_L3,0.007749500000045373,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
518,TKET,0.050502099999903294,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
518,PSF-Zero,0.0005780999999842606,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
519,Qiskit_L3,0.00875939999991715,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
519,TKET,0.04469650000010006,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
519,PSF-Zero,0.0005826000001434295,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
520,Qiskit_L3,0.007863099999894985,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
520,TKET,0.04474949999985256,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
520,PSF-Zero,0.0006516999999348627,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
521,Qiskit_L3,0.007896300000084011,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
521,TKET,0.044695199999978286,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
521,PSF-Zero,0.0005899999998746353,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
522,Qiskit_L3,0.008516600000120889,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
522,TKET,0.04403019999995195,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
522,PSF-Zero,0.0005578000000241445,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
523,Qiskit_L3,0.008454099999880782,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
523,TKET,0.045348800000056144,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
523,PSF-Zero,0.0005828999999266671,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
524,Qiskit_L3,0.007814699999926233,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
524,TKET,0.047144299999899886,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
524,PSF-Zero,0.0006773000000066531,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
525,Qiskit_L3,0.007879300000013245,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
525,TKET,0.04346490000011727,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
525,PSF-Zero,0.0005346000000372442,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
526,Qiskit_L3,0.007991700000047786,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
526,TKET,0.042909999999892534,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
526,PSF-Zero,0.0005008000000543689,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
527,Qiskit_L3,0.007867199999964214,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
527,TKET,0.043186599999899045,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
527,PSF-Zero,0.0005568999999923108,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
528,Qiskit_L3,0.007662499999923966,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
528,TKET,0.04477190000011433,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
528,PSF-Zero,0.0005722999999306921,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
529,Qiskit_L3,0.007782700000007026,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
529,TKET,0.043489799999861134,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
529,PSF-Zero,0.0005441000000701024,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
530,Qiskit_L3,0.007682100000010905,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
530,TKET,0.04329269999993812,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
530,PSF-Zero,0.0005491999997957464,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
531,Qiskit_L3,0.007879400000092573,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
531,TKET,0.0443531000000803,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
531,PSF-Zero,0.0005565000001297449,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
532,Qiskit_L3,0.007981299999983094,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
532,TKET,0.04339069999991807,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
532,PSF-Zero,0.0005647000000408298,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
533,Qiskit_L3,0.008258300000079544,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
533,TKET,0.0436439000000064,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
533,PSF-Zero,0.0006845000000339496,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
534,Qiskit_L3,0.007828199999948993,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
534,TKET,0.04347310000002835,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
534,PSF-Zero,0.0005123999999341322,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
535,Qiskit_L3,0.007418400000005931,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
535,TKET,0.04381379999995261,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
535,PSF-Zero,0.0004923000001326727,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
536,Qiskit_L3,0.0075667999999495805,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
536,TKET,0.04311199999983728,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
536,PSF-Zero,0.00053259999981492,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
537,Qiskit_L3,0.007755900000120164,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
537,TKET,0.043521800000007715,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
537,PSF-Zero,0.0005383000000165339,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
538,Qiskit_L3,0.0077495999998973275,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
538,TKET,0.042875699999967765,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
538,PSF-Zero,0.0005145999998603656,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
539,Qiskit_L3,0.007915000000139116,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
539,TKET,0.042966900000010355,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
539,PSF-Zero,0.0007001000001309876,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
540,Qiskit_L3,0.009348499999987325,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
540,TKET,0.051458200000070065,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
540,PSF-Zero,0.0005383000000165339,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
541,Qiskit_L3,0.007969900000034613,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
541,TKET,0.043046400000093854,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
541,PSF-Zero,0.0005335999999260821,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
542,Qiskit_L3,0.007850100000041493,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
542,TKET,0.04333389999987958,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
542,PSF-Zero,0.0005437999998321175,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
543,Qiskit_L3,0.008366199999954915,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
543,TKET,0.044285700000045836,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
543,PSF-Zero,0.0005811000000903732,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
544,Qiskit_L3,0.007461700000021665,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
544,TKET,0.044147299999849565,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
544,PSF-Zero,0.0006304999999429128,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
545,Qiskit_L3,0.007747600000129751,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
545,TKET,0.04528500000014901,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
545,PSF-Zero,0.0005802999999104941,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
546,Qiskit_L3,0.00850639999998748,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
546,TKET,0.04365419999999176,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
546,PSF-Zero,0.0005668000001151086,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
547,Qiskit_L3,0.009541699999999764,16,3,ab0adba075df1d0c2121f351153c24beeadbbd476908bb2a652d393932076be4
547,TKET,0.04631939999990209,7,3,5f4989e6fbb69dfc1e13bd1fbf1bde6392a4d95f49f407488806eda24fae0a0c
547,PSF-Zero,0.0005907000002025597,9,0,dd177abb207f83382336ee35752bed3e34f870181d96ccd4326a4ea1c52cb605
