gc_mode,iteration,timestamp,rss_mb,w1_load_build_ms,w1_compile_ms,w1_simulate_ms,w1_total_ms,w1_z_00,w1_correct_00,w1_q0_00,w1_2q_00,w1_fp_00,w1_z_01,w1_correct_01,w1_q0_01,w1_2q_01,w1_fp_01,w1_z_10,w1_correct_10,w1_q0_10,w1_2q_10,w1_fp_10,w1_z_11,w1_correct_11,w1_q0_11,w1_2q_11,w1_fp_11,w2_synth_verify_ms,w2_compile_ms,w2_simulate_ms,w2_total_ms,w2_fallbacks,w2_gpu_worst,w2_synth_fp,w2_routed_fp,w2_2q,w2_tvd,platform
each,21,1790313657.0773497,697.8203125,3.6871829943265766,44.6539820113685,3845.1762089971453,3893.5173740028404,-0.9175,1,112,9,206b23e28556b8c1,0.9215,1,112,9,ea25dd0e78956716,0.912,1,112,9,51e7b224ddb318d1,-0.9285,1,112,9,230bd81105cb6279,205.26561501901597,14.167863002512604,814.8512309999205,1034.284709021449,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.046909468638849754,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,22,1790313662.1884665,697.8203125,3.7232530012261122,45.34465298638679,3855.0855579960626,3904.1534639836755,-0.928,1,112,9,206b23e28556b8c1,0.9115,1,112,9,ea25dd0e78956716,0.9315,1,112,9,51e7b224ddb318d1,-0.9225,1,112,9,230bd81105cb6279,202.31057101045735,16.092075005872175,815.4092319891788,1033.8118780055083,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.05415946863884975,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,23,1790313667.2972574,697.8203125,3.767053014598787,46.46979400422424,3837.4491509748623,3887.6859979936853,-0.921,1,112,9,206b23e28556b8c1,0.922,1,112,9,ea25dd0e78956716,0.9085,1,112,9,51e7b224ddb318d1,-0.9215,1,112,9,230bd81105cb6279,203.889252996305,15.772854996612296,818.4147740248591,1038.0768820177764,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.05350946863884974,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,24,1790313672.3986807,697.8203125,3.71100299526006,46.77857499336824,3829.193473007763,3879.683050996391,-0.924,1,112,9,206b23e28556b8c1,0.92,1,112,9,ea25dd0e78956716,0.921,1,112,9,51e7b224ddb318d1,-0.9225,1,112,9,230bd81105cb6279,205.53434500470757,15.570864983601496,817.0851430040784,1038.1903529923875,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.0499068179629165,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,25,1790313677.4883263,697.8203125,3.704853996168822,45.48318299930543,3825.496250006836,3874.68428700231,-0.917,1,112,9,206b23e28556b8c1,0.9205,1,112,9,ea25dd0e78956716,0.91,1,112,9,51e7b224ddb318d1,-0.922,1,112,9,230bd81105cb6279,203.6082030099351,15.266843984136358,824.4384700083174,1043.3135170023888,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.04745681796291651,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,26,1790313682.5877123,697.8203125,3.708434000145644,45.88295301073231,3840.338834008435,3889.9302210193127,-0.918,1,112,9,206b23e28556b8c1,0.904,1,112,9,ea25dd0e78956716,0.9205,1,112,9,51e7b224ddb318d1,-0.9135,1,112,9,230bd81105cb6279,190.72449099621736,14.352043013786897,836.7611219873652,1041.8376559973694,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.053309468638849715,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,27,1790313687.7792127,698.16015625,3.7528129760175943,46.6293939971365,3837.522182002431,3887.904388975585,-0.9155,1,112,9,206b23e28556b8c1,0.9185,1,112,9,ea25dd0e78956716,0.911,1,112,9,51e7b224ddb318d1,-0.93,1,112,9,230bd81105cb6279,204.50992399128154,15.159394009970129,914.7603359888308,1134.4296539900824,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.049806817962916514,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,28,1790313692.9859958,698.13671875,3.673423983855173,44.6381020010449,3861.2462840101216,3909.5578099950217,-0.9305,1,112,9,206b23e28556b8c1,0.9195,1,112,9,ea25dd0e78956716,0.9165,1,112,9,51e7b224ddb318d1,-0.919,1,112,9,230bd81105cb6279,205.91791500919499,16.02750498568639,901.3248429982923,1123.2702629931737,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.048656817962916474,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,29,1790313698.2165084,698.625,3.7472240219358355,46.432353992713615,3851.01914400002,3901.1987220146693,-0.9235,1,112,9,206b23e28556b8c1,0.9175,1,112,9,ea25dd0e78956716,0.9175,1,112,9,51e7b224ddb318d1,-0.9205,1,112,9,230bd81105cb6279,207.43281600880437,15.290824987459928,897.7863790059928,1120.510020002257,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.0475068179629165,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
each,30,1790313703.3038793,698.69140625,3.6665829829871655,45.474523009033874,3807.6065630011726,3856.7476689931937,-0.9315,1,112,9,206b23e28556b8c1,0.9255,1,112,9,ea25dd0e78956716,0.9325,1,112,9,51e7b224ddb318d1,-0.9275,1,112,9,230bd81105cb6279,209.29451801930554,15.872864983975887,821.2443570082542,1046.4117400115356,0,7.362443987801726e-13,67e846e1433ad3db,d4b27c1f74e7534c,6,0.0517068179629165,Linux-6.8.0-64-generic-x86_64-with-glibc2.39
