global_call_index,elapsed_since_start_s,arm,seed,repeat,time_ms,error,fallback_count,gc_gen0_count_before,gc_gen0_count_after,gc_collections_gen0_before,gc_collections_gen1_before,gc_collections_gen2_before,gc_collections_gen0_after,gc_collections_gen1_after,gc_collections_gen2_after,top_pass_name,top_pass_time_ms,top_pass_share,n_passes,total_pass_time_ms,disable_gc,routing_optimization_level,grid_rows,grid_cols,seed_transpiler,cpu,python_version,qiskit_version,is_outlier,_median_ms_nosearch,_median_ms_search
194,6.057651299999861,search,104,14,17.801100000042425,,0,385397,386452,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
195,6.075435299999981,search,104,15,17.752799999925628,,0,386453,387508,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
196,6.093756999999869,search,104,16,18.285299999888593,,0,387509,388564,329,29,2,329,29,2,Optimize1qGatesDecomposition,14.941692352294922,1.0,36,14.941692352294922,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
197,6.11076079999998,search,104,17,16.973300000017844,,0,388565,389620,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.382051467895508,1.0,36,15.382051467895508,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
198,6.129575899999963,search,104,18,18.78209999995306,,0,389621,390676,329,29,2,329,29,2,Depth,15.393972396850586,0.9487612778087989,36,16.225337982177734,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
199,6.1467170999999325,search,104,19,17.10880000018733,,0,390677,391732,329,29,2,329,29,2,BasisTranslator,16.531705856323242,0.9628143355041171,36,17.170190811157227,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
200,6.216136799999958,nosearch,105,0,24.89819999982501,,0,394270,395138,329,29,2,329,29,2,VF2PostLayout,16.010761260986328,1.0,39,16.010761260986328,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
201,6.238290499999948,nosearch,105,1,22.121900000001915,,0,395139,395998,329,29,2,329,29,2,VF2Layout,16.956090927124023,0.9655298813435065,39,17.56143569946289,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
202,6.263800799999899,nosearch,105,2,25.4803999998785,,0,395999,396855,329,29,2,329,29,2,VF2PostLayout,15.004158020019531,1.0,39,15.004158020019531,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
203,6.291406099999904,nosearch,105,3,27.570999999852575,,0,396856,397712,329,29,2,329,29,2,VF2Layout,16.089916229248047,0.8764643237486688,39,18.35775375366211,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
204,6.316073499999902,nosearch,105,4,24.6230000000196,,0,397713,398569,329,29,2,329,29,2,VF2PostLayout,16.455411911010742,1.0,39,16.455411911010742,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
205,6.338862099999915,nosearch,105,5,22.753799999918556,,0,398570,399426,329,29,2,329,29,2,VF2Layout,15.554189682006836,1.0,39,15.554189682006836,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
206,6.363879600000018,nosearch,105,6,24.9800999999934,,0,399427,400283,329,29,2,329,29,2,VF2PostLayout,16.060829162597656,1.0,39,16.060829162597656,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
207,6.38667989999999,nosearch,105,7,22.768899999846326,,0,400284,401140,329,29,2,329,29,2,SabreLayout,16.661643981933594,0.9308806095400477,39,17.8987979888916,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
208,6.409216799999967,nosearch,105,8,22.507499999846914,,0,401141,401997,329,29,2,329,29,2,TrivialLayout,14.834880828857422,0.9246017593913457,39,16.04461669921875,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
209,6.432404599999927,nosearch,105,9,23.156199999903038,,0,401998,402854,329,29,2,329,29,2,VF2PostLayout,16.68381690979004,1.0,39,16.68381690979004,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
210,6.454454499999883,nosearch,105,10,22.020499999825915,,0,402855,403711,329,29,2,329,29,2,VF2Layout,15.81120491027832,1.0,39,15.81120491027832,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
211,6.476625099999865,nosearch,105,11,22.140799999988303,,0,403712,404568,329,29,2,329,29,2,,0.0,0.0,39,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
212,6.499694200000022,nosearch,105,12,23.042499999974098,,0,404569,405425,329,29,2,329,29,2,VF2PostLayout,14.944314956665039,1.0,39,14.944314956665039,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
213,6.525074700000005,nosearch,105,13,25.350699999989956,,0,405426,406282,329,29,2,329,29,2,VF2Layout,17.105579376220703,1.0,39,17.105579376220703,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
214,6.547725799999853,nosearch,105,14,22.620499999902677,,0,406283,407139,329,29,2,329,29,2,VF2PostLayout,16.685962677001953,1.0,39,16.685962677001953,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
215,6.570319100000006,nosearch,105,15,22.564100000181497,,0,407140,407996,329,29,2,329,29,2,VF2Layout,15.578269958496094,0.9564097309640212,39,16.288280487060547,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
216,6.593345199999931,nosearch,105,16,22.996100000000297,,0,407997,408853,329,29,2,329,29,2,VF2Layout,4.174232482910156,1.0,39,4.174232482910156,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
217,6.616808399999854,nosearch,105,17,23.43299999984083,,0,408854,409710,329,29,2,329,29,2,VF2PostLayout,16.925811767578125,1.0,39,16.925811767578125,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
218,6.638755199999878,nosearch,105,18,21.91699999980301,,0,409711,410567,329,29,2,329,29,2,VF2Layout,16.923904418945312,1.0,39,16.923904418945312,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
219,6.661638499999981,nosearch,105,19,22.84989999998288,,0,410568,411424,329,29,2,329,29,2,Depth,15.705585479736328,0.9671707531933637,39,16.238689422607422,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
220,6.678295699999808,search,105,0,16.612200000054145,,0,411425,412473,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.416145324707031,0.9352039340468614,36,16.48426055908203,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
221,6.695026499999813,search,105,1,16.701000000011845,,0,412474,413526,329,29,2,329,29,2,Optimize1qGatesDecomposition,14.03498649597168,0.9486109320613639,36,14.795303344726562,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
222,6.711974299999838,search,105,2,16.917199999852528,,0,413527,414582,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.38395881652832,0.9304790470971649,36,16.533374786376953,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
223,6.729452599999831,search,105,3,17.44379999990997,,0,414583,415638,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.44809341430664,0.9253509661387298,36,16.694307327270508,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
224,6.747016999999914,search,105,4,17.53129999997327,,0,415639,416694,329,29,2,329,29,2,Optimize1qGatesDecomposition,16.561269760131836,1.0,36,16.561269760131836,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
225,6.7647442999998475,search,105,5,17.696099999966464,,0,416695,417750,329,29,2,329,29,2,BasisTranslator,1.6214847564697266,1.0,36,1.6214847564697266,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
226,6.782284299999901,search,105,6,17.508100000213744,,0,417751,418806,329,29,2,329,29,2,BasisTranslator,1.5521049499511719,1.0,36,1.5521049499511719,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
227,6.799951399999827,search,105,7,17.63319999986379,,0,418807,419862,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
228,6.816484799999898,search,105,8,16.498500000125205,,0,419863,420918,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
229,6.83254369999986,search,105,9,16.033499999821288,,0,420919,421974,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
230,6.849352599999975,search,105,10,16.783199999963472,,0,421975,423030,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
231,6.867688699999917,search,105,11,18.30840000002354,,0,423031,424086,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
232,6.8876547999998365,search,105,12,19.932699999799297,,0,424087,425142,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
233,6.907505399999991,search,105,13,19.81789999990724,,0,425143,426198,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
234,6.925102999999808,search,105,14,17.57129999987228,,0,426199,427254,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
235,6.942741599999863,search,105,15,17.61379999993551,,0,427255,428310,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
236,6.960335799999939,search,105,16,17.56840000007287,,0,428311,429366,329,29,2,329,29,2,Optimize1qGatesDecomposition,14.592409133911133,1.0,36,14.592409133911133,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
237,6.976843099999996,search,105,17,16.479000000117594,,0,429367,430422,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
238,6.994435500000009,search,105,18,17.56430000000364,,0,430423,431478,329,29,2,329,29,2,Optimize1qGatesDecomposition,13.535499572753906,1.0,36,13.535499572753906,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
239,7.012236299999813,search,105,19,17.76679999989028,,0,431479,432534,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.058517456054688,0.909680114070084,36,16.553640365600586,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
240,7.080843799999911,nosearch,106,0,24.037100000214195,,0,435072,435940,329,29,2,329,29,2,VF2PostLayout,13.747930526733398,0.778482807036492,39,17.659902572631836,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
241,7.103538899999876,nosearch,106,1,22.664000000077067,,0,435941,436800,329,29,2,329,29,2,SabreLayout,14.45913314819336,0.9200497603009892,39,15.715599060058594,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
242,7.127347099999952,nosearch,106,2,23.774900000034904,,0,436801,437657,329,29,2,329,29,2,VF2PostLayout,9.98377799987793,0.7371840011266813,39,13.543128967285156,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
243,7.151599299999816,nosearch,106,3,24.21920000006139,,0,437658,438514,329,29,2,329,29,2,VF2PostLayout,15.250205993652344,1.0,39,15.250205993652344,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
244,7.17350939999983,nosearch,106,4,21.87939999998889,,0,438515,439371,329,29,2,329,29,2,VF2Layout,16.780376434326172,0.6212880901098125,39,27.009010314941406,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
245,7.196922699999959,nosearch,106,5,23.380299999871568,,0,439372,440228,329,29,2,329,29,2,VF2PostLayout,11.553525924682617,0.8016244561711138,39,14.412641525268555,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
246,7.22478000000001,nosearch,106,6,27.814000000034866,,0,440229,441085,329,29,2,329,29,2,VF2Layout,15.675067901611328,1.0,39,15.675067901611328,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
247,7.252155799999855,nosearch,106,7,27.339499999925465,,0,441086,441942,329,29,2,329,29,2,VF2PostLayout,16.37864112854004,1.0,39,16.37864112854004,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
248,7.284345499999972,nosearch,106,8,32.14390000016465,,0,441943,442799,329,29,2,329,29,2,VF2PostLayout,18.381357192993164,1.0,39,18.381357192993164,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
249,7.30676759999983,nosearch,106,9,22.39129999998113,,0,442800,443656,329,29,2,329,29,2,VF2Layout,14.786005020141602,1.0,39,14.786005020141602,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
250,7.332409899999902,nosearch,106,10,25.61040000000503,,0,443657,444513,329,29,2,329,29,2,VF2PostLayout,8.640050888061523,0.6832261835184102,39,12.645959854125977,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
251,7.356804599999805,nosearch,106,11,24.35650000006717,,0,444514,445370,329,29,2,329,29,2,VF2Layout,4.892587661743164,0.7093083543603746,39,6.897687911987305,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
252,7.382950999999821,nosearch,106,12,26.100099999894155,,0,445371,446227,329,29,2,329,29,2,VF2PostLayout,14.097929000854492,0.849144120857028,39,16.602516174316406,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
253,7.4092684999998255,nosearch,106,13,26.2875000000804,,0,446228,447084,329,29,2,329,29,2,VF2Layout,8.48531723022461,1.0,39,8.48531723022461,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
254,7.432291699999951,nosearch,106,14,22.991999999931068,,0,447085,447941,329,29,2,329,29,2,VF2PostLayout,6.417751312255859,0.4528067017679614,39,14.173269271850586,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
255,7.454390999999987,nosearch,106,15,22.069099999953323,,0,447942,448798,329,29,2,329,29,2,VF2Layout,14.52326774597168,0.910783170359738,39,15.945911407470703,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
256,7.476761499999839,nosearch,106,16,22.340800000165473,,0,448799,449655,329,29,2,329,29,2,,0.0,0.0,39,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
257,7.499442299999828,nosearch,106,17,22.655800000165982,,0,449656,450512,329,29,2,329,29,2,VF2PostLayout,13.466835021972656,1.0,39,13.466835021972656,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
258,7.521927699999878,nosearch,106,18,22.454599999946367,,0,450513,451369,329,29,2,329,29,2,VF2Layout,17.300844192504883,1.0,39,17.300844192504883,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
259,7.543975299999829,nosearch,106,19,22.017400000095222,,0,451370,452226,329,29,2,329,29,2,,0.0,0.0,39,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
260,7.566089499999862,search,106,0,22.08610000002409,,0,452227,453275,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
261,7.584286199999951,search,106,1,18.17059999984849,,0,453276,454328,329,29,2,329,29,2,BasisTranslator,1.1587142944335938,1.0,36,1.1587142944335938,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
262,7.601783800000021,search,106,2,17.4658000000818,,0,454329,455384,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
263,7.620440999999801,search,106,3,18.62699999992401,,0,455385,456440,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
264,7.637412199999972,search,106,4,16.945300000088537,,0,456441,457496,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
265,7.653710199999978,search,106,5,16.27290000010362,,0,457497,458552,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
266,7.671908499999972,search,106,6,18.166800000017247,,0,458553,459608,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
267,7.690146499999855,search,106,7,18.202699999847027,,0,459609,460664,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
268,7.706872399999838,search,106,8,16.701100000091174,,0,460665,461720,329,29,2,329,29,2,Optimize1qGatesDecomposition,2.0151138305664062,1.0,36,2.0151138305664062,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
269,7.723281699999916,search,106,9,16.38079999997899,,0,461721,462776,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
270,7.740096799999947,search,106,10,16.78489999994781,,0,462777,463832,329,29,2,329,29,2,Optimize1qGatesDecomposition,2.0143985748291016,1.0,36,2.0143985748291016,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
271,7.7598032999999305,search,106,11,19.664099999999962,,0,463833,464888,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
272,7.777116699999851,search,106,12,17.283399999996618,,0,464889,465944,329,29,2,329,29,2,,0.0,0.0,36,0.0,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
273,7.79358719999982,search,106,13,16.445400000066,,0,465945,467000,329,29,2,329,29,2,BasisTranslator,2.00653076171875,1.0,36,2.00653076171875,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
274,7.811495299999933,search,106,14,17.877400000088528,,0,467001,468056,329,29,2,329,29,2,GatesInBasis,15.627384185791016,1.0,36,15.627384185791016,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
275,7.828580799999827,search,106,15,17.05020000008517,,0,468057,469112,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.375614166259766,0.9512080002359952,36,16.164302825927734,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
276,7.845070699999951,search,106,16,16.459400000030655,,0,469113,470168,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.334606170654297,0.9452968841857731,36,16.222000122070312,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
277,7.862115199999835,search,106,17,17.0132000000649,,0,470169,471224,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.570640563964844,0.937309834089213,36,16.61205291748047,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
278,7.88058379999984,search,106,18,18.439100000023245,,0,471225,472280,329,29,2,329,29,2,Optimize1qGatesDecomposition,15.990972518920898,0.9609163455063826,36,16.64137840270996,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
279,7.898358499999858,search,106,19,17.74399999999332,,0,472281,473336,329,29,2,329,29,2,FullAncillaAllocation,1.2049674987792969,1.0,36,1.2049674987792969,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.325949999985824
280,7.967987399999856,nosearch,107,0,27.25600000007944,,0,475874,476742,329,29,2,329,29,2,SabreLayout,13.811111450195312,0.8593511252206678,39,16.071557998657227,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
281,7.9927556999998615,nosearch,107,1,24.733599999990474,,0,476743,477602,329,29,2,329,29,2,VF2Layout,20.171165466308594,0.9095443892579931,39,22.17721939086914,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
282,8.017348699999957,nosearch,107,2,24.551900000005844,,0,477603,478459,329,29,2,329,29,2,VF2PostLayout,17.926454544067383,1.0,39,17.926454544067383,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
283,8.039158499999985,nosearch,107,3,21.779100000003382,,0,478460,479316,329,29,2,329,29,2,VF2Layout,15.483856201171875,0.568885774351787,39,27.217864990234375,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
284,8.062032399999907,nosearch,107,4,22.84389999999803,,0,479317,480173,329,29,2,329,29,2,Depth,15.745162963867188,0.9535222859123003,39,16.512632369995117,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
285,8.085350299999845,nosearch,107,5,23.28680000005079,,0,480174,481030,329,29,2,329,29,2,VF2PostLayout,19.623994827270508,1.0,39,19.623994827270508,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
286,8.10693389999983,nosearch,107,6,21.552599999949962,,0,481031,481887,329,29,2,329,29,2,VF2Layout,13.443708419799805,1.0,39,13.443708419799805,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
287,8.131235599999854,nosearch,107,7,24.26770000010947,,0,481888,482744,329,29,2,329,29,2,VF2PostLayout,17.33565330505371,0.9479056670186554,39,18.288373947143555,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
288,8.157345999999961,nosearch,107,8,26.07209999996485,,0,482745,483601,329,29,2,329,29,2,VF2Layout,1.7478466033935547,1.0,39,1.7478466033935547,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
289,8.180286899999828,nosearch,107,9,22.90820000007443,,0,483602,484458,329,29,2,329,29,2,VF2PostLayout,13.468265533447266,0.8064009592873865,39,16.701698303222656,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
290,8.202150299999857,nosearch,107,10,21.8280000001414,,0,484459,485315,329,29,2,329,29,2,VF2Layout,6.020069122314453,0.41331783732464683,39,14.565229415893555,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
291,8.225716899999952,nosearch,107,11,23.536899999953675,,0,485316,486172,329,29,2,329,29,2,VF2Layout,3.142118453979492,1.0,39,3.142118453979492,True,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.28184999998939,
