spare,n,occupancy,seed,arm,repeat,elapsed_since_start_s,total_ms,placement_ms,routing_ms,rebase_ms,two_qubit_gates,depth,violations,error,peephole_ms,cpu,platform,python_version,qiskit_version,pytket_version,grid_rows,grid_cols,gates_per_pair,tket_timeout_ms,tket_max_matches,with_peephole
16,26,0.6190476190476191,0,tket_placement_routing,1,342.840108999997,34.224700000777375,26.63860000029672,7.586100000480656,182.666299999255,780,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,0,tket_placement_routing,2,343.55817979999847,36.02909999972326,27.19010000146227,8.838999998260988,181.40159999893513,780,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,0,tket_default_mapping,0,345.0337484999982,56.1277999986487,,,184.23229999825708,780,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,0,tket_default_mapping,1,345.76570039999933,58.622600001399405,,,183.52170000071055,780,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,0,tket_default_mapping,2,346.5053236999993,56.57250000149361,,,183.6293000014848,780,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,1,qiskit_opt1,0,347.3385473999988,15.561199998046504,,,,780,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,1,qiskit_opt1,1,347.3725336999996,15.144900000450434,,,,780,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,1,qiskit_opt1,2,347.4060669999999,19.56669999708538,,,,780,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,1,qiskit_opt3,0,347.47796429999653,33.76159999970696,,,,39,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,1,qiskit_opt3,1,347.51258249999955,31.401000000187196,,,,39,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,1,qiskit_opt3,2,347.54485639999984,31.638800002838252,,,,39,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,1,tket_placement_routing,0,348.2997946999967,35.58160000102362,27.663000000757165,7.918600000266451,181.7972999997437,780,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,1,tket_placement_routing,1,349.00992159999805,35.98400000191759,27.505400001246016,8.478600000671577,181.84389999805717,780,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,1,tket_placement_routing,2,349.7299869999988,32.666699997207616,24.78989999872283,7.876799998484785,182.42409999947995,780,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,1,tket_default_mapping,0,351.17467909999687,56.98350000238861,,,182.91619999945397,780,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,1,tket_default_mapping,1,351.9127267999975,55.91320000166888,,,185.6807000003755,780,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,1,tket_default_mapping,2,352.6630916999966,57.05200000011246,,,193.52530000105617,780,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,2,qiskit_opt1,0,353.4863304999999,14.90130000092904,,,,780,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,2,qiskit_opt1,1,353.5196941999966,16.40929999848595,,,,780,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,2,qiskit_opt1,2,353.5547895999989,17.11269999941578,,,,780,365,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,2,qiskit_opt3,0,353.62744699999894,32.53910000057658,,,,39,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,2,qiskit_opt3,1,353.6615368999992,40.11739999987185,,,,39,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,2,qiskit_opt3,2,353.7025865999967,32.34349999911501,,,,39,16,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,2,tket_placement_routing,0,354.495124699999,32.806800001708325,25.16480000122101,7.6420000004873145,184.7276000007696,780,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,2,tket_placement_routing,1,355.21429459999854,32.92850000434555,25.023100002727006,7.9054000016185455,182.44729999787523,780,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,2,tket_placement_routing,2,355.92719229999784,32.77499999967404,25.047800001630094,7.727199998043943,181.14629999763565,780,460,0,,0.0,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,2,tket_default_mapping,0,357.4169336999985,57.771199997660005,,,184.85059999875375,780,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,2,tket_default_mapping,1,358.17522899999676,181.26389999815729,,,589.3163999971875,780,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
16,26,0.6190476190476191,2,tket_default_mapping,2,359.5874148999974,226.2492999980168,,,886.5632999986701,780,460,0,,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,2.18.1,6,7,20,1000,1000,False
